cathode,electrolyte,voltage_V,x_atomic_frac,reaction_energy_eV_per_atom,is_minimum,forms_Nd_phosphate,reaction
LiNiO2,nd_only,4.0,0.656934,-1.214508,0,1,0.3896 Li4.8Nd0.2P1S4.4Cl1.6 + 0.6104 LiNiO2 -> 2.481 Li + 0.07792 Ni(PO3)2 + 0.02597 SO2 + 0.6234 SCl + 0.07792 Nd(PO3)3 + 0.5325 NiS2
LiNiO2,nd_only,4.0,0.681818,-1.208817,0,1,0.4167 Li4.8Nd0.2P1S4.4Cl1.6 + 0.5833 LiNiO2 -> 2.583 Li + 0.08333 NdP5O14 + 0.6667 SCl + 0.5833 NiS2
LiNiO2,nd_only,4.0,0.769231,-1.137192,0,1,0.5263 Li4.8Nd0.2P1S4.4Cl1.6 + 0.4737 LiNiO2 -> 3 Li + 0.09288 P2S7 + 0.7183 SCl + 0.1053 Nd(PO3)3 + 0.02477 PCl5 + 0.4737 NiS2
LiNiO2,nd_only,4.0,1.0,-0.932531,0,0,Li4.8Nd0.2P1S4.4Cl1.6 -> 4.8 Li + 0.4941 P2S7 + 0.9412 SCl + 0.01176 PCl5 + 0.2 NdCl3
LiNiO2,nd_only,4.3,0.0,-0.250151,0,0,LiNiO2 -> Li + 0.3333 Ni3O4 + 0.3333 O2
LiNiO2,nd_only,4.3,0.093168,-0.78114,0,1,0.03311 Li4.8Nd0.2P1S4.4Cl1.6 + 0.9669 LiNiO2 -> 1.126 Li + 0.02649 Ni(ClO4)2 + 0.01325 Ni3(PO4)2 + 0.2517 Ni3O4 + 0.006623 NdPO4 + 0.1457 NiSO4
LiNiO2,nd_only,4.3,0.121951,-0.947969,0,1,0.04425 Li4.8Nd0.2P1S4.4Cl1.6 + 0.9558 LiNiO2 -> 1.168 Li + 0.0354 Ni(ClO4)2 + 0.0177 Ni3(PO4)2 + 0.00885 NdPO4 + 0.6726 NiO + 0.1947 NiSO4
LiNiO2,nd_only,4.3,0.164835,-1.159531,0,1,0.06173 Li4.8Nd0.2P1S4.4Cl1.6 + 0.9383 LiNiO2 -> 1.235 Li + 0.02469 Ni3(PO4)2 + 0.01235 NdPO4 + 0.04938 NiCl2 + 0.5432 NiO + 0.2716 NiSO4
LiNiO2,nd_only,4.3,0.291829,-1.295719,0,1,0.1208 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8792 LiNiO2 -> 1.459 Li + 0.04831 Ni3(PO4)2 + 0.02415 NdPO4 + 0.1063 Ni3S2 + 0.09662 NiCl2 + 0.3188 NiSO4
LiNiO2,nd_only,4.3,0.310597,-1.312291,0,1,0.1306 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8694 LiNiO2 -> 1.496 Li + 0.05223 Ni3(PO4)2 + 0.02611 NdPO4 + 0.03379 Ni9S8 + 0.1045 NiCl2 + 0.3041 NiSO4
LiNiO2,nd_only,4.3,0.34202,-1.338734,0,1,0.1477 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8523 LiNiO2 -> 1.561 Li + 0.05907 Ni3(PO4)2 + 0.02954 NdPO4 + 0.1181 NiCl2 + 0.09283 Ni3S4 + 0.2785 NiSO4
LiNiO2,nd_only,4.3,0.359589,-1.348255,0,1,0.1577 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8423 LiNiO2 -> 1.599 Li + 0.06306 Ni2P2O7 + 0.03153 NdPO4 + 0.1261 NiCl2 + 0.1036 Ni3S4 + 0.2793 NiSO4
LiNiO2,nd_only,4.3,0.379061,-1.356959,0,1,0.1691 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8309 LiNiO2 -> 1.643 Li + 0.06763 Ni(PO3)2 + 0.03382 NdPO4 + 0.1353 NiCl2 + 0.1159 Ni3S4 + 0.2802 NiSO4
LiNiO2,nd_only,4.3,0.38961,-1.361218,0,0,0.1754 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8246 LiNiO2 -> 1.667 Li + 0.08772 Ni(PO3)2 + 0.01754 Nd2(SO4)3 + 0.1404 NiCl2 + 0.1228 Ni3S4 + 0.2281 NiSO4
LiNiO2,nd_only,4.3,0.44335,-1.375839,0,0,0.2098 Li4.8Nd0.2P1S4.4Cl1.6 + 0.7902 LiNiO2 -> 1.797 Li + 0.1049 Ni(PO3)2 + 0.3427 NiS2 + 0.02098 Nd2(SO4)3 + 0.1678 NiCl2 + 0.1748 NiSO4
LiNiO2,nd_only,4.3,0.505618,-1.38193,0,0,0.2542 Li4.8Nd0.2P1S4.4Cl1.6 + 0.7458 LiNiO2 -> 1.966 Li + 0.1271 Ni(PO3)2 + 0.4153 NiS2 + 0.02542 Nd2(SO4)3 + 0.2119 SO2 + 0.2034 NiCl2
LiNiO2,nd_only,4.3,0.532544,-1.382366,1,1,0.2752 Li4.8Nd0.2P1S4.4Cl1.6 + 0.7248 LiNiO2 -> 2.046 Li + 0.05505 Ni(PO3)2 + 0.4495 NiS2 + 0.05505 Nd(PO3)3 + 0.3119 SO2 + 0.2202 NiCl2
LiNiO2,nd_only,4.3,0.656934,-1.375013,0,1,0.3896 Li4.8Nd0.2P1S4.4Cl1.6 + 0.6104 LiNiO2 -> 2.481 Li + 0.07792 Ni(PO3)2 + 0.6234 SCl + 0.5325 NiS2 + 0.07792 Nd(PO3)3 + 0.02597 SO2
LiNiO2,nd_only,4.3,0.681818,-1.371975,0,1,0.4167 Li4.8Nd0.2P1S4.4Cl1.6 + 0.5833 LiNiO2 -> 2.583 Li + 0.6667 SCl + 0.08333 NdP5O14 + 0.5833 NiS2
LiNiO2,nd_only,4.3,0.769231,-1.309919,0,1,0.5263 Li4.8Nd0.2P1S4.4Cl1.6 + 0.4737 LiNiO2 -> 3 Li + 0.7183 SCl + 0.4737 NiS2 + 0.1053 Nd(PO3)3 + 0.02477 PCl5 + 0.09288 P2S7
LiNiO2,nd_only,4.3,1.0,-1.132531,0,0,Li4.8Nd0.2P1S4.4Cl1.6 -> 4.8 Li + 0.9412 SCl + 0.01176 PCl5 + 0.4941 P2S7 + 0.2 NdCl3
LiNiO2,nd_only,4.5,0.0,-0.316817,0,0,LiNiO2 -> Li + 0.3333 Ni3O4 + 0.3333 O2
LiNiO2,nd_only,4.5,0.093168,-0.85287,0,1,0.03311 Li4.8Nd0.2P1S4.4Cl1.6 + 0.9669 LiNiO2 -> 1.126 Li + 0.02649 Ni(ClO4)2 + 0.2517 Ni3O4 + 0.01325 Ni3(PO4)2 + 0.006623 NdPO4 + 0.1457 NiSO4
LiNiO2,nd_only,4.5,0.121951,-1.021302,0,1,0.04425 Li4.8Nd0.2P1S4.4Cl1.6 + 0.9558 LiNiO2 -> 1.168 Li + 0.0354 Ni(ClO4)2 + 0.0177 Ni3(PO4)2 + 0.00885 NdPO4 + 0.6726 NiO + 0.1947 NiSO4
LiNiO2,nd_only,4.5,0.164835,-1.235288,0,1,0.06173 Li4.8Nd0.2P1S4.4Cl1.6 + 0.9383 LiNiO2 -> 1.235 Li + 0.02469 Ni3(PO4)2 + 0.01235 NdPO4 + 0.04938 NiCl2 + 0.5432 NiO + 0.2716 NiSO4
LiNiO2,nd_only,4.5,0.291829,-1.378915,0,1,0.1208 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8792 LiNiO2 -> 1.459 Li + 0.04831 Ni3(PO4)2 + 0.02415 NdPO4 + 0.1063 Ni3S2 + 0.09662 NiCl2 + 0.3188 NiSO4
LiNiO2,nd_only,4.5,0.310597,-1.39662,0,1,0.1306 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8694 LiNiO2 -> 1.496 Li + 0.05223 Ni3(PO4)2 + 0.03379 Ni9S8 + 0.02611 NdPO4 + 0.1045 NiCl2 + 0.3041 NiSO4
LiNiO2,nd_only,4.5,0.34202,-1.424981,0,1,0.1477 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8523 LiNiO2 -> 1.561 Li + 0.05907 Ni3(PO4)2 + 0.02954 NdPO4 + 0.1181 NiCl2 + 0.09283 Ni3S4 + 0.2785 NiSO4
LiNiO2,nd_only,4.5,0.359589,-1.435586,0,1,0.1577 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8423 LiNiO2 -> 1.599 Li + 0.06306 Ni2P2O7 + 0.03153 NdPO4 + 0.1261 NiCl2 + 0.1036 Ni3S4 + 0.2793 NiSO4
LiNiO2,nd_only,4.5,0.379061,-1.445501,0,1,0.1691 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8309 LiNiO2 -> 1.643 Li + 0.03382 NdPO4 + 0.06763 Ni(PO3)2 + 0.1353 NiCl2 + 0.1159 Ni3S4 + 0.2802 NiSO4
LiNiO2,nd_only,4.5,0.38961,-1.45042,0,0,0.1754 Li4.8Nd0.2P1S4.4Cl1.6 + 0.8246 LiNiO2 -> 1.667 Li + 0.08772 Ni(PO3)2 + 0.01754 Nd2(SO4)3 + 0.1404 NiCl2 + 0.1228 Ni3S4 + 0.2281 NiSO4
LiNiO2,nd_only,4.5,0.44335,-1.468452,0,0,0.2098 Li4.8Nd0.2P1S4.4Cl1.6 + 0.7902 LiNiO2 -> 1.797 Li + 0.3427 NiS2 + 0.1049 Ni(PO3)2 + 0.02098 Nd2(SO4)3 + 0.1678 NiCl2 + 0.1748 NiSO4
LiNiO2,nd_only,4.5,0.505618,-1.478597,0,0,0.2542 Li4.8Nd0.2P1S4.4Cl1.6 + 0.7458 LiNiO2 -> 1.966 Li + 0.4153 NiS2 + 0.2119 SO2 + 0.1271 Ni(PO3)2 + 0.02542 Nd2(SO4)3 + 0.2034 NiCl2
LiNiO2,nd_only,4.5,0.532544,-1.48082,0,1,0.2752 Li4.8Nd0.2P1S4.4Cl1.6 + 0.7248 LiNiO2 -> 2.046 Li + 0.4495 NiS2 + 0.3119 SO2 + 0.05505 Ni(PO3)2 + 0.05505 Nd(PO3)3 + 0.2202 NiCl2
LiNiO2,nd_only,4.5,0.656934,-1.482015,1,1,0.3896 Li4.8Nd0.2P1S4.4Cl1.6 + 0.6104 LiNiO2 -> 2.481 Li + 0.6234 SCl + 0.5325 NiS2 + 0.02597 SO2 + 0.07792 Ni(PO3)2 + 0.07792 Nd(PO3)3
LiNiO2,nd_only,4.5,0.681818,-1.480747,0,1,0.4167 Li4.8Nd0.2P1S4.4Cl1.6 + 0.5833 LiNiO2 -> 2.583 Li + 0.08333 NdP5O14 + 0.6667 SCl + 0.5833 NiS2
LiNiO2,nd_only,4.5,0.769231,-1.425071,0,1,0.5263 Li4.8Nd0.2P1S4.4Cl1.6 + 0.4737 LiNiO2 -> 3 Li + 0.7183 SCl + 0.4737 NiS2 + 0.1053 Nd(PO3)3 + 0.09288 P2S7 + 0.02477 PCl5
LiNiO2,nd_only,4.5,1.0,-1.265865,0,0,Li4.8Nd0.2P1S4.4Cl1.6 -> 4.8 Li + 0.9412 SCl + 0.4941 P2S7 + 0.01176 PCl5 + 0.2 NdCl3
LiNiO2,modelc_nd,2.5,0.0,-0.043,0,0,LiNiO2 + Li -> NiO + Li2O
LiNiO2,modelc_nd,2.5,0.128205,-0.536307,0,0,0.004878 Li48Nd2P10S41Cl16O3 + 0.9951 LiNiO2 -> 0.6049 Li + 0.9951 NiO + 0.04878 Li3PO4 + 0.004878 Nd2O3 + 0.2 Li2SO4 + 0.07805 LiCl
LiNiO2,modelc_nd,2.5,0.128755,-0.537327,0,0,0.004902 Li48Nd2P10S41Cl16O3 + 0.9951 LiNiO2 -> 0.6127 Li + 0.003268 Nd3PO7 + 0.9951 NiO + 0.04575 Li3PO4 + 0.201 Li2SO4 + 0.07843 LiCl
LiNiO2,modelc_nd,2.5,0.12987,-0.53843,0,1,0.00495 Li48Nd2P10S41Cl16O3 + 0.995 LiNiO2 -> 0.6287 Li + 0.995 NiO + 0.0396 Li3PO4 + 0.009901 NdPO4 + 0.203 Li2SO4 + 0.07921 LiCl
LiNiO2,modelc_nd,2.5,0.229885,-0.60164,0,1,0.009852 Li48Nd2P10S41Cl16O3 + 0.9901 LiNiO2 -> 0.2611 Li + 0.07882 Li3PO4 + 0.0197 NdPO4 + 0.4039 Li2SO4 + 0.9901 Ni + 0.1576 LiCl
LiNiO2,modelc_nd,2.5,0.410557,-0.722013,0,1,0.02269 Li48Nd2P10S41Cl16O3 + 0.9773 LiNiO2 -> 0.6013 Li + 0.3258 Ni3S2 + 0.1815 Li3PO4 + 0.04538 NdPO4 + 0.2788 Li2SO4 + 0.363 LiCl
LiNiO2,modelc_nd,2.5,0.453309,-0.728687,0,1,0.0269 Li48Nd2P10S41Cl16O3 + 0.9731 LiNiO2 -> 0.7127 Li + 0.1081 Ni9S8 + 0.2152 Li3PO4 + 0.05379 NdPO4 + 0.2378 Li2SO4 + 0.4303 LiCl
LiNiO2,modelc_nd,2.5,0.522565,-0.736066,1,1,0.0352 Li48Nd2P10S41Cl16O3 + 0.9648 LiNiO2 -> 0.9328 Li + 0.2816 Li3PO4 + 0.0704 NdPO4 + 0.3216 Ni3S4 + 0.1568 Li2SO4 + 0.5632 LiCl
LiNiO2,modelc_nd,2.5,0.598802,-0.693457,0,1,0.04739 Li48Nd2P10S41Cl16O3 + 0.9526 LiNiO2 -> 1.256 Li + 0.9526 NiS2 + 0.3791 Li3PO4 + 0.09479 NdPO4 + 0.03791 Li2SO4 + 0.7583 LiCl
LiNiO2,modelc_nd,2.5,0.618557,-0.675373,0,1,0.05128 Li48Nd2P10S41Cl16O3 + 0.9487 LiNiO2 -> 1.308 Li + 0.9487 NiS2 + 0.4103 Li3PO4 + 0.1026 NdPO4 + 0.8205 LiCl + 0.05128 LiS4
LiNiO2,modelc_nd,2.5,0.923077,-0.205424,0,1,0.2857 Li48Nd2P10S41Cl16O3 + 0.7143 LiNiO2 -> 9.286 Li + 0.7143 NiS2 + 1.143 P2S7 + 0.5714 NdPO4 + 4.571 LiCl + 0.5714 LiS4
LiNiO2,modelc_nd,2.5,1.0,-0.072717,0,1,Li48Nd2P10S41Cl16O3 -> 30 Li + 4 P2S7 + 1.25 NdPS4 + 0.75 NdPO4 + 16 LiCl + 2 LiS4
LiNiO2,modelc_nd,3.0,0.0,0.0,0,0,LiNiO2 -> LiNiO2
LiNiO2,modelc_nd,3.0,0.128205,-0.626951,0,0,0.004878 Li48Nd2P10S41Cl16O3 + 0.9951 LiNiO2 -> 0.6049 Li + 0.04878 Li3PO4 + 0.9951 NiO + 0.2 Li2SO4 + 0.004878 Nd2O3 + 0.07805 LiCl
LiNiO2,modelc_nd,3.0,0.128755,-0.629103,0,0,0.004902 Li48Nd2P10S41Cl16O3 + 0.9951 LiNiO2 -> 0.6127 Li + 0.003268 Nd3PO7 + 0.04575 Li3PO4 + 0.9951 NiO + 0.201 Li2SO4 + 0.07843 LiCl
LiNiO2,modelc_nd,3.0,0.12987,-0.632504,0,1,0.00495 Li48Nd2P10S41Cl16O3 + 0.995 LiNiO2 -> 0.6287 Li + 0.009901 NdPO4 + 0.0396 Li3PO4 + 0.995 NiO + 0.203 Li2SO4 + 0.07921 LiCl
LiNiO2,modelc_nd,3.0,0.134529,-0.639624,0,1,0.005155 Li48Nd2P10S41Cl16O3 + 0.9948 LiNiO2 -> 0.6959 Li + 0.04124 NiCl2 + 0.01031 NdPO4 + 0.04124 Li3PO4 + 0.9536 NiO + 0.2113 Li2SO4
LiNiO2,modelc_nd,3.0,0.139535,-0.646871,0,1,0.005376 Li48Nd2P10S41Cl16O3 + 0.9946 LiNiO2 -> 0.7688 Li + 0.04301 LiNiPO4 + 0.04301 NiCl2 + 0.01075 NdPO4 + 0.9086 NiO + 0.2204 Li2SO4
LiNiO2,modelc_nd,3.0,0.14218,-0.64945,0,1,0.005495 Li48Nd2P10S41Cl16O3 + 0.9945 LiNiO2 -> 0.8077 Li + 0.02198 Ni3(PO4)2 + 0.04396 NiCl2 + 0.01099 NdPO4 + 0.8846 NiO + 0.2253 Li2SO4
LiNiO2,modelc_nd,3.0,0.35503,-0.783082,0,1,0.01802 Li48Nd2P10S41Cl16O3 + 0.982 LiNiO2 -> 1.198 Li + 0.07207 Ni3(PO4)2 + 0.2072 Ni3S2 + 0.1441 NiCl2 + 0.03604 NdPO4 + 0.3243 Li2SO4
LiNiO2,modelc_nd,3.0,0.3649,-0.786858,0,1,0.01879 Li48Nd2P10S41Cl16O3 + 0.9812 LiNiO2 -> 1.099 Li + 0.1503 LiNiPO4 + 0.2268 Ni3S2 + 0.1503 NiCl2 + 0.03758 NdPO4 + 0.3168 Li2SO4
LiNiO2,modelc_nd,3.0,0.392567,-0.796989,0,1,0.02109 Li48Nd2P10S41Cl16O3 + 0.9789 LiNiO2 -> 1.234 Li + 0.07128 Ni9S8 + 0.1687 LiNiPO4 + 0.1687 NiCl2 + 0.04218 NdPO4 + 0.2944 Li2SO4
LiNiO2,modelc_nd,3.0,0.434496,-0.810038,0,1,0.02497 Li48Nd2P10S41Cl16O3 + 0.975 LiNiO2 -> 1.461 Li + 0.1998 LiNiPO4 + 0.1998 NiCl2 + 0.04994 NdPO4 + 0.1918 Ni3S4 + 0.2565 Li2SO4
LiNiO2,modelc_nd,3.0,0.474479,-0.816163,0,1,0.02922 Li48Nd2P10S41Cl16O3 + 0.9708 LiNiO2 -> 1.242 Li + 0.2337 NiCl2 + 0.05843 NdPO4 + 0.2337 Li3PO4 + 0.2457 Ni3S4 + 0.2151 Li2SO4
LiNiO2,modelc_nd,3.0,0.522565,-0.821978,1,1,0.0352 Li48Nd2P10S41Cl16O3 + 0.9648 LiNiO2 -> 0.9328 Li + 0.0704 NdPO4 + 0.2816 Li3PO4 + 0.3216 Ni3S4 + 0.1568 Li2SO4 + 0.5632 LiCl
LiNiO2,modelc_nd,3.0,0.527578,-0.821968,0,1,0.03589 Li48Nd2P10S41Cl16O3 + 0.9641 LiNiO2 -> 1.166 Li + 0.1436 Li4P2O7 + 0.07178 NdPO4 + 0.3214 Ni3S4 + 0.186 Li2SO4 + 0.5742 LiCl
LiNiO2,modelc_nd,3.0,0.603622,-0.793906,0,1,0.04831 Li48Nd2P10S41Cl16O3 + 0.9517 LiNiO2 -> 1.57 Li + 0.9517 NiS2 + 0.1932 Li4P2O7 + 0.09662 NdPO4 + 0.07729 Li2SO4 + 0.7729 LiCl
LiNiO2,modelc_nd,3.0,0.645161,-0.755658,0,1,0.05714 Li48Nd2P10S41Cl16O3 + 0.9429 LiNiO2 -> 1.743 Li + 0.9429 NiS2 + 0.2286 Li4P2O7 + 0.1143 NdPO4 + 0.9143 LiCl + 0.1143 LiS4
LiNiO2,modelc_nd,3.0,0.681818,-0.718116,0,1,0.06667 Li48Nd2P10S41Cl16O3 + 0.9333 LiNiO2 -> 2.45 Li + 0.9333 NiS2 + 0.06667 Li4P2O7 + 0.1333 LiNd(PO3)4 + 1.067 LiCl + 0.2167 LiS4
LiNiO2,modelc_nd,3.0,0.689655,-0.709783,0,1,0.06897 Li48Nd2P10S41Cl16O3 + 0.931 LiNiO2 -> 2.621 Li + 0.931 NiS2 + 0.1379 LiNd(PO3)4 + 0.1379 LiPO3 + 1.103 LiCl + 0.2414 LiS4
LiNiO2,modelc_nd,3.0,0.740741,-0.647897,0,1,0.08696 Li48Nd2P10S41Cl16O3 + 0.913 LiNiO2 -> 3.239 Li + 0.913 NiS2 + 0.08696 P2S7 + 0.1739 LiNd(PO3)4 + 1.391 LiCl + 0.2826 LiS4
LiNiO2,modelc_nd,3.0,0.923077,-0.409826,0,1,0.2857 Li48Nd2P10S41Cl16O3 + 0.7143 LiNiO2 -> 9.286 Li + 0.7143 NiS2 + 1.143 P2S7 + 0.5714 NdPO4 + 4.571 LiCl + 0.5714 LiS4
LiNiO2,modelc_nd,3.0,1.0,-0.299951,0,1,Li48Nd2P10S41Cl16O3 -> 33.59 Li + 4.625 P2S7 + 0.75 NdPO4 + 1.25 NdCl3 + 12.25 LiCl + 2.156 LiS4
LiNiO2,modelc_nd,3.5,0.0,-0.005137,0,0,LiNiO2 -> 0.5 Li + 0.5 Li(NiO2)2
LiNiO2,modelc_nd,3.5,0.100334,-0.587108,0,0,0.003704 Li48Nd2P10S41Cl16O3 + 0.9963 LiNiO2 -> 0.7 Li + 0.007407 NdNiO3 + 0.05926 LiClO4 + 0.03704 Li3PO4 + 0.9889 NiO + 0.1519 Li2SO4
LiNiO2,modelc_nd,3.5,0.10101,-0.590763,0,0,0.003731 Li48Nd2P10S41Cl16O3 + 0.9963 LiNiO2 -> 0.7052 Li + 0.002488 Nd3PO7 + 0.0597 LiClO4 + 0.03483 Li3PO4 + 0.9963 NiO + 0.153 Li2SO4
LiNiO2,modelc_nd,3.5,0.101695,-0.594299,0,1,0.003759 Li48Nd2P10S41Cl16O3 + 0.9962 LiNiO2 -> 0.718 Li + 0.007519 NdPO4 + 0.06015 LiClO4 + 0.03008 Li3PO4 + 0.9962 NiO + 0.1541 Li2SO4
LiNiO2,modelc_nd,3.5,0.12987,-0.726578,0,1,0.00495 Li48Nd2P10S41Cl16O3 + 0.995 LiNiO2 -> 0.6287 Li + 0.009901 NdPO4 + 0.0396 Li3PO4 + 0.995 NiO + 0.203 Li2SO4 + 0.07921 LiCl
LiNiO2,modelc_nd,3.5,0.134529,-0.74331,0,1,0.005155 Li48Nd2P10S41Cl16O3 + 0.9948 LiNiO2 -> 0.6959 Li + 0.01031 NdPO4 + 0.04124 NiCl2 + 0.04124 Li3PO4 + 0.9536 NiO + 0.2113 Li2SO4
LiNiO2,modelc_nd,3.5,0.139535,-0.760906,0,1,0.005376 Li48Nd2P10S41Cl16O3 + 0.9946 LiNiO2 -> 0.7688 Li + 0.04301 LiNiPO4 + 0.01075 NdPO4 + 0.04301 NiCl2 + 0.9086 NiO + 0.2204 Li2SO4
LiNiO2,modelc_nd,3.5,0.14218,-0.768962,0,1,0.005495 Li48Nd2P10S41Cl16O3 + 0.9945 LiNiO2 -> 0.8077 Li + 0.02198 Ni3(PO4)2 + 0.01099 NdPO4 + 0.04396 NiCl2 + 0.8846 NiO + 0.2253 Li2SO4
LiNiO2,modelc_nd,3.5,0.176471,-0.853612,0,1,0.007092 Li48Nd2P10S41Cl16O3 + 0.9929 LiNiO2 -> 1.333 Li + 0.02837 Ni3(PO4)2 + 0.01418 NdPO4 + 0.05674 NiCl2 + 0.2908 NiSO4 + 0.5603 NiO
LiNiO2,modelc_nd,3.5,0.303337,-0.950963,0,1,0.01431 Li48Nd2P10S41Cl16O3 + 0.9857 LiNiO2 -> 1.672 Li + 0.113 Ni3S2 + 0.05722 Ni3(PO4)2 + 0.02861 NdPO4 + 0.1144 NiCl2 + 0.3605 NiSO4
LiNiO2,modelc_nd,3.5,0.321462,-0.96141,0,1,0.01555 Li48Nd2P10S41Cl16O3 + 0.9845 LiNiO2 -> 1.731 Li + 0.06219 Ni3(PO4)2 + 0.03612 Ni9S8 + 0.03109 NdPO4 + 0.1244 NiCl2 + 0.3484 NiSO4
LiNiO2,modelc_nd,3.5,0.351464,-0.977399,0,1,0.01774 Li48Nd2P10S41Cl16O3 + 0.9823 LiNiO2 -> 1.834 Li + 0.07098 Ni3(PO4)2 + 0.03549 NdPO4 + 0.142 NiCl2 + 0.327 NiSO4 + 0.1001 Ni3S4
LiNiO2,modelc_nd,3.5,0.370044,-0.981815,0,1,0.0192 Li48Nd2P10S41Cl16O3 + 0.9808 LiNiO2 -> 1.903 Li + 0.07682 Ni2P2O7 + 0.03841 NdPO4 + 0.1536 NiCl2 + 0.332 NiSO4 + 0.1139 Ni3S4
LiNiO2,modelc_nd,3.5,0.390698,-0.984768,0,1,0.02093 Li48Nd2P10S41Cl16O3 + 0.9791 LiNiO2 -> 1.984 Li + 0.08371 Ni(PO3)2 + 0.04185 NdPO4 + 0.1674 NiCl2 + 0.3378 NiSO4 + 0.13 Ni3S4
LiNiO2,modelc_nd,3.5,0.401914,-0.985879,1,0,0.02191 Li48Nd2P10S41Cl16O3 + 0.9781 LiNiO2 -> 2.03 Li + 0.1095 Ni(PO3)2 + 0.02191 Nd2(SO4)3 + 0.1753 NiCl2 + 0.2754 NiSO4 + 0.1393 Ni3S4
LiNiO2,modelc_nd,3.5,0.453401,-0.984179,0,0,0.02691 Li48Nd2P10S41Cl16O3 + 0.9731 LiNiO2 -> 2.265 Li + 0.1345 Ni(PO3)2 + 0.02691 Nd2(SO4)3 + 0.3991 NiS2 + 0.2152 NiCl2 + 0.2242 NiSO4
LiNiO2,modelc_nd,3.5,0.504202,-0.981566,0,0,0.03279 Li48Nd2P10S41Cl16O3 + 0.9672 LiNiO2 -> 2.213 Li + 0.1639 Ni(PO3)2 + 0.03279 Nd2(SO4)3 + 0.541 NiS2 + 0.2623 NiCl2 + 0.1639 Li2SO4
LiNiO2,modelc_nd,3.5,0.53286,-0.97994,0,1,0.03663 Li48Nd2P10S41Cl16O3 + 0.9634 LiNiO2 -> 2.179 Li + 0.03663 Ni(PO3)2 + 0.6337 NiS2 + 0.07326 LiNd(PO3)4 + 0.293 NiCl2 + 0.2344 Li2SO4
LiNiO2,modelc_nd,3.5,0.535396,-0.979257,0,1,0.03699 Li48Nd2P10S41Cl16O3 + 0.963 LiNiO2 -> 2.176 Li + 0.02466 LiNi(PO3)3 + 0.6424 NiS2 + 0.07398 LiNd(PO3)4 + 0.2959 NiCl2 + 0.2318 Li2SO4
LiNiO2,modelc_nd,3.5,0.540541,-0.977463,0,1,0.03774 Li48Nd2P10S41Cl16O3 + 0.9623 LiNiO2 -> 2.17 Li + 0.6604 NiS2 + 0.07547 LiNd(PO3)4 + 0.3019 NiCl2 + 0.2264 Li2SO4 + 0.07547 LiPO3
LiNiO2,modelc_nd,3.5,0.689655,-0.914488,0,1,0.06897 Li48Nd2P10S41Cl16O3 + 0.931 LiNiO2 -> 3.966 Li + 0.8966 NiS2 + 0.1379 LiNd(PO3)4 + 1.034 SCl + 0.03448 NiCl2 + 0.1379 LiPO3
LiNiO2,modelc_nd,3.5,0.695652,-0.910159,0,1,0.0708 Li48Nd2P10S41Cl16O3 + 0.9292 LiNiO2 -> 4.062 Li + 0.9292 NiS2 + 0.0177 PCl5 + 0.1416 LiNd(PO3)4 + 1.044 SCl + 0.1239 LiPO3
LiNiO2,modelc_nd,3.5,0.740741,-0.866638,0,1,0.08696 Li48Nd2P10S41Cl16O3 + 0.913 LiNiO2 -> 4.913 Li + 0.07161 P2S7 + 0.913 NiS2 + 0.03069 PCl5 + 0.1739 LiNd(PO3)4 + 1.238 SCl
LiNiO2,modelc_nd,3.5,1.0,-0.578514,0,1,Li48Nd2P10S41Cl16O3 -> 47.75 Li + 4.426 P2S7 + 0.1471 PCl5 + 0.25 LiNd(PO3)4 + 10.01 SCl + 1.75 NdCl3
LiNiO2,modelc_nd,4.0,0.0,-0.150151,0,0,LiNiO2 -> Li + 0.3333 Ni3O4 + 0.3333 O2
LiNiO2,modelc_nd,4.0,0.072904,-0.547133,0,1,0.002614 Li48Nd2P10S41Cl16O3 + 0.9974 LiNiO2 -> 0.8458 Li + 0.02092 LiNiPO4 + 0.04183 LiClO4 + 0.3255 Ni3O4 + 0.1072 Li2SO4 + 0.005229 NdPO4
LiNiO2,modelc_nd,4.0,0.10453,-0.721175,0,1,0.003876 Li48Nd2P10S41Cl16O3 + 0.9961 LiNiO2 -> 0.7713 Li + 0.03101 LiNiPO4 + 0.06202 LiClO4 + 0.9651 NiO + 0.1589 Li2SO4 + 0.007752 NdPO4
LiNiO2,modelc_nd,4.0,0.106007,-0.72897,0,1,0.003937 Li48Nd2P10S41Cl16O3 + 0.9961 LiNiO2 -> 0.7992 Li + 0.01575 Ni3(PO4)2 + 0.06299 LiClO4 + 0.9488 NiO + 0.1614 Li2SO4 + 0.007874 NdPO4
