time_s_exact,V_first_V,V_second_V,difference_V_second_minus_first_V,difference_delta_Eeq_V,difference_delta_etaMid_V,difference_delta_phiL_V,difference_decomposition_residual_V,prior_radial_same_time_available,prior_radial_R320H0250_minus_R160H0250_V_V,prior_radial_R320H0250_minus_R160H0250_delta_Eeq_V,prior_radial_R320H0250_minus_R160H0250_delta_etaMid_V,prior_radial_R320H0250_minus_R160H0250_delta_phiL_V,time_cap_abs_difference_divided_by_prior_radial_same_time_abs_difference
0.007250000000000002,2.234990638704616,2.2349902174907577,-4.212138583E-7,-4.276362920E-7,6.524760959E-9,-1.023274E-10,1.41E-16,True,0.0004267986668845,0.0004341982363452,-0.000007485003648225,8.54341873E-8,0.0009869146531659355966092217467
0.007500000000000002,2.2350696555244163,2.2350692525822087,-4.029422076E-7,-4.090893196E-7,6.244937457E-9,-9.78253E-11,-1.57E-16,True,0.0004177287220739,0.0004250039384465,-0.000007358175306391,8.29589339E-8,0.0009646025908860436667161262927
0.0077500000000000025,2.2351472906651098,2.235146904755708,-3.859094018E-7,-3.917994040E-7,5.983629366E-9,-9.36266E-11,-5.66E-16,True,0.0004090048356838,0.0004161597715743,-0.000007235527614391,8.05917233E-8,0.0009435326141188829673994143049
0.008000000000000002,2.2352236150530893,2.235223245039158,-3.700139313E-7,-3.756636157E-7,5.739408945E-9,-8.97246E-11,5.5E-17,True,0.0004006187125429,0.0004076574058312,-0.000007117021979753,7.83286909E-8,0.0009236062113807958821488246300
0.008250000000000002,2.2352986936680677,2.235298338507441,-3.551606267E-7,-3.605854490E-7,5.510905066E-9,-8.60825E-11,-2.66E-16,True,0.0003925608066177,0.0003994872350629,-0.000007002594210489,7.61657653E-8,0.0009047276771210565372701098869
0.008500000000000002,2.2353725862283005,2.2353722449667326,-3.412615679E-7,-3.464757337E-7,5.296844297E-9,-8.26785E-11,3E-18,True,0.0003848206943085,0.0003916387561170,-0.000006892160612669,7.40988044E-8,0.0008868066945132117420449176197
0.008750000000000003,2.2354453477764076,2.2354450195400624,-3.282363452E-7,-3.332529078E-7,5.096054466E-9,-7.94915E-11,-3.66E-16,True,0.0003773873703526,0.0003841008696184,-0.000006785622903796,7.21236378E-8,0.0008697597508186951562828615274
0.009000000000000003,2.23551702918293,2.235516713171033,-3.16011897E-7,-3.208428500E-7,4.907455331E-9,-7.65028E-11,4.69E-16,True,0.000370249481931,0.0003768621179371,-0.000006682872137010,7.02361311E-8,0.0008535107067587801210383754929
0.009250000000000003,2.2355876775813655,2.2355873730592526,-3.045221129E-7,-3.091784797E-7,4.730067230E-9,-7.37000E-11,-4.30E-16,True,0.0003633955131468,0.0003699108728312,-0.000006583791896774,6.84322122E-8,0.0008379908443640660583702779584
0.009500000000000003,2.235657336745851,2.235657043038573,-2.93707278E-7,-2.981992154E-7,4.562998645E-9,-7.10612E-11,-4.5E-17,True,0.000356813929694,0.0003632354826470,-0.000006488260859471,6.67079067E-8,0.0008231384863586474239549619370
0.01,2.2357938476082118,2.2357935737159824,-2.738922294E-7,-2.780826661E-7,4.256663683E-9,-6.62269E-11,-8.3E-17,True,0.0003444223395708,0.0003506662051858,-0.000006307348396012,6.34827805E-8,0.0007952220223035163513861186182
0.01025,2.2358607728238233,2.235860508024333,-2.647994903E-7,-2.688514803E-7,4.116001094E-9,-6.40110E-11,-9.4E-17,True,0.0003385900620363,0.0003447498036339,-0.000006221716227993,6.19746299E-8,0.0007820651578120182238881652069
0.0105,2.235926856318705,2.235926600123113,-2.56195592E-7,-2.601165317E-7,3.982859155E-9,-6.19197E-11,2.45E-16,True,0.000332985743428,0.0003390643460926,-0.000006139134105969,6.05314412E-8,0.0007693890716237105603198509318
0.010750000000000001,2.235992129278953,2.2359918812343813,-2.480445717E-7,-2.518413153E-7,3.856679646E-9,-5.99359E-11,-1.46E-16,True,0.0003275990004613,0.0003335993302711,-0.000006059479713773,5.91499041E-8,0.0007571591224354240911008240769
0.011000000000000001,2.236056621001875,2.236056380688086,-2.40313789E-7,-2.439927109E-7,3.736978280E-9,-5.80560E-11,-3.80E-16,True,0.0003224198069295,0.0003283446133628,-0.000005982633294319,5.78268603E-8,0.0007453443735004368957139807516
0.011250000000000001,2.236120359053373,2.236120126079787,-2.32973586E-7,-2.365406081E-7,3.623292778E-9,-5.62703E-11,-3.78E-16,True,0.000317438509926,0.0003232904287049,-0.000005908478083908,5.65593052E-8,0.0007339172114130383035270825662
0.011500000000000002,2.236183369408699,2.2361831434117527,-2.259969463E-7,-2.294575821E-7,3.515210343E-9,-5.45746E-11,5.7E-17,True,0.000312645839043,0.0003184273953454,-0.000005836900679233,5.53443767E-8,0.0007228528836071198312186520009
0.011750000000000002,2.2362456765787404,2.2362454572195265,-2.193592139E-7,-2.227186128E-7,3.412361949E-9,-5.29634E-11,3.51E-16,True,0.0003080329100267,0.0003137465219661,-0.000005767791295241,5.41793561E-8,0.0007121291484114023781985358529
