t_ps,comp1_600K,comp1_800K,comp1_1000K,modelc_600K,modelc_800K,modelc_1000K
6.629999999999999716e+01,1.344490000000000052e+01,1.732100000000000151e+01,6.616599999999999682e+01,5.907600000000000051e+01,9.360680000000000689e+01,1.677609999999999957e+02
6.640000000000000568e+01,1.390199999999999925e+01,1.871580000000000155e+01,6.619650000000000034e+01,5.998319999999999652e+01,9.446259999999999479e+01,1.704230000000000018e+02
6.650000000000000000e+01,1.328030000000000044e+01,1.933320000000000149e+01,6.622589999999999577e+01,6.307379999999999853e+01,9.429970000000000141e+01,1.699389999999999930e+02
6.659999999999999432e+01,1.371480000000000032e+01,1.838769999999999882e+01,6.791070000000000562e+01,6.140870000000000317e+01,9.547429999999999950e+01,1.684240000000000066e+02
6.670000000000000284e+01,1.364639999999999986e+01,1.813230000000000075e+01,6.626090000000000657e+01,6.263130000000000308e+01,9.643829999999999814e+01,1.677820000000000107e+02
6.679999999999999716e+01,1.438490000000000002e+01,1.725250000000000128e+01,6.825379999999999825e+01,6.267260000000000275e+01,9.665409999999999968e+01,1.676800000000000068e+02
6.690000000000000568e+01,1.429059999999999953e+01,1.708729999999999905e+01,6.728910000000000480e+01,6.236829999999999785e+01,9.612050000000000693e+01,1.669759999999999991e+02
6.700000000000000000e+01,1.482820000000000071e+01,1.719849999999999923e+01,6.864749999999999375e+01,5.949779999999999802e+01,9.838460000000000605e+01,1.666080000000000041e+02
6.709999999999999432e+01,1.467970000000000041e+01,1.653849999999999909e+01,6.730100000000000193e+01,6.314869999999999806e+01,9.840529999999999688e+01,1.770180000000000007e+02
6.720000000000000284e+01,1.555289999999999928e+01,1.624540000000000006e+01,6.556199999999999761e+01,6.165650000000000119e+01,9.655410000000000537e+01,1.727359999999999900e+02
6.729999999999999716e+01,1.599430000000000085e+01,1.657679999999999865e+01,6.577899999999999636e+01,6.159049999999999869e+01,9.700610000000000355e+01,1.725929999999999893e+02
6.740000000000000568e+01,1.547359999999999935e+01,1.684580000000000055e+01,6.505859999999999843e+01,6.275119999999999720e+01,9.904689999999999372e+01,1.736339999999999861e+02
6.750000000000000000e+01,1.559810000000000052e+01,1.801889999999999858e+01,6.440449999999999875e+01,6.162380000000000280e+01,9.673820000000000618e+01,1.749900000000000091e+02
6.759999999999999432e+01,1.548629999999999995e+01,1.801589999999999847e+01,6.355949999999999989e+01,6.125139999999999674e+01,9.841960000000000264e+01,1.726939999999999884e+02
6.770000000000000284e+01,1.516009999999999991e+01,1.803890000000000171e+01,6.534459999999999980e+01,6.273190000000000310e+01,9.943489999999999895e+01,1.689360000000000070e+02
6.779999999999999716e+01,1.523879999999999946e+01,1.751020000000000110e+01,6.445499999999999829e+01,6.179220000000000113e+01,9.879909999999999570e+01,1.711339999999999861e+02
6.790000000000000568e+01,1.517239999999999966e+01,1.759019999999999939e+01,6.448160000000000025e+01,6.164159999999999684e+01,9.940319999999999823e+01,1.742350000000000136e+02
6.800000000000000000e+01,1.396279999999999966e+01,1.848699999999999832e+01,6.318650000000000233e+01,6.364470000000000027e+01,9.793980000000000530e+01,1.746020000000000039e+02
6.809999999999999432e+01,1.341789999999999949e+01,1.828290000000000148e+01,6.404449999999999932e+01,6.287219999999999942e+01,9.714870000000000516e+01,1.701860000000000070e+02
6.820000000000000284e+01,1.373440000000000083e+01,1.828539999999999921e+01,6.506289999999999907e+01,6.486899999999999977e+01,9.801800000000000068e+01,1.680519999999999925e+02
6.829999999999999716e+01,1.340169999999999995e+01,1.868410000000000082e+01,6.427039999999999509e+01,6.650300000000000011e+01,9.554970000000000141e+01,1.670889999999999986e+02
6.840000000000000568e+01,1.354149999999999920e+01,1.906019999999999825e+01,6.389959999999999951e+01,6.630020000000000380e+01,9.445659999999999457e+01,1.711100000000000136e+02
6.850000000000000000e+01,1.389750000000000085e+01,2.018540000000000134e+01,6.318370000000000175e+01,6.622480000000000189e+01,9.457930000000000348e+01,1.687659999999999911e+02
6.859999999999999432e+01,1.403379999999999939e+01,1.892889999999999873e+01,6.170609999999999928e+01,6.602150000000000318e+01,9.600270000000000437e+01,1.721049999999999898e+02
6.870000000000000284e+01,1.441239999999999988e+01,1.928049999999999997e+01,6.154200000000000159e+01,6.602530000000000143e+01,9.704640000000000555e+01,1.728870000000000005e+02
6.879999999999999716e+01,1.448959999999999937e+01,1.954759999999999920e+01,6.270850000000000080e+01,6.597610000000000241e+01,9.381969999999999743e+01,1.745660000000000025e+02
6.890000000000000568e+01,1.439920000000000044e+01,1.895029999999999859e+01,6.511899999999999977e+01,6.624949999999999761e+01,9.143699999999999761e+01,1.737369999999999948e+02
6.900000000000000000e+01,1.401210000000000022e+01,1.856040000000000134e+01,6.201989999999999981e+01,6.592109999999999559e+01,9.156780000000000541e+01,1.742390000000000043e+02
6.909999999999999432e+01,1.412270000000000003e+01,1.766159999999999997e+01,6.234949999999999903e+01,6.675440000000000396e+01,9.303360000000000696e+01,1.749190000000000111e+02
6.920000000000000284e+01,1.401900000000000013e+01,1.935750000000000171e+01,6.294259999999999877e+01,6.706959999999999411e+01,9.312590000000000146e+01,1.759509999999999934e+02
6.929999999999999716e+01,1.331610000000000049e+01,1.991529999999999845e+01,5.987239999999999895e+01,6.802949999999999875e+01,9.793080000000000496e+01,1.783480000000000132e+02
6.940000000000000568e+01,1.372010000000000041e+01,1.947680000000000078e+01,6.283489999999999753e+01,6.855389999999999873e+01,9.875310000000000343e+01,1.834350000000000023e+02
6.950000000000000000e+01,1.403730000000000011e+01,1.946900000000000119e+01,6.202250000000000085e+01,6.872390000000000043e+01,1.017459999999999951e+02,1.819399999999999977e+02
6.959999999999999432e+01,1.409839999999999982e+01,2.066750000000000043e+01,6.137989999999999924e+01,6.815590000000000259e+01,1.052139999999999986e+02,1.807680000000000007e+02
6.970000000000000284e+01,1.413119999999999976e+01,2.109710000000000107e+01,6.244480000000000075e+01,7.052729999999999677e+01,1.032300000000000040e+02,1.812520000000000095e+02
6.979999999999999716e+01,1.453930000000000078e+01,1.905290000000000106e+01,6.221379999999999910e+01,7.155140000000000100e+01,1.033910000000000053e+02,1.773720000000000141e+02
6.990000000000000568e+01,1.413030000000000008e+01,1.941669999999999874e+01,6.265229999999999677e+01,6.917130000000000223e+01,1.027459999999999951e+02,1.804470000000000027e+02
7.000000000000000000e+01,1.416929999999999978e+01,1.969140000000000157e+01,6.285110000000000241e+01,6.841500000000000625e+01,1.052999999999999972e+02,1.778990000000000009e+02
7.009999999999999432e+01,1.357590000000000074e+01,2.104899999999999949e+01,6.264450000000000074e+01,6.823820000000000618e+01,1.036219999999999999e+02,1.829079999999999870e+02
7.020000000000000284e+01,1.412090000000000067e+01,2.117220000000000013e+01,6.093249999999999744e+01,6.835729999999999507e+01,1.030370000000000061e+02,1.788499999999999943e+02
7.029999999999999716e+01,1.416820000000000057e+01,1.960119999999999862e+01,6.106700000000000017e+01,7.114889999999999759e+01,1.022720000000000056e+02,1.817880000000000109e+02
7.040000000000000568e+01,1.314020000000000010e+01,1.911220000000000141e+01,6.207450000000000045e+01,7.079110000000000014e+01,1.030979999999999990e+02,1.829149999999999920e+02
7.050000000000000000e+01,1.285340000000000060e+01,2.044889999999999830e+01,6.303190000000000026e+01,7.031579999999999586e+01,1.020150000000000006e+02,1.779879999999999995e+02
7.059999999999999432e+01,1.330920000000000059e+01,2.094500000000000028e+01,6.381210000000000093e+01,6.991570000000000107e+01,1.022639999999999958e+02,1.815759999999999934e+02
7.070000000000000284e+01,1.272000000000000064e+01,2.035450000000000159e+01,6.517680000000000007e+01,6.971649999999999636e+01,1.063870000000000005e+02,1.842719999999999914e+02
7.079999999999999716e+01,1.310399999999999920e+01,2.025730000000000075e+01,6.609929999999999950e+01,7.023290000000000077e+01,1.060739999999999981e+02,1.825639999999999930e+02
7.090000000000000568e+01,1.371570000000000000e+01,2.010379999999999967e+01,6.639979999999999905e+01,7.121739999999999782e+01,1.056590000000000060e+02,1.807860000000000014e+02
7.100000000000000000e+01,1.330109999999999992e+01,1.974909999999999854e+01,6.503119999999999834e+01,7.294169999999999732e+01,1.044869999999999948e+02,1.822609999999999957e+02
7.109999999999999432e+01,1.381300000000000061e+01,1.940090000000000003e+01,6.683199999999999363e+01,7.376789999999999736e+01,1.056149999999999949e+02,1.823540000000000134e+02
7.120000000000000284e+01,1.383929999999999971e+01,1.877690000000000126e+01,6.699030000000000484e+01,7.293179999999999552e+01,1.049170000000000016e+02,1.867309999999999945e+02
7.129999999999999716e+01,1.358549999999999969e+01,2.013520000000000110e+01,6.744020000000000437e+01,7.044989999999999952e+01,1.066129999999999995e+02,1.862119999999999891e+02
7.140000000000000568e+01,1.318800000000000061e+01,2.050880000000000081e+01,6.819459999999999411e+01,6.954179999999999495e+01,1.085780000000000030e+02,1.878569999999999993e+02
7.150000000000000000e+01,1.337190000000000012e+01,1.987679999999999936e+01,6.762739999999999441e+01,6.882179999999999609e+01,1.121359999999999957e+02,1.870159999999999911e+02
7.159999999999999432e+01,1.301459999999999972e+01,1.983389999999999986e+01,6.653969999999999629e+01,7.131310000000000571e+01,1.090709999999999980e+02,1.878710000000000093e+02
7.170000000000000284e+01,1.340719999999999956e+01,1.803399999999999892e+01,6.612269999999999470e+01,7.149309999999999832e+01,1.077950000000000017e+02,1.856189999999999998e+02
7.179999999999999716e+01,1.390210000000000079e+01,1.855079999999999885e+01,6.911629999999999541e+01,7.078260000000000218e+01,1.103179999999999978e+02,1.821899999999999977e+02
7.190000000000000568e+01,1.387369999999999948e+01,1.840439999999999898e+01,6.750780000000000314e+01,6.892969999999999686e+01,1.114909999999999997e+02,1.826740000000000066e+02
7.200000000000000000e+01,1.414990000000000059e+01,1.818799999999999883e+01,7.021189999999999998e+01,6.911270000000000380e+01,1.124539999999999935e+02,1.836310000000000002e+02
7.209999999999999432e+01,1.420390000000000086e+01,1.780020000000000024e+01,6.926609999999999445e+01,6.881900000000000261e+01,1.123629999999999995e+02,1.883319999999999936e+02
7.220000000000000284e+01,1.339470000000000027e+01,1.798930000000000007e+01,7.259869999999999379e+01,6.857429999999999382e+01,1.091280000000000001e+02,1.894000000000000057e+02
7.229999999999999716e+01,1.367520000000000024e+01,1.842150000000000176e+01,7.279609999999999559e+01,6.882769999999999300e+01,1.060580000000000069e+02,1.876899999999999977e+02
7.240000000000000568e+01,1.415429999999999922e+01,1.814389999999999858e+01,7.005400000000000205e+01,6.830939999999999657e+01,1.070789999999999935e+02,1.871920000000000073e+02
7.250000000000000000e+01,1.344800000000000040e+01,1.924630000000000152e+01,7.404269999999999641e+01,6.676149999999999807e+01,1.062300000000000040e+02,1.871380000000000052e+02
7.259999999999999432e+01,1.390509999999999913e+01,2.029939999999999856e+01,7.271169999999999334e+01,6.704479999999999507e+01,1.040960000000000036e+02,1.873410000000000082e+02
7.270000000000000284e+01,1.468900000000000006e+01,1.870050000000000168e+01,7.188939999999999486e+01,6.836039999999999850e+01,1.063409999999999940e+02,1.864830000000000041e+02
7.279999999999999716e+01,1.483580000000000076e+01,1.890869999999999962e+01,7.054770000000000607e+01,6.801260000000000616e+01,1.075480000000000018e+02,1.872030000000000030e+02
7.290000000000000568e+01,1.512110000000000021e+01,1.965269999999999939e+01,7.488700000000000045e+01,6.799689999999999657e+01,1.079369999999999976e+02,1.826229999999999905e+02
7.300000000000000000e+01,1.540990000000000038e+01,2.019940000000000069e+01,7.498990000000000578e+01,6.755180000000000007e+01,1.059719999999999942e+02,1.812990000000000066e+02
7.309999999999999432e+01,1.544219999999999970e+01,1.955039999999999978e+01,7.505370000000000630e+01,6.633780000000000143e+01,1.040709999999999980e+02,1.870670000000000073e+02
7.320000000000000284e+01,1.531150000000000055e+01,1.947899999999999920e+01,7.554609999999999559e+01,6.628990000000000293e+01,1.064309999999999974e+02,1.899240000000000066e+02
7.329999999999999716e+01,1.580310000000000059e+01,2.066939999999999955e+01,7.751080000000000325e+01,6.746880000000000166e+01,1.078160000000000025e+02,1.908540000000000134e+02
7.340000000000000568e+01,1.595989999999999931e+01,1.927359999999999829e+01,7.922750000000000625e+01,6.791689999999999827e+01,1.045600000000000023e+02,1.915800000000000125e+02
7.350000000000000000e+01,1.625720000000000098e+01,1.998999999999999844e+01,8.019010000000000105e+01,6.712839999999999918e+01,1.055430000000000064e+02,1.946740000000000066e+02
7.359999999999999432e+01,1.609919999999999973e+01,2.048849999999999838e+01,7.878100000000000591e+01,6.680280000000000484e+01,1.072330000000000041e+02,1.921819999999999879e+02
7.370000000000000284e+01,1.670380000000000109e+01,2.072560000000000002e+01,8.095680000000000121e+01,6.352020000000000266e+01,1.047109999999999985e+02,1.941179999999999950e+02
7.379999999999999716e+01,1.595589999999999975e+01,2.041799999999999926e+01,8.387560000000000571e+01,6.448420000000000130e+01,1.059180000000000064e+02,1.949819999999999993e+02
7.390000000000000568e+01,1.524140000000000050e+01,2.078989999999999938e+01,8.124379999999999313e+01,6.358590000000000231e+01,1.057240000000000038e+02,1.967740000000000009e+02
7.400000000000000000e+01,1.603500000000000014e+01,2.049960000000000093e+01,8.096439999999999770e+01,6.431829999999999359e+01,1.071189999999999998e+02,1.979590000000000032e+02
7.409999999999999432e+01,1.522850000000000037e+01,1.931940000000000168e+01,8.178990000000000293e+01,6.225619999999999976e+01,1.077459999999999951e+02,2.011109999999999900e+02
7.420000000000000284e+01,1.550960000000000072e+01,2.023470000000000013e+01,8.434189999999999543e+01,6.314929999999999666e+01,1.056230000000000047e+02,1.949370000000000118e+02
7.429999999999999716e+01,1.576009999999999955e+01,1.983459999999999823e+01,8.324699999999999989e+01,6.224660000000000082e+01,1.051370000000000005e+02,1.914939999999999998e+02
7.440000000000000568e+01,1.566310000000000002e+01,2.041169999999999973e+01,8.205219999999999914e+01,6.403390000000000271e+01,1.067439999999999998e+02,1.907040000000000077e+02
7.450000000000000000e+01,1.551609999999999978e+01,2.051529999999999987e+01,8.469549999999999557e+01,6.401879999999999882e+01,1.069050000000000011e+02,1.895120000000000005e+02
7.459999999999999432e+01,1.492609999999999992e+01,2.084909999999999997e+01,8.453069999999999595e+01,6.353750000000000142e+01,1.081449999999999960e+02,1.881479999999999961e+02
7.470000000000000284e+01,1.510609999999999964e+01,2.339260000000000161e+01,8.409959999999999525e+01,6.668070000000000164e+01,1.090220000000000056e+02,1.900740000000000123e+02
7.479999999999999716e+01,1.453899999999999970e+01,2.254899999999999949e+01,8.103889999999999816e+01,6.581990000000000407e+01,1.079020000000000010e+02,1.919379999999999882e+02
7.490000000000000568e+01,1.507300000000000040e+01,2.232410000000000139e+01,8.182340000000000657e+01,6.525249999999999773e+01,1.068289999999999935e+02,1.934329999999999927e+02
7.500000000000000000e+01,1.515479999999999983e+01,2.292000000000000171e+01,8.215779999999999461e+01,6.567600000000000193e+01,1.084980000000000047e+02,1.977119999999999891e+02
7.509999999999999432e+01,1.541039999999999921e+01,2.285569999999999879e+01,8.408029999999999404e+01,6.500560000000000116e+01,1.069879999999999995e+02,1.991939999999999884e+02
7.520000000000000284e+01,1.560689999999999955e+01,2.374380000000000024e+01,8.324219999999999686e+01,6.449509999999999366e+01,1.053979999999999961e+02,1.959339999999999975e+02
7.529999999999999716e+01,1.556659999999999933e+01,2.386649999999999849e+01,8.186419999999999675e+01,6.501090000000000657e+01,1.040409999999999968e+02,2.012239999999999895e+02
7.540000000000000568e+01,1.505139999999999922e+01,2.480460000000000065e+01,8.235809999999999320e+01,6.382150000000000034e+01,1.061530000000000058e+02,2.038640000000000043e+02
7.550000000000000000e+01,1.503379999999999939e+01,2.375580000000000069e+01,8.274060000000000059e+01,6.353059999999999974e+01,1.057720000000000056e+02,2.033959999999999866e+02
7.559999999999999432e+01,1.484909999999999997e+01,2.301679999999999993e+01,8.198059999999999548e+01,6.380409999999999826e+01,1.097079999999999984e+02,2.037479999999999905e+02
7.570000000000000284e+01,1.491600000000000037e+01,2.271839999999999904e+01,8.131610000000000582e+01,6.525209999999999866e+01,1.087180000000000035e+02,2.040600000000000023e+02
7.579999999999999716e+01,1.464439999999999920e+01,2.240800000000000125e+01,8.333620000000000516e+01,6.396820000000000306e+01,1.065550000000000068e+02,1.999939999999999998e+02
7.590000000000000568e+01,1.419560000000000066e+01,2.152159999999999940e+01,8.299710000000000321e+01,6.489140000000000441e+01,1.043689999999999998e+02,1.951450000000000102e+02
7.600000000000000000e+01,1.481939999999999991e+01,2.060739999999999839e+01,7.987120000000000175e+01,6.495789999999999509e+01,1.075739999999999981e+02,1.976339999999999861e+02
7.609999999999999432e+01,1.492159999999999975e+01,2.207019999999999982e+01,7.630320000000000391e+01,6.382280000000000086e+01,1.100829999999999984e+02,1.957750000000000057e+02
7.620000000000000284e+01,1.463109999999999999e+01,2.363190000000000168e+01,7.569740000000000180e+01,6.322950000000000159e+01,1.083149999999999977e+02,1.973959999999999866e+02
7.629999999999999716e+01,1.454269999999999996e+01,2.336049999999999827e+01,7.441689999999999827e+01,6.431950000000000500e+01,1.107459999999999951e+02,1.951239999999999952e+02
7.640000000000000568e+01,1.448879999999999946e+01,2.395520000000000138e+01,7.724850000000000705e+01,6.347650000000000148e+01,1.090400000000000063e+02,1.972930000000000064e+02
7.650000000000000000e+01,1.429620000000000068e+01,2.592310000000000159e+01,8.144450000000000500e+01,6.381119999999999948e+01,1.099879999999999995e+02,2.017849999999999966e+02
7.659999999999999432e+01,1.447250000000000014e+01,2.531800000000000139e+01,8.103789999999999338e+01,6.178889999999999816e+01,1.101560000000000059e+02,2.048439999999999941e+02
7.670000000000000284e+01,1.465629999999999988e+01,2.717190000000000083e+01,8.435699999999999932e+01,6.421150000000000091e+01,1.118649999999999949e+02,2.064950000000000045e+02
7.679999999999999716e+01,1.443900000000000006e+01,2.613520000000000110e+01,8.531749999999999545e+01,6.248409999999999798e+01,1.135199999999999960e+02,2.019209999999999923e+02
7.690000000000000568e+01,1.412149999999999928e+01,2.646209999999999951e+01,8.692159999999999798e+01,6.261919999999999931e+01,1.145709999999999980e+02,2.026260000000000048e+02
7.700000000000000000e+01,1.464240000000000030e+01,2.648730000000000118e+01,8.791630000000000678e+01,6.289189999999999969e+01,1.158990000000000009e+02,2.034029999999999916e+02
7.709999999999999432e+01,1.438889999999999958e+01,2.541159999999999997e+01,8.971349999999999625e+01,6.080380000000000251e+01,1.182879999999999967e+02,2.053839999999999861e+02
7.720000000000000284e+01,1.471260000000000012e+01,2.711919999999999931e+01,8.999379999999999313e+01,6.086260000000000048e+01,1.180630000000000024e+02,2.045339999999999918e+02
7.729999999999999716e+01,1.408360000000000056e+01,2.623910000000000053e+01,8.571920000000000073e+01,6.124099999999999966e+01,1.193149999999999977e+02,2.046250000000000000e+02
7.740000000000000568e+01,1.374009999999999998e+01,2.591519999999999868e+01,8.671349999999999625e+01,6.084089999999999776e+01,1.191970000000000027e+02,2.056020000000000039e+02
7.750000000000000000e+01,1.420340000000000025e+01,2.603679999999999950e+01,8.607420000000000471e+01,6.288969999999999771e+01,1.171320000000000050e+02,1.995850000000000080e+02
7.759999999999999432e+01,1.484050000000000047e+01,2.684410000000000096e+01,8.407989999999999498e+01,6.398740000000000094e+01,1.193269999999999982e+02,2.005560000000000116e+02
7.770000000000000284e+01,1.493839999999999968e+01,2.758930000000000149e+01,8.537820000000000675e+01,6.330290000000000106e+01,1.175040000000000049e+02,2.000869999999999891e+02
7.779999999999999716e+01,1.412579999999999991e+01,2.555669999999999931e+01,8.416209999999999525e+01,6.403990000000000293e+01,1.157240000000000038e+02,2.032800000000000011e+02
7.790000000000000568e+01,1.428619999999999912e+01,2.587610000000000099e+01,8.411409999999999343e+01,6.330689999999999884e+01,1.170789999999999935e+02,2.061819999999999879e+02
7.800000000000000000e+01,1.470090000000000074e+01,2.457809999999999917e+01,8.707489999999999952e+01,6.487000000000000455e+01,1.171440000000000055e+02,2.071889999999999930e+02
7.809999999999999432e+01,1.429950000000000010e+01,2.431490000000000151e+01,8.692770000000000152e+01,6.281089999999999662e+01,1.176580000000000013e+02,2.056310000000000002e+02
7.820000000000000284e+01,1.432130000000000081e+01,2.553610000000000113e+01,8.783880000000000621e+01,6.287789999999999679e+01,1.167030000000000030e+02,2.106239999999999952e+02
7.829999999999999716e+01,1.416750000000000043e+01,2.526150000000000162e+01,9.105559999999999832e+01,6.415019999999999811e+01,1.132870000000000061e+02,2.110180000000000007e+02
7.840000000000000568e+01,1.367600000000000016e+01,2.478239999999999910e+01,9.220619999999999550e+01,6.494190000000000396e+01,1.134639999999999986e+02,2.059070000000000107e+02
7.850000000000000000e+01,1.352960000000000029e+01,2.581309999999999860e+01,9.523220000000000596e+01,6.609789999999999566e+01,1.127180000000000035e+02,2.055440000000000111e+02
7.859999999999999432e+01,1.339259999999999984e+01,2.534110000000000085e+01,9.350469999999999970e+01,6.629340000000000543e+01,1.125130000000000052e+02,2.052959999999999923e+02
7.870000000000000284e+01,1.292570000000000086e+01,2.732809999999999917e+01,9.523690000000000566e+01,6.556369999999999720e+01,1.112530000000000001e+02,2.041620000000000061e+02
7.879999999999999716e+01,1.324469999999999992e+01,2.782910000000000039e+01,9.951839999999999975e+01,6.514190000000000680e+01,1.080220000000000056e+02,1.994970000000000141e+02
7.890000000000000568e+01,1.320500000000000007e+01,2.977169999999999916e+01,1.002039999999999935e+02,6.583570000000000277e+01,1.096530000000000058e+02,2.024759999999999991e+02
7.900000000000000000e+01,1.330300000000000082e+01,2.872419999999999973e+01,9.849559999999999604e+01,6.527049999999999841e+01,1.153659999999999997e+02,2.017520000000000095e+02
7.909999999999999432e+01,1.372780000000000022e+01,2.692320000000000135e+01,1.015400000000000063e+02,6.445810000000000173e+01,1.156449999999999960e+02,2.042359999999999900e+02
7.920000000000000284e+01,1.325789999999999935e+01,2.632150000000000034e+01,9.944650000000000034e+01,6.570220000000000482e+01,1.148910000000000053e+02,2.030649999999999977e+02
7.929999999999999716e+01,1.352399999999999913e+01,2.789229999999999876e+01,9.693559999999999377e+01,6.579120000000000346e+01,1.150840000000000032e+02,2.090420000000000016e+02
7.940000000000000568e+01,1.388260000000000005e+01,2.733040000000000092e+01,9.740149999999999864e+01,6.443890000000000384e+01,1.166110000000000042e+02,2.024720000000000084e+02
7.950000000000000000e+01,1.417340000000000089e+01,2.788489999999999824e+01,9.740890000000000271e+01,6.415789999999999793e+01,1.217429999999999950e+02,2.053429999999999893e+02
7.959999999999999432e+01,1.379199999999999982e+01,2.728559999999999874e+01,9.597450000000000614e+01,6.338889999999999958e+01,1.178640000000000043e+02,2.007160000000000082e+02
7.970000000000000284e+01,1.412149999999999928e+01,2.792089999999999961e+01,9.715009999999999479e+01,6.394579999999999842e+01,1.171470000000000056e+02,2.028009999999999877e+02
7.979999999999999716e+01,1.400380000000000003e+01,2.876920000000000144e+01,1.018490000000000038e+02,6.539900000000000091e+01,1.158139999999999930e+02,2.051339999999999861e+02
7.990000000000000568e+01,1.381170000000000009e+01,2.724930000000000163e+01,1.028910000000000053e+02,6.518349999999999511e+01,1.164050000000000011e+02,2.104439999999999884e+02
8.000000000000000000e+01,1.367709999999999937e+01,2.731739999999999924e+01,1.013469999999999942e+02,6.541920000000000357e+01,1.167379999999999995e+02,2.070610000000000070e+02
8.009999999999999432e+01,1.353570000000000029e+01,2.610630000000000095e+01,9.685299999999999443e+01,6.593170000000000641e+01,1.178700000000000045e+02,2.095200000000000102e+02
8.020000000000000284e+01,1.357559999999999967e+01,2.665899999999999892e+01,9.752989999999999782e+01,6.669849999999999568e+01,1.184060000000000059e+02,2.168259999999999934e+02
8.029999999999999716e+01,1.386979999999999968e+01,2.636479999999999890e+01,9.712239999999999895e+01,6.602160000000000650e+01,1.156039999999999992e+02,2.171160000000000139e+02
8.040000000000000568e+01,1.307549999999999990e+01,2.617320000000000135e+01,9.736950000000000216e+01,6.728820000000000334e+01,1.141560000000000059e+02,2.152119999999999891e+02
8.050000000000000000e+01,1.249390000000000001e+01,2.587409999999999854e+01,9.749509999999999366e+01,6.723539999999999850e+01,1.160559999999999974e+02,2.127760000000000105e+02
8.059999999999999432e+01,1.260500000000000043e+01,2.626760000000000161e+01,9.564140000000000441e+01,6.790900000000000603e+01,1.173889999999999958e+02,2.183919999999999959e+02
8.070000000000000284e+01,1.279950000000000010e+01,2.537340000000000018e+01,9.700879999999999370e+01,6.800270000000000437e+01,1.181869999999999976e+02,2.156450000000000102e+02
8.079999999999999716e+01,1.206620000000000026e+01,2.602009999999999934e+01,1.009590000000000032e+02,6.881399999999999295e+01,1.201440000000000055e+02,2.127450000000000045e+02
8.090000000000000568e+01,1.252699999999999925e+01,2.615350000000000108e+01,9.715600000000000591e+01,6.988630000000000564e+01,1.204060000000000059e+02,2.173830000000000098e+02
8.100000000000000000e+01,1.209580000000000055e+01,2.755809999999999960e+01,9.438150000000000261e+01,7.022440000000000282e+01,1.197240000000000038e+02,2.115730000000000075e+02
8.109999999999999432e+01,1.208319999999999972e+01,2.674790000000000134e+01,9.392300000000000182e+01,7.058469999999999800e+01,1.173050000000000068e+02,2.117789999999999964e+02
8.120000000000000284e+01,1.192239999999999966e+01,2.599759999999999849e+01,9.658360000000000412e+01,6.988330000000000553e+01,1.182630000000000052e+02,2.189780000000000086e+02
8.129999999999999716e+01,1.245599999999999952e+01,2.639120000000000132e+01,9.979300000000000637e+01,6.877079999999999416e+01,1.197780000000000058e+02,2.231140000000000043e+02
8.140000000000000568e+01,1.259859999999999935e+01,2.629510000000000147e+01,1.003780000000000001e+02,6.847709999999999297e+01,1.216260000000000048e+02,2.235070000000000050e+02
8.150000000000000000e+01,1.234259999999999913e+01,2.706180000000000163e+01,1.010390000000000015e+02,7.045000000000000284e+01,1.225739999999999981e+02,2.278209999999999980e+02
8.159999999999999432e+01,1.227079999999999949e+01,2.654739999999999966e+01,1.045199999999999960e+02,7.126869999999999550e+01,1.216700000000000017e+02,2.353720000000000141e+02
8.170000000000000284e+01,1.251290000000000013e+01,2.680940000000000012e+01,1.052920000000000016e+02,7.040789999999999793e+01,1.199789999999999992e+02,2.372259999999999991e+02
8.179999999999999716e+01,1.200839999999999996e+01,2.618199999999999861e+01,1.051989999999999981e+02,7.282370000000000232e+01,1.233209999999999980e+02,2.432789999999999964e+02
8.190000000000000568e+01,1.166610000000000014e+01,2.465709999999999980e+01,1.082210000000000036e+02,7.221949999999999648e+01,1.221490000000000009e+02,2.425889999999999986e+02
8.200000000000000000e+01,1.199259999999999948e+01,2.207420000000000115e+01,1.093730000000000047e+02,7.059510000000000218e+01,1.202090000000000032e+02,2.501599999999999966e+02
8.209999999999999432e+01,1.256220000000000070e+01,2.209860000000000113e+01,1.109719999999999942e+02,7.070980000000000132e+01,1.177420000000000044e+02,2.459600000000000080e+02
8.220000000000000284e+01,1.284009999999999962e+01,2.190840000000000032e+01,1.107510000000000048e+02,7.026550000000000296e+01,1.148419999999999987e+02,2.452460000000000093e+02
8.229999999999999716e+01,1.249189999999999934e+01,2.217549999999999955e+01,1.087920000000000016e+02,7.114660000000000650e+01,1.158629999999999995e+02,2.503559999999999945e+02
8.240000000000000568e+01,1.204959999999999987e+01,2.198890000000000100e+01,1.084470000000000027e+02,7.123909999999999343e+01,1.158199999999999932e+02,2.453669999999999902e+02
8.250000000000000000e+01,1.266549999999999976e+01,2.150049999999999883e+01,1.099479999999999933e+02,7.195260000000000389e+01,1.170040000000000049e+02,2.518269999999999982e+02
8.259999999999999432e+01,1.291569999999999929e+01,2.315859999999999985e+01,1.119309999999999974e+02,7.190089999999999293e+01,1.139069999999999965e+02,2.597099999999999795e+02
8.270000000000000284e+01,1.293040000000000056e+01,2.291369999999999862e+01,1.103080000000000069e+02,7.211799999999999500e+01,1.147390000000000043e+02,2.566809999999999832e+02
8.279999999999999716e+01,1.281819999999999915e+01,2.458879999999999910e+01,1.096370000000000005e+02,7.227460000000000662e+01,1.140969999999999942e+02,2.594159999999999968e+02
