time_s_exact,V_V_old2,V_V_control16,V_V_lateA16,V_V_control_minus_old,V_V_A_minus_control,V_V_A_minus_old,V_V_identity_residual,delta_Eeq_V_old2,delta_Eeq_V_control16,delta_Eeq_V_lateA16,delta_Eeq_V_control_minus_old,delta_Eeq_V_A_minus_control,delta_Eeq_V_A_minus_old,delta_Eeq_V_identity_residual,delta_etaMid_V_old2,delta_etaMid_V_control16,delta_etaMid_V_lateA16,delta_etaMid_V_control_minus_old,delta_etaMid_V_A_minus_control,delta_etaMid_V_A_minus_old,delta_etaMid_V_identity_residual,delta_phiL_V_old2,delta_phiL_V_control16,delta_phiL_V_lateA16,delta_phiL_V_control_minus_old,delta_phiL_V_A_minus_control,delta_phiL_V_A_minus_old,delta_phiL_V_identity_residual
0.006875000000000002,2.234868899649625,2.2348688996496238,2.2348688996496247,-1.2E-15,9E-16,-3E-16,0E-16,2.1696593520658204,2.1696593520658202,2.1696593520658204,-2E-16,2E-16,0E-16,0E-16,0.062643757839646375,0.062643757839647484,0.062643757839645931,1.109E-15,-1.553E-15,-4.44E-16,0E-18,0.0025657897441582,0.0025657897441560,0.0025657897441582,-2.2E-15,2.2E-15,0E-16,0E-16
0.007000000000000002,2.2349097216963094,2.234909721696309,2.234909721696312,-4E-16,3E-15,2.6E-15,0E-16,2.1697008584372634,2.1697008584372639,2.1697008584372637,5E-16,-2E-16,3E-16,0E-16,0.062643044575655395,0.062643044575654283,0.062643044575654061,-1.112E-15,-2.22E-16,-1.334E-15,0E-18,0.0025658186833905,0.0025658186833907,0.0025658186833942,2E-16,3.5E-15,3.7E-15,0E-16
0.007125000000000002,2.2349501573317725,2.234950157331774,2.2349501573317743,1.5E-15,3E-16,1.8E-15,0E-16,2.169741972361560,2.1697419723615606,2.169741972361560,6E-16,-6E-16,0E-15,0E-16,0.062642337440648396,0.062642337440647508,0.062642337440646404,-8.88E-16,-1.104E-15,-1.992E-15,0E-18,0.0025658475295642,0.0025658475295658,0.0025658475295679,1.6E-15,2.1E-15,3.7E-15,0E-16
0.007250000000000002,2.2349902174907577,2.234990217490756,2.234990217490755,-1.7E-15,-1E-15,-2.7E-15,0E-16,2.1697827049422693,2.1697827049422695,2.1697827049422693,2E-16,-2E-16,0E-16,0E-16,0.062641636263155666,0.062641636263153664,0.062641636263154778,-2.002E-15,1.114E-15,-8.88E-16,0E-18,0.0025658762853326,0.0025658762853327,0.0025658762853308,1E-16,-1.9E-15,-1.8E-15,0E-16
0.007375000000000002,2.2350299125940727,2.2350299125940714,2.2350299125940714,-1.3E-15,0E-16,-1.3E-15,0E-16,2.169823066761154,2.1698230667611543,2.169823066761154,3E-16,-3E-16,0E-15,0E-16,0.062640940879701066,0.062640940879703068,0.062640940879702176,2.002E-15,-8.92E-16,1.110E-15,0E-18,0.0025659049532174,0.0025659049532141,0.002565904953215,-3.3E-15,9E-16,-2.4E-15,0E-16
0.007500000000000002,2.2350692525822087,2.235069252582211,2.23506925258221,2.3E-15,-1E-15,1.3E-15,0E-16,2.1698630679122886,2.1698630679122886,2.1698630679122886,0E-16,0E-16,0E-16,0E-16,0.062640251134294279,0.062640251134296495,0.062640251134294943,2.216E-15,-1.552E-15,6.64E-16,0E-18,0.002565933535626,0.0025659335356261,0.0025659335356265,1E-16,4E-16,5E-16,0E-16
0.0076250000000000024,2.2351082469461567,2.235108246946153,2.2351082469461536,-3.7E-15,6E-16,-3.1E-15,0E-16,2.1699027180333523,2.1699027180333526,2.1699027180333523,3E-16,-3E-16,0E-16,0E-16,0.062639566877940258,0.062639566877940034,0.062639566877939146,-2.24E-16,-8.88E-16,-1.112E-15,0E-18,0.0025659620348643,0.0025659620348608,0.0025659620348621,-3.5E-15,1.3E-15,-2.2E-15,0E-16
0.0077500000000000025,2.235146904755708,2.235146904755709,2.2351469047557075,1E-15,-1.5E-15,-5E-16,0E-16,2.1699420263343760,2.1699420263343760,2.1699420263343760,0E-16,0E-16,0E-16,0E-16,0.06263888796820982,0.0626388879682096,0.062638887968210269,-2.2E-16,6.69E-16,4.49E-16,0E-18,0.0025659904531222,0.0025659904531230,0.0025659904531215,8E-16,-1.5E-15,-7E-16,0E-16
0.007875000000000002,2.235185234685532,2.2351852346855297,2.2351852346855328,-2.3E-15,3.1E-15,8E-16,0E-16,2.1699810016241860,2.1699810016241863,2.1699810016241863,3E-16,0E-16,3E-16,0E-16,0.062638214268844195,0.062638214268841974,0.062638214268845971,-2.221E-15,3.997E-15,1.776E-15,0E-18,0.0025660187925014,0.0025660187925017,0.0025660187925007,3E-16,-1.0E-15,-7E-16,0E-16
0.008000000000000002,2.235223245039158,2.2352232450391565,2.235223245039158,-1.5E-15,1.5E-15,0E-15,0E-16,2.1700196523347765,2.1700196523347765,2.1700196523347765,0E-16,0E-16,0E-16,0E-16,0.06263754564936530,0.062637545649365965,0.062637545649364634,6.65E-16,-1.331E-15,-6.66E-16,0E-18,0.002566047055016,0.0025660470550142,0.0025660470550168,-1.8E-15,2.6E-15,8E-16,0E-16
0.008125000000000002,2.2352609437711233,2.235260943771123,2.2352609437711224,-3E-16,-6E-16,-9E-16,0E-16,2.1700579865437863,2.1700579865437866,2.1700579865437863,3E-16,-3E-16,0E-16,0E-16,0.062636881984751813,0.062636881984749592,0.062636881984750256,-2.221E-15,6.64E-16,-1.557E-15,0E-18,0.0025660752425851,0.0025660752425863,0.0025660752425855,1.2E-15,-8E-16,4E-16,0E-16
0.008250000000000002,2.235298338507441,2.2352983385074414,2.2352983385074414,4E-16,0E-16,4E-16,0E-16,2.1700960119952776,2.1700960119952779,2.1700960119952776,3E-16,-3E-16,0E-16,0E-16,0.062636223155105642,0.062636223155105864,0.062636223155105198,2.22E-16,-6.66E-16,-4.44E-16,0E-18,0.0025661033570578,0.0025661033570576,0.0025661033570588,-2E-16,1.2E-15,1.0E-15,0E-16
0.008375000000000002,2.2353354365645277,2.235335436564527,2.235335436564528,-7E-16,1E-15,3E-16,0E-16,2.1701337361189506,2.1701337361189512,2.1701337361189508,6E-16,-4E-16,2E-16,0E-16,0.062635569045375708,0.062635569045375258,0.062635569045375483,-4.50E-16,2.25E-16,-2.25E-16,0E-18,0.0025661314002014,0.0025661314002002,0.0025661314002019,-1.2E-15,1.7E-15,5E-16,0E-16
0.008500000000000002,2.2353722449667326,2.2353722449667326,2.2353722449667317,0E-16,-9E-16,-9E-16,0E-16,2.1701711660479537,2.1701711660479535,2.1701711660479539,-2E-16,4E-16,2E-16,0E-16,0.062634919545064617,0.062634919545065504,0.062634919545064837,8.87E-16,-6.67E-16,2.20E-16,0E-18,0.0025661593737143,0.0025661593737136,0.0025661593737128,-7E-16,-8E-16,-1.5E-15,0E-16
0.008625000000000002,2.235408770462623,2.235408770462621,2.235408770462619,-2E-15,-2E-15,-4E-15,0E-15,2.1702083086353913,2.1702083086353915,2.1702083086353915,2E-16,0E-16,2E-16,0E-16,0.06263427454799797,0.062634274547999077,0.062634274547997301,1.107E-15,-1.776E-15,-6.69E-16,0E-18,0.0025661872792340,0.0025661872792304,0.0025661872792301,-3.6E-15,-3E-16,-3.9E-15,0E-16
0.008750000000000003,2.2354450195400624,2.2354450195400655,2.2354450195400624,3.1E-15,-3.1E-15,0E-16,0E-16,2.1702451704696748,2.1702451704696750,2.1702451704696750,2E-16,0E-16,2E-16,0E-16,0.062633633952073218,0.062633633952074995,0.062633633952073664,1.777E-15,-1.331E-15,4.46E-16,0E-18,0.0025662151183146,0.0025662151183152,0.0025662151183139,6E-16,-1.3E-15,-7E-16,0E-16
0.008875000000000003,2.235480998440306,2.235480998440307,2.235480998440305,1E-15,-2E-15,-1E-15,0E-15,2.1702817578887792,2.1702817578887795,2.1702817578887795,3E-16,0E-16,3E-16,0E-16,0.062632997659047176,0.062632997659049173,0.06263299765904651,1.997E-15,-2.663E-15,-6.66E-16,0E-18,0.0025662428924796,0.0025662428924780,0.0025662428924793,-1.6E-15,1.3E-15,-3E-16,0E-16
0.009000000000000003,2.235516713171033,2.2355167131710343,2.2355167131710307,1.3E-15,-3.6E-15,-2.3E-15,0E-16,2.1703180769935264,2.1703180769935264,2.1703180769935264,0E-16,0E-16,0E-16,0E-16,0.062632365574334381,0.062632365574334825,0.06263236557433438,4.44E-16,-4.45E-16,-1E-18,0E-18,0.0025662706031721,0.0025662706031730,0.0025662706031697,9E-16,-3.3E-15,-2.4E-15,0E-16
0.009125000000000003,2.2355521695185705,2.235552169518569,2.23555216951857,-1.5E-15,1E-15,-5E-16,0E-16,2.1703541336599632,2.1703541336599634,2.1703541336599634,2E-16,0E-16,2E-16,0E-16,0.06263173760681484,0.062631737606813287,0.062631737606814172,-1.553E-15,8.85E-16,-6.68E-16,0E-18,0.0025662982517925,0.0025662982517924,0.0025662982517925,-1E-16,1E-16,0E-16,0E-16
0.009250000000000003,2.2355873730592526,2.2355873730592544,2.2355873730592557,1.8E-15,1.3E-15,3.1E-15,0E-16,2.1703899335509132,2.170389933550914,2.170389933550914,8E-16,0E-15,8E-16,0E-16,0.062631113668656372,0.06263111366865437,0.062631113668655033,-2.002E-15,6.63E-16,-1.339E-15,0E-18,0.0025663258396833,0.0025663258396862,0.0025663258396868,2.9E-15,6E-16,3.5E-15,0E-16
0.009375000000000003,2.2356223291700674,2.2356223291700696,2.235622329170069,2.2E-15,-6E-16,1.6E-15,0E-16,2.1704254821267688,2.1704254821267690,2.1704254821267690,2E-16,0E-16,2E-16,0E-16,0.06263049367514584,0.062630493675146502,0.062630493675146284,6.62E-16,-2.18E-16,4.44E-16,0E-18,0.002566353368153,0.0025663533681539,0.0025663533681542,9E-16,3E-16,1.2E-15,0E-16
0.009500000000000003,2.235657043038573,2.2356570430385743,2.2356570430385743,1.3E-15,0E-16,1.3E-15,0E-16,2.1704607846555776,2.1704607846555776,2.1704607846555776,0E-16,0E-16,0E-16,0E-16,0.062629877544549739,0.06262987754454885,0.062629877544552184,-8.89E-16,3.334E-15,2.445E-15,0E-18,0.0025663808384457,0.0025663808384478,0.0025663808384448,2.1E-15,-3.0E-15,-9E-16,0E-16
0.009625000000000003,2.235691519672216,2.2356915196722125,2.235691519672214,-3.5E-15,1.5E-15,-2E-15,0E-16,2.1704958462224935,2.170495846222494,2.170495846222494,5E-16,0E-15,5E-16,0E-16,0.062629265197946318,0.062629265197946758,0.062629265197947204,4.40E-16,4.46E-16,8.86E-16,0E-18,0.0025664082517760,0.0025664082517716,0.0025664082517724,-4.4E-15,8E-16,-3.6E-15,0E-16
0.009750000000000003,2.235725763907037,2.235725763907035,2.2357257639070367,-2E-15,1.7E-15,-3E-16,0E-16,2.1705306717386267,2.1705306717386267,2.1705306717386270,0E-16,3E-16,3E-16,0E-16,0.062628656559105434,0.062628656559104990,0.062628656559107210,-4.44E-16,2.220E-15,1.776E-15,0E-18,0.0025664356093052,0.0025664356093036,0.0025664356093025,-1.6E-15,-1.1E-15,-2.7E-15,0E-16
0.009875000000000002,2.235759780415867,2.235759780415866,2.235759780415867,-1E-15,1E-15,0E-15,0E-15,2.170565265949344,2.1705652659493443,2.1705652659493449,3E-16,6E-16,9E-16,0E-16,0.062628051554357800,0.062628051554358468,0.062628051554357134,6.68E-16,-1.334E-15,-6.66E-16,0E-18,0.0025664629121649,0.0025664629121632,0.0025664629121647,-1.7E-15,1.5E-15,-2E-16,0E-16
0.01,2.2357935737159824,2.2357935737159824,2.235793573715982,0E-16,-4E-16,-4E-16,0E-16,2.1705996334420672,2.1705996334420678,2.1705996334420678,6E-16,0E-16,6E-16,0E-16,0.062627450112473058,0.062627450112470618,0.062627450112472396,-2.440E-15,1.778E-15,-6.62E-16,0E-18,0.0025664901614422,0.0025664901614437,0.0025664901614418,1.5E-15,-1.9E-15,-4E-16,0E-16
0.010125,2.235827148176336,2.2358271481763343,2.235827148176335,-1.7E-15,7E-16,-1E-15,0E-16,2.1706337786535981,2.1706337786535981,2.1706337786535986,0E-16,5E-16,5E-16,0E-16,0.062626852164543446,0.062626852164542113,0.062626852164542111,-1.333E-15,-2E-18,-1.335E-15,0E-18,0.0025665173581946,0.0025665173581942,0.0025665173581943,-4E-16,1E-16,-3E-16,0E-16
0.01025,2.235860508024333,2.2358605080243334,2.2358605080243326,4E-16,-8E-16,-4E-16,0E-16,2.1706677058770032,2.1706677058770032,2.1706677058770037,0E-16,5E-16,5E-16,0E-16,0.062626257643888072,0.062626257643890293,0.062626257643890293,2.221E-15,0E-18,2.221E-15,0E-18,0.0025665445034415,0.0025665445034397,0.0025665445034386,-1.8E-15,-1.1E-15,-2.9E-15,0E-16
0.010375,2.2358936573522223,2.235893657352221,2.2358936573522232,-1.3E-15,2.2E-15,9E-16,0E-16,2.1707014192681078,2.1707014192681080,2.1707014192681080,2E-16,0E-16,2E-16,0E-16,0.06262566648594636,0.062625666485946585,0.06262566648594592,2.25E-16,-6.65E-16,-4.4E-16,0E-18,0.0025665715981682,0.0025665715981664,0.0025665715981691,-1.8E-15,2.7E-15,9E-16,0E-16
0.0105,2.235926600123113,2.235926600123114,2.2359266001231135,1E-15,-5E-16,5E-16,0E-16,2.1707349228515998,2.1707349228515998,2.1707349228515998,0E-16,0E-16,0E-16,0E-16,0.062625078628183672,0.062625078628183009,0.062625078628183673,-6.63E-16,6.64E-16,1E-18,0E-18,0.0025665986433293,0.0025665986433309,0.0025665986433297,1.6E-15,-1.2E-15,4E-16,0E-16
0.010625,2.2359593401766533,2.2359593401766547,2.2359593401766547,1.4E-15,0E-16,1.4E-15,0E-16,2.1707682205267961,2.1707682205267967,2.1707682205267967,6E-16,0E-16,6E-16,0E-16,0.062624494010001366,0.062624494009998918,0.062624494010000475,-2.448E-15,1.557E-15,-8.91E-16,0E-18,0.0025666256398558,0.002566625639859,0.0025666256398574,3.2E-15,-1.6E-15,1.6E-15,0E-16
0.010750000000000001,2.2359918812343813,2.2359918812343826,2.2359918812343818,1.3E-15,-8E-16,5E-16,0E-16,2.1708013160730802,2.1708013160730797,2.1708013160730806,-5E-16,9E-16,4E-16,0E-16,0.062623912572657316,0.06262391257265820,0.06262391257265776,8.84E-16,-4.4E-16,4.44E-16,0E-18,0.0025666525886441,0.002566652588645,0.0025666525886434,9E-16,-1.6E-15,-7E-16,0E-16
0.010875000000000001,2.236024226904786,2.2360242269047887,2.236024226904787,2.7E-15,-1.7E-15,1E-15,0E-16,2.170834213155035,2.1708342131550353,2.1708342131550353,3E-16,0E-16,3E-16,0E-16,0.062623334259190199,0.062623334259190867,0.062623334259191087,6.68E-16,2.20E-16,8.88E-16,0E-18,0.0025666794905612,0.0025666794905630,0.0025666794905608,1.8E-15,-2.2E-15,-4E-16,0E-16
0.011000000000000001,2.236056380688086,2.2360563806880864,2.2360563806880855,4E-16,-9E-16,-5E-16,0E-16,2.1708669153273026,2.1708669153273028,2.1708669153273028,2E-16,0E-16,2E-16,0E-16,0.062622759014331564,0.062622759014332452,0.062622759014331786,8.88E-16,-6.66E-16,2.22E-16,0E-18,0.0025667063464518,0.0025667063464514,0.002566706346451,-4E-16,-4E-16,-8E-16,0E-16
0.011125000000000001,2.2360883459807517,2.2360883459807535,2.2360883459807526,1.8E-15,-9E-16,9E-16,0E-16,2.1708994260391687,2.1708994260391687,2.1708994260391693,0E-16,6E-16,6E-16,0E-16,0.062622186784448306,0.062622186784447642,0.062622186784447642,-6.64E-16,0E-18,-6.64E-16,0E-18,0.0025667331571346,0.0025667331571368,0.0025667331571357,2.2E-15,-1.1E-15,1.1E-15,0E-16
0.011250000000000001,2.236120126079787,2.236120126079786,2.2361201260797867,-1E-15,7E-16,-3E-16,0E-16,2.1709317486389164,2.1709317486389165,2.1709317486389174,1E-16,9E-16,1.0E-15,0E-16,0.062621617517463868,0.062621617517462754,0.062621617517463868,-1.114E-15,1.114E-15,0E-18,0E-18,0.0025667599234067,0.0025667599234063,0.0025667599234057,-4E-16,-6E-16,-1.0E-15,0E-16
0.011375000000000001,2.236151724186781,2.2361517241867817,2.236151724186782,7E-16,3E-16,1E-15,0E-16,2.1709638863779357,2.170963886377936,2.170963886377936,3E-16,0E-15,3E-16,0E-16,0.06262105116280958,0.062621051162809360,0.062621051162807358,-2.20E-16,-2.002E-15,-2.222E-15,0E-18,0.0025667866460359,0.0025667866460364,0.0025667866460386,5E-16,2.2E-15,2.7E-15,0E-16
0.011500000000000002,2.2361831434117527,2.2361831434117554,2.236183143411753,2.7E-15,-2.4E-15,3E-16,0E-16,2.1709958424146277,2.1709958424146277,2.1709958424146287,0E-16,1.0E-15,1.0E-15,0E-16,0.062620487671349867,0.062620487671352977,0.062620487671350311,3.110E-15,-2.666E-15,4.44E-16,0E-18,0.0025668133257751,0.0025668133257747,0.0025668133257739,-4E-16,-8E-16,-1.2E-15,0E-16
0.011625000000000002,2.2362143867767963,2.2362143867767927,2.2362143867767963,-3.6E-15,3.6E-15,0E-16,0E-16,2.1710276198181066,2.1710276198181069,2.1710276198181079,3E-16,1.0E-15,1.3E-15,0E-16,0.06261992699533847,0.062619926995337583,0.062619926995338247,-8.87E-16,6.64E-16,-2.23E-16,0E-18,0.0025668399633512,0.0025668399633480,0.0025668399633502,-3.2E-15,2.2E-15,-1.0E-15,0E-16
0.011750000000000002,2.2362454572195265,2.2362454572195274,2.236245457219528,9E-16,6E-16,1.5E-15,0E-16,2.1710592215717108,2.1710592215717114,2.1710592215717117,6E-16,3E-16,9E-16,0E-16,0.062619369088346755,0.062619369088345425,0.062619369088344756,-1.330E-15,-6.69E-16,-1.999E-15,0E-18,0.0025668665594689,0.0025668665594707,0.0025668665594714,1.8E-15,7E-16,2.5E-15,0E-16
0.011875000000000002,2.2362763575963895,2.236276357596389,2.236276357596389,-5E-16,0E-15,-5E-16,0E-16,2.1710906505763361,2.1710906505763363,2.1710906505763367,2E-16,4E-16,6E-16,0E-16,0.062618813905231274,0.06261881390522950,0.062618813905229720,-1.774E-15,2.20E-16,-1.554E-15,0E-18,0.0025668931148222,0.0025668931148236,0.0025668931148225,1.4E-15,-1.1E-15,3E-16,0E-16
0.012000000000000002,2.2363070906857576,2.236307090685757,2.236307090685757,-6E-16,0E-15,-6E-16,0E-16,2.1711219096536086,2.1711219096536079,2.1711219096536079,-7E-16,0E-16,-7E-16,0E-16,0.062618261402072272,0.06261826140207094,0.062618261402073161,-1.332E-15,2.221E-15,8.89E-16,0E-18,0.0025669196300766,0.0025669196300780,0.0025669196300758,1.4E-15,-2.2E-15,-8E-16,0E-16
0.012125000000000002,2.2363376591909137,2.236337659190912,2.2363376591909114,-1.7E-15,-6E-16,-2.3E-15,0E-16,2.1711530015488949,2.1711530015488949,2.1711530015488954,0E-16,5E-16,5E-16,0E-16,0.062617711536134378,0.062617711536133714,0.062617711536133494,-6.64E-16,-2.20E-16,-8.84E-16,0E-18,0.0025669461058842,0.0025669461058831,0.0025669461058826,-1.1E-15,-5E-16,-1.6E-15,0E-16
0.012250000000000002,2.2363680657428686,2.2363680657428677,2.236368065742867,-9E-16,-7E-16,-1.6E-15,0E-16,2.1711839289341732,2.1711839289341734,2.1711839289341734,2E-16,0E-16,2E-16,0E-16,0.062617164265817094,0.062617164265816429,0.062617164265816869,-6.65E-16,4.40E-16,-2.25E-16,0E-18,0.0025669725428784,0.0025669725428781,0.0025669725428768,-3E-16,-1.3E-15,-1.6E-15,0E-16
0.012375000000000002,2.2363983129030465,2.2363983129030442,2.2363983129030465,-2.3E-15,2.3E-15,0E-16,0E-16,2.1712146944107568,2.1712146944107571,2.1712146944107571,3E-16,0E-16,3E-16,0E-16,0.062616619550614818,0.062616619550612152,0.062616619550613262,-2.666E-15,1.110E-15,-1.556E-15,0E-18,0.0025669989416746,0.002566998941675,0.0025669989416759,4E-16,9E-16,1.3E-15,0E-16
0.012500000000000002,2.23642840316585,2.23642840316585,2.2364284031658506,0E-14,6E-16,6E-16,0E-16,2.1712453005119004,2.1712453005119006,2.1712453005119006,2E-16,0E-16,2E-16,0E-16,0.062616077351074884,0.062616077351074217,0.062616077351076218,-6.67E-16,2.001E-15,1.334E-15,0E-18,0.0025670253028751,0.0025670253028751,0.0025670253028735,0E-16,-1.6E-15,-1.6E-15,0E-16
0.012625000000000003,2.2364583389611004,2.2364583389610995,2.2364583389611026,-9E-16,3.1E-15,2.2E-15,0E-16,2.1712757497052695,2.1712757497052695,2.1712757497052699,0E-16,4E-16,4E-16,0E-16,0.062615537628766261,0.062615537628766037,0.062615537628765593,-2.24E-16,-4.44E-16,-6.68E-16,0E-18,0.0025670516270646,0.0025670516270637,0.0025670516270668,-9E-16,3.1E-15,2.2E-15,0E-16
0.012750000000000003,2.2364881226563558,2.2364881226563553,2.2364881226563535,-5E-16,-1.8E-15,-2.3E-15,0E-16,2.1713060443953084,2.1713060443953083,2.1713060443953083,-1E-16,0E-16,-1E-16,0E-16,0.062615000346231796,0.062615000346232685,0.062615000346230464,8.89E-16,-2.221E-15,-1.332E-15,0E-18,0.0025670779148158,0.0025670779148141,0.0025670779148144,-1.7E-15,3E-16,-1.4E-15,0E-16
0.012875000000000003,2.236517756559132,2.2365177565591328,2.236517756559133,8E-16,2E-16,1E-15,0E-16,2.1713361869254890,2.171336186925489,2.1713361869254893,0E-16,3E-16,3E-16,0E-16,0.062614465466964697,0.062614465466965808,0.062614465466964032,1.111E-15,-1.776E-15,-6.65E-16,0E-18,0.0025671041666784,0.0025671041666782,0.0025671041666800,-2E-16,1.8E-15,1.6E-15,0E-16
0.013000000000000003,2.2365472429190283,2.2365472429190287,2.236547242919028,4E-16,-7E-16,-3E-16,0E-16,2.1713661795804640,2.1713661795804642,2.1713661795804646,2E-16,4E-16,6E-16,0E-16,0.062613932955367215,0.062613932955366991,0.06261393295536699,-2.24E-16,-1E-18,-2.25E-16,0E-18,0.0025671303831968,0.0025671303831977,0.002567130383196,9E-16,-1.7E-15,-8E-16,0E-16
0.013125000000000003,2.2365765839297427,2.2365765839297405,2.2365765839297413,-2.2E-15,8E-16,-1.4E-15,0E-16,2.1713960245881198,2.1713960245881192,2.1713960245881198,-6E-16,6E-16,0E-16,0E-16,0.062613402776719341,0.062613402776720673,0.062613402776720008,1.332E-15,-6.65E-16,6.67E-16,0E-18,0.0025671565649034,0.0025671565649008,0.0025671565649016,-2.6E-15,8E-16,-1.8E-15,0E-16
0.013250000000000003,2.2366057817309994,2.2366057817309977,2.2366057817309954,-1.7E-15,-2.3E-15,-4.0E-15,0E-16,2.1714257241215355,2.1714257241215345,2.1714257241215355,-1.0E-15,1.0E-15,0E-16,0E-16,0.062612874897158832,0.062612874897160164,0.062612874897156611,1.332E-15,-3.553E-15,-2.221E-15,0E-18,0.0025671827123055,0.0025671827123032,0.0025671827123032,-2.3E-15,0E-16,-2.3E-15,0E-16
0.013375000000000003,2.2366348384104056,2.236634838410406,2.2366348384104056,4E-16,-4E-16,0E-16,0E-16,2.1714552803008613,2.1714552803008608,2.1714552803008613,-5E-16,5E-16,0E-16,0E-16,0.062612349283634796,0.062612349283636349,0.062612349283635903,1.553E-15,-4.46E-16,1.107E-15,0E-18,0.0025672088259093,0.0025672088259087,0.0025672088259085,-6E-16,-2E-16,-8E-16,0E-16
0.013500000000000003,2.2366637560052136,2.2366637560052127,2.236663756005214,-9E-16,1.3E-15,4E-16,0E-16,2.1714846951951103,2.1714846951951103,2.1714846951951108,0E-16,5E-16,5E-16,0E-16,0.062611825903900576,0.062611825903899908,0.062611825903899468,-6.68E-16,-4.40E-16,-1.108E-15,0E-18,0.0025672349062029,0.0025672349062025,0.002567234906204,-4E-16,1.5E-15,1.1E-15,0E-16
0.013625000000000003,2.236692536504004,2.236692536504006,2.2366925365040036,2E-15,-2.4E-15,-4E-16,0E-16,2.171513970823876,2.1715139708238753,2.1715139708238753,-7E-16,0E-16,-7E-16,0E-16,0.062611304726460483,0.062611304726462483,0.062611304726460707,2.000E-15,-1.776E-15,2.24E-16,0E-18,0.0025672609536678,0.0025672609536682,0.0025672609536676,4E-16,-6E-16,-2E-16,0E-16
0.013750000000000004,2.236721181848315,2.236721181848315,2.2367211818483157,0E-15,7E-16,7E-16,0E-16,2.1715431091589672,2.1715431091589667,2.1715431091589674,-5E-16,7E-16,2E-16,0E-16,0.062610785720576656,0.062610785720577322,0.062610785720575101,6.66E-16,-2.221E-15,-1.555E-15,0E-18,0.0025672869687711,0.002567286968771,0.0025672869687728,-1E-16,1.8E-15,1.7E-15,0E-16
0.013875000000000004,2.2367496939341733,2.2367496939341764,2.236749693934176,3.1E-15,-4E-16,2.7E-15,0E-16,2.17157211212599,2.1715721121259905,2.1715721121259908,5E-16,3E-16,8E-16,0E-16,0.06261026885621712,0.062610268856215124,0.062610268856216900,-1.996E-15,1.776E-15,-2.20E-16,0E-18,0.0025673129519663,0.0025673129519707,0.0025673129519683,4.4E-15,-2.4E-15,2.0E-15,0E-16
0.014000000000000004,2.2367780746135972,2.236778074613598,2.2367780746135972,8E-16,-8E-16,0E-16,0E-16,2.171600981605847,2.171600981605847,2.171600981605848,0E-15,1E-15,1E-15,0E-15,0.06260975410404801,0.062609754104048454,0.062609754104047342,4.44E-16,-1.112E-15,-6.68E-16,0E-18,0.0025673389037024,0.0025673389037029,0.0025673389037022,5E-16,-7E-16,-2E-16,0E-16
0.014125000000000004,2.2368063256960014,2.236806325696001,2.2368063256960014,-4E-16,4E-16,0E-16,0E-16,2.1716297194361822,2.1716297194361826,2.1716297194361831,4E-16,5E-16,9E-16,0E-16,0.062609241435407583,0.062609241435407358,0.062609241435407583,-2.25E-16,2.25E-16,0E-18,0E-18,0.0025673648244113,0.0025673648244106,0.0025673648244107,-7E-16,1E-16,-6E-16,0E-16
