# SEI decomposition phases — DOS / PDOS — total DOS as plotted (Gaussian 0.1 eV, E referenced to each phase's own VBM). Gaps are fixed-occ nscf eigenvalues, NOT read off these curves. QE/PBE — our calculation, do not mix with Materials Project values.
E_minus_VBM_eV,licl_DOS_states_per_eV,li3po4_DOS_states_per_eV,li3po4g_DOS_states_per_eV,li2o_DOS_states_per_eV,li2s_DOS_states_per_eV,li3p_DOS_states_per_eV
5.080,2.7727e-36,4.0961e-15,2.1561e-11,0.064398,0.49806,3.8406
5.090,1.532e-35,1.0769e-14,4.6862e-11,0.066296,0.50583,3.8545
5.100,8.2828e-35,2.7729e-14,9.9836e-11,0.068082,0.51886,3.87
5.110,4.3818e-34,6.9919e-14,2.0852e-10,0.069781,0.53742,3.8859
5.120,2.2682e-33,1.7266e-13,4.2703e-10,0.071425,0.56165,3.9014
5.130,1.1489e-32,4.1766e-13,8.5757e-10,0.073051,0.59159,3.9156
5.140,5.6953e-32,9.8952e-13,1.6892e-09,0.074696,0.62716,3.9274
5.150,2.7625e-31,2.2967e-12,3.2639e-09,0.076401,0.66813,3.936
5.160,1.3114e-30,5.2226e-12,6.1882e-09,0.078203,0.71417,3.9404
5.170,6.0915e-30,1.1637e-11,1.1514e-08,0.080138,0.76481,3.94
5.180,2.7687e-29,2.541e-11,2.1032e-08,0.082236,0.81948,3.9342
5.190,1.2317e-28,5.4385e-11,3.7724e-08,0.084521,0.87751,3.9227
5.200,5.3619e-28,1.1408e-10,6.6459e-08,0.087009,0.93812,3.9051
5.210,2.2843e-27,2.346e-10,1.1504e-07,0.089706,1.0005,3.8815
5.220,9.5232e-27,4.7307e-10,1.9571e-07,0.09261,1.0636,3.8521
5.230,3.8856e-26,9.3546e-10,3.2737e-07,0.095707,1.1267,3.8174
5.240,1.5515e-25,1.8146e-09,5.3859e-07,0.098974,1.1886,3.7779
5.250,6.0635e-25,3.4531e-09,8.7191e-07,0.10238,1.2486,3.7345
5.260,2.3191e-24,6.4488e-09,1.3895e-06,0.10588,1.3055,3.688
5.270,8.6818e-24,1.182e-08,2.1809e-06,0.10944,1.3587,3.6396
5.280,3.181e-23,2.1271e-08,3.3729e-06,0.11301,1.4071,3.5904
5.290,1.1408e-22,3.7592e-08,5.1427e-06,0.11654,1.4503,3.5413
5.300,4.0049e-22,6.5266e-08,7.7343e-06,0.11997,1.4875,3.4936
5.310,1.376e-21,1.1135e-07,1.1479e-05,0.12328,1.5184,3.4482
5.320,4.6279e-21,1.8677e-07,1.6824e-05,0.12643,1.5426,3.4059
5.330,1.5238e-20,3.0808e-07,2.4361e-05,0.12939,1.56,3.3675
5.340,4.9108e-20,4.9998e-07,3.487e-05,0.13216,1.5705,3.3334
5.350,1.5491e-19,7.9867e-07,4.9365e-05,0.13474,1.5744,3.3039
5.360,4.7843e-19,1.2563e-06,6.9156e-05,0.13716,1.5719,3.279
5.370,1.4467e-18,1.947e-06,9.5916e-05,0.13946,1.5637,3.2585
5.380,4.2828e-18,2.9744e-06,0.00013177,0.1417,1.5502,3.242
5.390,1.2414e-17,4.4815e-06,0.00017937,0.14395,1.5322,3.2288
5.400,3.5227e-17,6.6628e-06,0.00024205,0.14631,1.5106,3.2181
5.410,9.7888e-17,9.7806e-06,0.0003239,0.14889,1.4864,3.2089
5.420,2.6637e-16,1.4183e-05,0.00042993,0.15179,1.4605,3.2003
5.430,7.0975e-16,2.033e-05,0.00056621,0.15515,1.434,3.191
5.440,1.852e-15,2.8818e-05,0.00074002,0.15909,1.4079,3.1802
5.450,4.7334e-15,4.0419e-05,0.00096001,0.16375,1.3832,3.1668
5.460,1.1849e-14,5.6122e-05,0.0012363,0.16925,1.361,3.15
5.470,2.9055e-14,7.718e-05,0.0015808,0.17572,1.3421,3.1292
5.480,6.9791e-14,0.00010517,0.002007,0.18324,1.3273,3.1038
5.490,1.6423e-13,0.00014205,0.0025303,0.19192,1.3173,3.0737
5.500,3.7866e-13,0.00019025,0.0031679,0.20183,1.3126,3.0391
5.510,8.5548e-13,0.00025273,0.0039388,0.213,1.3135,3.0002
5.520,1.894e-12,0.0003331,0.0048638,0.22545,1.3203,2.9577
5.530,4.1095e-12,0.00043567,0.0059651,0.23918,1.3328,2.9125
5.540,8.7404e-12,0.00056557,0.007266,0.25413,1.3509,2.8657
5.550,1.8225e-11,0.00072883,0.0087906,0.27025,1.3741,2.8188
5.560,3.7262e-11,0.00093246,0.010563,0.28742,1.4019,2.7731
5.570,7.4707e-11,0.0011845,0.012608,0.30551,1.4334,2.7303
5.580,1.4692e-10,0.0014941,0.014947,0.32436,1.4678,2.692
5.590,2.8345e-10,0.0018715,0.017602,0.34377,1.5039,2.6599
5.600,5.3661e-10,0.0023278,0.02059,0.36352,1.5408,2.6355
5.610,9.9704e-10,0.0028755,0.023926,0.38339,1.577,2.6201
5.620,1.8185e-09,0.0035275,0.027619,0.40311,1.6115,2.6151
5.630,3.257e-09,0.0042975,0.031674,0.42243,1.643,2.6215
5.640,5.7298e-09,0.0051997,0.036088,0.44107,1.6704,2.6398
5.650,9.9041e-09,0.0062481,0.040853,0.45876,1.6926,2.6706
5.660,1.6827e-08,0.0074564,0.045953,0.47523,1.7086,2.7138
5.670,2.8111e-08,0.0088374,0.051366,0.49024,1.7178,2.7693
5.680,4.6194e-08,0.010402,0.057062,0.50354,1.7195,2.8366
5.690,7.4699e-08,0.012161,0.063007,0.51492,1.7134,2.9146
5.700,1.1892e-07,0.014119,0.069161,0.5242,1.6994,3.0023
5.710,1.8649e-07,0.016281,0.07548,0.53123,1.6774,3.0982
5.720,2.882e-07,0.018645,0.08192,0.53588,1.6479,3.2009
5.730,4.3915e-07,0.021208,0.088436,0.5381,1.6113,3.3085
5.740,6.6015e-07,0.023958,0.094987,0.53784,1.5683,3.4192
5.750,9.7959e-07,0.026882,0.10154,0.53514,1.5199,3.5313
5.760,1.4357e-06,0.029958,0.10805,0.53005,1.467,3.6429
5.770,2.0794e-06,0.03316,0.11452,0.52268,1.4107,3.7523
5.780,2.9781e-06,0.036458,0.12094,0.51319,1.3522,3.8581
5.790,4.22e-06,0.039816,0.1273,0.50176,1.2928,3.9587
5.800,5.9196e-06,0.043195,0.13365,0.48863,1.2336,4.0532
5.810,8.2245e-06,0.046553,0.14001,0.47405,1.1758,4.1405
5.820,1.1324e-05,0.049844,0.14644,0.45831,1.1204,4.2201
5.830,1.5456e-05,0.053027,0.15303,0.44171,1.0683,4.2916
5.840,2.0925e-05,0.056058,0.15985,0.42458,1.0204,4.3548
5.850,2.8107e-05,0.058898,0.16701,0.40723,0.97741,4.4099
5.860,3.7473e-05,0.061514,0.17463,0.38999,0.93969,4.4573
5.870,4.9598e-05,0.063879,0.18281,0.37316,0.90761,4.4973
5.880,6.5191e-05,0.065977,0.19168,0.35705,0.88132,4.5306
5.890,8.5107e-05,0.0678,0.20136,0.34194,0.86078,4.5579
5.900,0.00011037,0.069354,0.21196,0.32807,0.84584,4.5799
5.910,0.00014222,0.070661,0.22359,0.31566,0.83616,4.5973
5.920,0.0001821,0.071753,0.23633,0.30491,0.83132,4.6108
5.930,0.00023172,0.072681,0.25025,0.29596,0.8308,4.621
5.940,0.00029305,0.07351,0.26541,0.28893,0.83399,4.6284
5.950,0.00036839,0.074321,0.28181,0.28389,0.84023,4.6334
5.960,0.00046037,0.075206,0.29947,0.2809,0.84886,4.6361
5.970,0.00057198,0.076274,0.31834,0.27995,0.85918,4.6367
5.980,0.0007066,0.077641,0.33836,0.28103,0.87052,4.6351
5.990,0.00086804,0.079433,0.35945,0.28409,0.88226,4.6311
6.000,0.0010605,0.081781,0.38151,0.28906,0.89378,4.6246
6.010,0.0012888,0.084818,0.40439,0.29584,0.90456,4.6151
6.020,0.001558,0.088673,0.42796,0.30433,0.91413,4.6025
6.030,0.001874,0.09347,0.45204,0.31443,0.92207,4.5862
6.040,0.0022429,0.099324,0.47649,0.326,0.92806,4.566
6.050,0.0026715,0.10633,0.50113,0.33894,0.93183,4.5417
6.060,0.0031673,0.11458,0.5258,0.35312,0.93319,4.513
6.070,0.0037382,0.12411,0.55037,0.36844,0.93201,4.4799
6.080,0.0043928,0.13496,0.57471,0.3848,0.92824,4.4424
6.090,0.0051402,0.14714,0.5987,0.4021,0.92185,4.4009
6.100,0.0059902,0.16059,0.6223,0.42027,0.9129,4.3556
6.110,0.0069533,0.17526,0.64545,0.43923,0.90148,4.307
6.120,0.0080403,0.19104,0.66815,0.45891,0.88773,4.2559
6.130,0.0092629,0.20778,0.69044,0.47926,0.87182,4.2031
6.140,0.010633,0.22532,0.7124,0.50023,0.85398,4.1495
6.150,0.012163,0.24346,0.73412,0.52176,0.83446,4.0962
6.160,0.013867,0.26195,0.75575,0.54379,0.81353,4.0444
6.170,0.015757,0.28056,0.77744,0.56625,0.79153,3.9953
6.180,0.017846,0.29903,0.79937,0.58906,0.76879,3.9502
6.190,0.020148,0.31708,0.82174,0.61213,0.74568,3.9102
6.200,0.022677,0.33445,0.84472,0.63534,0.7226,3.8768
6.210,0.025445,0.3509,0.86849,0.65855,0.69995,3.8511
6.220,0.028463,0.36621,0.8932,0.68161,0.67817,3.8341
6.230,0.031744,0.38017,0.91896,0.70434,0.65769,3.8269
6.240,0.035296,0.39265,0.94586,0.72653,0.63894,3.8301
6.250,0.039128,0.40354,0.97392,0.74796,0.62234,3.8445
6.260,0.043246,0.41281,1.0031,0.76842,0.60832,3.8704
6.270,0.047655,0.42046,1.0333,0.78765,0.59725,3.908
6.280,0.052355,0.42658,1.0644,0.80542,0.5895,3.9571
6.290,0.057345,0.43132,1.0962,0.82151,0.58539,4.0174
6.300,0.062621,0.43488,1.1284,0.8357,0.58519,4.0883
6.310,0.068175,0.43753,1.1606,0.84779,0.58911,4.1688
6.320,0.073995,0.43959,1.1926,0.85764,0.59731,4.2578
6.330,0.080066,0.44139,1.224,0.86511,0.60988,4.354
6.340,0.086369,0.44333,1.2544,0.87014,0.62685,4.4558
6.350,0.092883,0.4458,1.2834,0.8727,0.64818,4.5616
6.360,0.099579,0.44919,1.3107,0.87281,0.67374,4.6695
6.370,0.10643,0.45388,1.336,0.87054,0.70337,4.7776
6.380,0.1134,0.46021,1.359,0.86602,0.73683,4.8842
6.390,0.12046,0.46848,1.3795,0.85939,0.77384,4.9872
6.400,0.12756,0.47893,1.3975,0.85088,0.81406,5.0851
6.410,0.13468,0.49173,1.4128,0.84069,0.85714,5.176
6.420,0.14176,0.50694,1.4256,0.82908,0.90271,5.2587
6.430,0.14877,0.52457,1.4359,0.81632,0.95039,5.3319
6.440,0.15567,0.5445,1.4441,0.80266,0.99981,5.3944
6.450,0.16243,0.56655,1.4502,0.78835,1.0506,5.4456
6.460,0.16902,0.59042,1.4548,0.77363,1.1026,5.485
6.470,0.1754,0.61575,1.458,0.75872,1.1553,5.5123
6.480,0.18156,0.6421,1.4603,0.7438,1.2087,5.5274
6.490,0.1875,0.66896,1.4621,0.72904,1.2627,5.5307
6.500,0.1932,0.6958,1.4637,0.71455,1.3171,5.5224
6.510,0.1987,0.72206,1.4654,0.70044,1.3721,5.5032
6.520,0.204,0.74718,1.4676,0.6868,1.4277,5.4737
6.530,0.20916,0.77061,1.4703,0.67367,1.4841,5.4348
6.540,0.21424,0.79185,1.4737,0.66111,1.5415,5.3872
6.550,0.21931,0.81046,1.4779,0.64917,1.6002,5.3319
6.560,0.22446,0.82608,1.4829,0.63791,1.6605,5.2695
6.570,0.22981,0.83841,1.4886,0.62737,1.7228,5.2009
6.580,0.23548,0.84729,1.4948,0.61767,1.7872,5.1268
6.590,0.24162,0.85264,1.5013,0.60889,1.854,5.0476
6.600,0.24839,0.85451,1.508,0.60118,1.9235,4.964
6.610,0.25595,0.85303,1.5145,0.5947,1.9957,4.8762
6.620,0.2645,0.84844,1.5207,0.58964,2.0706,4.7846
6.630,0.27421,0.84108,1.5264,0.58621,2.1482,4.6892
6.640,0.28528,0.83135,1.5313,0.58462,2.2282,4.5903
6.650,0.29789,0.81969,1.5355,0.5851,2.3102,4.4879
6.660,0.31223,0.80661,1.5388,0.58787,2.3936,4.3821
6.670,0.32845,0.7926,1.5414,0.59311,2.478,4.2728
6.680,0.34672,0.77816,1.5434,0.60098,2.5625,4.1601
6.690,0.36717,0.76377,1.5449,0.61159,2.6461,4.0442
6.700,0.3899,0.74984,1.5464,0.62499,2.7281,3.9253
6.710,0.41497,0.73675,1.548,0.64117,2.8074,3.8036
6.720,0.44244,0.72478,1.5503,0.66003,2.8829,3.6795
6.730,0.47229,0.71414,1.5536,0.68138,2.9536,3.5535
6.740,0.50449,0.70497,1.5583,0.70497,3.0185,3.4262
6.750,0.53896,0.6973,1.565,0.73045,3.0767,3.2983
6.760,0.57558,0.69108,1.5739,0.75741,3.1274,3.1706
6.770,0.61418,0.68622,1.5854,0.78535,3.1699,3.0439
6.780,0.65457,0.68254,1.5997,0.81374,3.2035,2.9193
6.790,0.69652,0.67982,1.6172,0.84201,3.228,2.7977
6.800,0.73976,0.67781,1.6379,0.86955,3.2432,2.6802
6.810,0.78402,0.67625,1.6619,0.89576,3.2489,2.5678
6.820,0.82901,0.67488,1.6892,0.92008,3.2455,2.4616
6.830,0.87442,0.67345,1.7198,0.94196,3.2332,2.3626
6.840,0.91997,0.67177,1.7536,0.96091,3.2126,2.2718
6.850,0.96536,0.66966,1.7904,0.97654,3.1844,2.19
6.860,1.0103,0.66703,1.8302,0.98851,3.1495,2.118
6.870,1.0547,0.66382,1.8727,0.9966,3.1087,2.0564
6.880,1.0981,0.66005,1.918,1.0007,3.0632,2.0058
6.890,1.1405,0.65582,1.9659,1.0007,3.014,1.9666
6.900,1.1818,0.65126,2.0165,0.99687,2.9623,1.9389
6.910,1.2218,0.64659,2.0698,0.98924,2.9091,1.9227
6.920,1.2605,0.64206,2.1258,0.97813,2.8556,1.9179
6.930,1.2979,0.63797,2.1849,0.96389,2.8029,1.924
6.940,1.334,0.63466,2.2471,0.94693,2.752,1.9405
6.950,1.369,0.63247,2.3128,0.92771,2.7039,1.9666
6.960,1.4028,0.63178,2.3821,0.90673,2.6594,2.0014
6.970,1.4357,0.63294,2.4553,0.88451,2.6192,2.0437
6.980,1.4676,0.63633,2.5326,0.86154,2.584,2.0922
6.990,1.4988,0.64229,2.6142,0.83833,2.5545,2.1455
7.000,1.5292,0.65113,2.7002,0.81536,2.5309,2.2022
7.010,1.5591,0.66316,2.7904,0.79304,2.5138,2.2607
7.020,1.5884,0.67863,2.8848,0.77179,2.5033,2.3195
7.030,1.6171,0.69778,2.9831,0.75192,2.4996,2.3771
7.040,1.6454,0.72079,3.0847,0.73374,2.5027,2.432
7.050,1.6731,0.74783,3.1892,0.71746,2.5127,2.4829
7.060,1.7003,0.77899,3.2958,0.70325,2.5293,2.5287
7.070,1.7268,0.81436,3.4036,0.69125,2.5525,2.5683
7.080,1.7526,0.85396,3.5117,0.6815,2.5818,2.6011
7.090,1.7775,0.89779,3.619,0.67403,2.617,2.6266
7.100,1.8016,0.94579,3.7244,0.66881,2.6576,2.6444
7.110,1.8248,0.99788,3.8267,0.66579,2.7031,2.6548
7.120,1.847,1.0539,3.9248,0.66486,2.7528,2.6579
7.130,1.8682,1.1138,4.0175,0.6659,2.806,2.6542
7.140,1.8885,1.1772,4.1038,0.66876,2.8621,2.6446
7.150,1.9079,1.244,4.1828,0.67326,2.9202,2.63
7.160,1.9265,1.3138,4.2537,0.67923,2.9793,2.6114
7.170,1.9446,1.3864,4.3158,0.68646,3.0387,2.5902
7.180,1.9624,1.4613,4.3687,0.69476,3.0972,2.5674
7.190,1.9801,1.5383,4.4122,0.70391,3.154,2.5443
7.200,1.9981,1.6169,4.4462,0.71372,3.2079,2.5222
7.210,2.0167,1.6967,4.471,0.72399,3.258,2.5022
7.220,2.0361,1.7773,4.4869,0.73453,3.3032,2.4853
7.230,2.0569,1.8582,4.4945,0.74519,3.3427,2.4721
7.240,2.0792,1.9389,4.4947,0.75581,3.3754,2.4635
7.250,2.1035,2.019,4.4884,0.76627,3.4005,2.4598
7.260,2.1299,2.098,4.4768,0.77648,3.4174,2.4611
7.270,2.1588,2.1755,4.461,0.78637,3.4254,2.4675
7.280,2.1902,2.2509,4.4426,0.7959,3.424,2.4786
7.290,2.2243,2.3237,4.4227,0.80507,3.4127,2.4942
7.300,2.2611,2.3935,4.403,0.81391,3.3914,2.5135
7.310,2.3005,2.4598,4.3848,0.82245,3.3601,2.5359
7.320,2.3423,2.5222,4.3696,0.83077,3.3187,2.5605
7.330,2.3864,2.5801,4.3586,0.83895,3.2675,2.5865
7.340,2.4323,2.6331,4.3532,0.84708,3.2069,2.6129
7.350,2.4798,2.6808,4.3544,0.85526,3.1376,2.639
7.360,2.5284,2.7228,4.3634,0.86358,3.06,2.6638
7.370,2.5776,2.7588,4.3809,0.8721,2.9751,2.6868
7.380,2.6268,2.7884,4.4076,0.88089,2.8837,2.7074
7.390,2.6754,2.8114,4.444,0.88996,2.7869,2.7251
7.400,2.723,2.8277,4.4904,0.89932,2.6857,2.7397
7.410,2.7688,2.8373,4.5469,0.90891,2.5811,2.7512
7.420,2.8124,2.8402,4.6134,0.91865,2.4744,2.7597
7.430,2.8531,2.8366,4.6896,0.92843,2.3666,2.7654
7.440,2.8904,2.827,4.775,0.93809,2.2587,2.7689
7.450,2.924,2.8118,4.8691,0.94743,2.1519,2.7706
7.460,2.9533,2.7917,4.9711,0.95625,2.0471,2.7713
7.470,2.9781,2.7677,5.0801,0.96429,1.945,2.7717
7.480,2.998,2.7406,5.1952,0.97131,1.8465,2.7726
7.490,3.013,2.7117,5.3153,0.97703,1.7521,2.7748
7.500,3.0229,2.6822,5.4396,0.9812,1.6623,2.7789
7.510,3.0277,2.6537,5.5668,0.98357,1.5775,2.7856
7.520,3.0275,2.6275,5.6961,0.9839,1.4978,2.7955
7.530,3.0225,2.6052,5.8266,0.98199,1.4233,2.809
7.540,3.0128,2.5885,5.9573,0.97766,1.3539,2.8262
7.550,2.999,2.5788,6.0876,0.97079,1.2895,2.8473
7.560,2.9812,2.5777,6.2169,0.96129,1.2297,2.872
7.570,2.9601,2.5863,6.3445,0.94912,1.1742,2.9
7.580,2.9362,2.6061,6.4703,0.9343,1.1225,2.9308
7.590,2.91,2.6379,6.5939,0.9169,1.0742,2.9638
7.600,2.8822,2.6824,6.7152,0.89705,1.0288,2.9981
7.610,2.8536,2.7403,6.8341,0.87493,0.98577,3.0328
7.620,2.8247,2.8116,6.9507,0.85078,0.94467,3.067
7.630,2.7964,2.8962,7.065,0.82488,0.9051,3.0997
7.640,2.7694,2.9936,7.1773,0.79757,0.86671,3.1299
7.650,2.7446,3.1032,7.2875,0.76922,0.82924,3.1567
7.660,2.7227,3.2238,7.3959,0.74025,0.79248,3.1793
7.670,2.7046,3.354,7.5025,0.71109,0.75637,3.1971
7.680,2.6911,3.4921,7.6072,0.68223,0.72091,3.2097
7.690,2.683,3.6364,7.7101,0.65412,0.6862,3.2167
7.700,2.6811,3.7849,7.811,0.62728,0.65245,3.2181
7.710,2.6862,3.9352,7.9095,0.60216,0.61994,3.214
7.720,2.699,4.0853,8.0054,0.57925,0.58902,3.205
7.730,2.7201,4.233,8.0981,0.559,0.56013,3.1915
7.740,2.7503,4.3759,8.1872,0.5418,0.53374,3.1744
7.750,2.7902,4.5122,8.2718,0.52805,0.51033,3.1546
7.760,2.8401,4.6398,8.3514,0.51804,0.49044,3.133
7.770,2.9007,4.7572,8.4251,0.51205,0.47459,3.1109
7.780,2.9721,4.8629,8.492,0.51026,0.46325,3.0893
7.790,3.0547,4.9557,8.5513,0.51279,0.45691,3.0695
7.800,3.1486,5.0348,8.6021,0.51967,0.45595,3.0524
7.810,3.2538,5.0997,8.6437,0.53085,0.46072,3.0389
7.820,3.3701,5.1502,8.6753,0.54621,0.47148,3.03
7.830,3.4974,5.1865,8.6961,0.56553,0.48837,3.0263
7.840,3.6353,5.2088,8.7056,0.58849,0.51145,3.028
7.850,3.7832,5.218,8.7035,0.61473,0.54064,3.0356
7.860,3.9406,5.2147,8.6894,0.64377,0.57576,3.0489
7.870,4.1067,5.2002,8.6633,0.6751,0.61647,3.0676
7.880,4.2807,5.1755,8.6253,0.70814,0.66233,3.0914
7.890,4.4616,5.1421,8.5758,0.74224,0.71276,3.1194
7.900,4.6483,5.101,8.5153,0.77674,0.76706,3.1509
7.910,4.8398,5.0538,8.4446,0.81096,0.8244,3.1847
7.920,5.0348,5.0017,8.3646,0.84418,0.8839,3.2198
7.930,5.232,4.9458,8.2767,0.87573,0.94455,3.2548
7.940,5.43,4.8873,8.1822,0.90493,1.0053,3.2885
7.950,5.6276,4.8272,8.0825,0.93114,1.0651,3.3196
7.960,5.8234,4.7662,7.9794,0.95379,1.1228,3.3469
7.970,6.0158,4.7051,7.8745,0.97234,1.1773,3.3693
7.980,6.2035,4.6445,7.7697,0.98636,1.2277,3.3859
7.990,6.3851,4.5848,7.6666,0.99548,1.273,3.3957
8.000,6.5591,4.5261,7.5669,0.99943,1.3124,3.3983
8.010,6.7243,4.4688,7.4723,0.99806,1.3452,3.3932
8.020,6.8793,4.4128,7.3841,0.99129,1.3708,3.3804
8.030,7.0229,4.3582,7.3037,0.97915,1.3889,3.36
8.040,7.1538,4.3049,7.232,0.96179,1.3993,3.3324
8.050,7.2711,4.2526,7.17,0.93943,1.4022,3.2983
8.060,7.3738,4.2014,7.1181,0.9124,1.3976,3.2585
8.070,7.4611,4.1509,7.0767,0.88109,1.3862,3.2141
8.080,7.5323,4.1011,7.0458,0.84597,1.3684,3.1664
8.090,7.5868,4.0517,7.0252,0.80755,1.3452,3.1166
8.100,7.6245,4.0027,7.0144,0.76639,1.3175,3.0663
8.110,7.6451,3.9539,7.0128,0.72307,1.2863,3.0169
8.120,7.6489,3.9054,7.0196,0.67818,1.2528,2.9698
8.130,7.6362,3.857,7.0338,0.63233,1.2183,2.9263
8.140,7.6075,3.8088,7.0543,0.58607,1.184,2.8876
8.150,7.5638,3.7608,7.0801,0.53995,1.1511,2.8548
8.160,7.5061,3.7133,7.11,0.49447,1.1209,2.8287
8.170,7.4357,3.6662,7.1429,0.4501,1.0945,2.8098
8.180,7.354,3.6199,7.1779,0.40724,1.0728,2.7986
8.190,7.2628,3.5745,7.2139,0.36621,1.0569,2.795
8.200,7.1639,3.5303,7.2502,0.32732,1.0474,2.7988
8.210,7.0593,3.4875,7.286,0.29076,1.0449,2.8098
8.220,6.9508,3.4464,7.321,0.2567,1.05,2.827
8.230,6.8405,3.4072,7.3547,0.22524,1.0628,2.8499
8.240,6.7304,3.3703,7.387,0.19642,1.0834,2.8773
8.250,6.6224,3.3359,7.4177,0.17024,1.1118,2.9082
8.260,6.5181,3.3041,7.447,0.14664,1.1476,2.9414
8.270,6.4193,3.2752,7.4751,0.12555,1.1906,2.9757
8.280,6.3273,3.2493,7.5022,0.10686,1.2402,3.0102
8.290,6.2431,3.2264,7.5288,0.090426,1.2957,3.0437
8.300,6.1676,3.2067,7.5551,0.076105,1.3565,3.0754
8.310,6.1014,3.1902,7.5817,0.063739,1.4216,3.1045
8.320,6.0446,3.1766,7.6088,0.053165,1.4904,3.1305
8.330,5.9974,3.166,7.6369,0.044223,1.5618,3.153
8.340,5.9592,3.1581,7.6661,0.03676,1.635,3.1718
8.350,5.9295,3.1527,7.6967,0.03063,1.7091,3.1869
8.360,5.9074,3.1496,7.7288,0.025702,1.7832,3.1985
8.370,5.8919,3.1484,7.7623,0.021857,1.8565,3.2068
8.380,5.8817,3.1489,7.7972,0.018994,1.9283,3.2123
8.390,5.8755,3.1508,7.8332,0.017026,1.9978,3.2154
8.400,5.8718,3.1539,7.8699,0.015886,2.0645,3.2167
8.410,5.8691,3.1579,7.9071,0.015523,2.1278,3.2166
8.420,5.8659,3.1628,7.9441,0.015902,2.1874,3.2157
8.430,5.8608,3.1684,7.9805,0.017002,2.2428,3.2143
8.440,5.8522,3.1748,8.0156,0.018817,2.294,3.2127
8.450,5.8389,3.182,8.049,0.021352,2.3407,3.2113
8.460,5.8196,3.1903,8.08,0.024622,2.3832,3.2099
8.470,5.7934,3.2001,8.1082,0.028649,2.4214,3.2087
8.480,5.7593,3.2117,8.133,0.033459,2.4557,3.2074
8.490,5.7165,3.2257,8.1542,0.03908,2.4864,3.2058
8.500,5.6645,3.2427,8.1713,0.045538,2.5139,3.2036
8.510,5.603,3.2634,8.1844,0.052854,2.5388,3.2004
8.520,5.5317,3.2885,8.1933,0.061042,2.5615,3.1958
8.530,5.4507,3.3188,8.1982,0.070103,2.5829,3.1895
8.540,5.36,3.3551,8.1994,0.080027,2.6036,3.1809
8.550,5.2601,3.3982,8.1973,0.090785,2.6242,3.17
8.560,5.1515,3.4488,8.1926,0.10233,2.6456,3.1564
8.570,5.0348,3.5075,8.186,0.11459,2.6685,3.1402
8.580,4.9109,3.5748,8.1783,0.12748,2.6935,3.1213
8.590,4.7806,3.6513,8.1706,0.14088,2.7214,3.1
8.600,4.6452,3.7372,8.1641,0.15466,2.7526,3.0765
8.610,4.5056,3.8327,8.1599,0.16866,2.7876,3.0514
8.620,4.3633,3.9377,8.1593,0.18271,2.8269,3.0252
8.630,4.2194,4.0521,8.1635,0.19662,2.8705,2.9986
8.640,4.0753,4.1756,8.174,0.21018,2.9186,2.9724
8.650,3.9324,4.3075,8.1919,0.22319,2.9711,2.9472
8.660,3.7921,4.4474,8.2184,0.23544,3.0277,2.924
8.670,3.6556,4.5944,8.2544,0.24672,3.0878,2.9035
8.680,3.5241,4.7475,8.301,0.25682,3.1509,2.8864
8.690,3.3988,4.9058,8.3587,0.26558,3.2161,2.8733
8.700,3.2808,5.0682,8.4279,0.27282,3.2823,2.8648
8.710,3.171,5.2336,8.5089,0.2784,3.3485,2.8612
8.720,3.0701,5.4008,8.6015,0.28223,3.4133,2.8629
8.730,2.9787,5.5687,8.7054,0.28423,3.4754,2.8698
8.740,2.8973,5.736,8.8198,0.28436,3.5334,2.8818
8.750,2.8261,5.9018,8.9437,0.28262,3.5858,2.8988
8.760,2.7651,6.065,9.076,0.27904,3.6313,2.9201
8.770,2.7144,6.2245,9.2152,0.27371,3.6685,2.9454
8.780,2.6737,6.3795,9.3596,0.26671,3.6962,2.9738
8.790,2.6425,6.5292,9.5074,0.25819,3.7135,3.0045
8.800,2.6203,6.6729,9.6566,0.2483,3.7195,3.0366
8.810,2.6065,6.8099,9.8053,0.23723,3.7136,3.0692
8.820,2.6004,6.9399,9.9516,0.22518,3.6955,3.1014
8.830,2.6011,7.0623,10.094,0.21233,3.6651,3.1321
8.840,2.6078,7.1768,10.23,0.19892,3.6227,3.1607
8.850,2.6197,7.2832,10.358,0.18514,3.5688,3.1861
8.860,2.6358,7.3814,10.478,0.17118,3.5042,3.2078
8.870,2.6554,7.4713,10.587,0.15725,3.4297,3.2253
8.880,2.6777,7.553,10.687,0.14351,3.3466,3.238
8.890,2.7019,7.6265,10.775,0.13012,3.2562,3.2459
8.900,2.7275,7.692,10.853,0.11722,3.1599,3.2489
8.910,2.7541,7.7498,10.92,0.1049,3.0592,3.2471
8.920,2.7812,7.8002,10.977,0.093272,2.9557,3.2407
8.930,2.8086,7.8434,11.026,0.082392,2.8509,3.2302
8.940,2.8363,7.88,11.067,0.07231,2.7461,3.2162
8.950,2.8645,7.9105,11.103,0.063049,2.6426,3.1994
8.960,2.8934,7.9353,11.134,0.054618,2.5417,3.1805
8.970,2.9234,7.9549,11.162,0.047008,2.4443,3.1605
8.980,2.9553,7.9699,11.191,0.040196,2.3512,3.1402
8.990,2.9897,7.981,11.221,0.034148,2.2632,3.1205
9.000,3.0276,7.9885,11.255,0.028822,2.1806,3.1023
9.010,3.0702,7.9931,11.294,0.024169,2.1038,3.0864
9.020,3.1186,7.9952,11.34,0.020136,2.033,3.0737
