name,dopant,cation_site,anion_site,concentration,charge_compensation,n_fu_actual,screen_de_per_atom,screen_dV_over_V0,screen_converged,tier2_li_li_disorder_std,tier2_li_li_disorder_mean,tier2_dopant_blocking_fraction,tier2_lattice_angle_dev_deg,tier2_lattice_aspect_ratio,bvs_li_mean,bvs_li_std,bvs_li_proxy_score,migration_volume_fraction,li_mobility_score,anneal_delta_E_meV,anneal_E_post_per_atom,anneal_dV_pct,anneal_converged,eos_B0_GPa,eos_V0_per_atom,eos_Bp,eos_r2,eos_fit_quality_ok,eos_fit_quality_reason,elastic_B_hill_GPa,elastic_G_hill_GPa,elastic_E_young_GPa,elastic_pugh_GoverB,elastic_poisson_nu,sigma_300K_S_cm_NE,sigma_md_Ea_eV,sigma_md_D_300K_cm2s,sigma_md_fit_R2,sigma_md_n_T_points,wad_J_m2_mean,wad_J_m2_std,wad_n_seeds,wad_n_lbfgs_ok,wad_ncm_nx,wad_area_mismatch_pct,sigma_md_sanity_warnings_count,wad_lbfgs_ok_fraction,wad_area_mismatch_severity,rerank_de_pre_anneal,rerank_de_post_anneal,rerank_delta_E_anneal_meV,combined_score,rank_combined,rank_stability_all,axis_set,scored_on,cascade,family,n_scored_in_cascade,combined_score_is_informative,composition_Ag,composition_Al,composition_B,composition_Ba,composition_Br,composition_Ca,composition_Cl,composition_Co,composition_Cr,composition_Cu,composition_F,composition_Fe,composition_Ga,composition_Gd,composition_Ge,composition_Hf,composition_I,composition_In,composition_La,composition_Li,composition_Mg,composition_Mn,composition_Mo,composition_N,composition_Na,composition_Nb,composition_Nd,composition_Ni,composition_O,composition_P,composition_S,composition_Sb,composition_Sc,composition_Si,composition_Sm,composition_Sn,composition_Sr,composition_Ta,composition_Ti,composition_V,composition_W,composition_Y,composition_Zn,composition_Zr
LiBr_x100_cLi48haCl4d_s04,LiBr,Li_48h,Cl_4d,0.25,compound_set,4,-0.3871459949235385,-0.08318708360634956,True,0.2242359687232272,3.0064246516896325,0.25,0.30290886231359027,1.0868853806689354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,9,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiBr_x010,multi_category_2026_05_26_v23,4,False,,,,,1,,3,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiBr_x100_cLi48haS4a_s00,LiBr,Li_48h,S_4a,0.25,compound_set,4,-0.04484845292693418,-0.010977141640889513,True,1.4862229549467536e-05,2.9866134762790515,0.0,1.8088522716421604e-06,1.0000000152191697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,13,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiBr_x010,multi_category_2026_05_26_v23,4,False,,,,,1,,4,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiBr_x100_cLi48haS4a_s01,LiBr,Li_48h,S_4a,0.25,compound_set,4,-0.04484832162306196,-0.010977175064967135,True,1.1497378947993172e-05,2.9866141366298287,0.0,3.112454389967064e-06,1.0000000490746734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,19,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiBr_x010,multi_category_2026_05_26_v23,4,False,,,,,1,,4,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiBr_x100_cLi48haS4a_s02,LiBr,Li_48h,S_4a,0.25,compound_set,4,-0.044848448849174716,-0.01097717646575779,True,6.15559442667945e-06,2.9866131145827275,0.0,2.276704519238234e-06,1.000000010890567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiBr_x010,multi_category_2026_05_26_v23,4,False,,,,,1,,4,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiBr_x100_cLi48haS4a_s03,LiBr,Li_48h,S_4a,0.25,compound_set,4,-0.04484856363811929,-0.010977097765742804,True,9.345208777442628e-06,2.986613419742303,0.0,1.080568696967172e-06,1.0000000082909999,1.0296584111977374,0.09690297994859627,0.8763125972792679,0.121472,1.2407285972792679,-711.7557284532891,-4.107044026554438,-3.7731820782975025,True,18.483006793937975,19.93688583703841,8.220337090552981,0.9997401341768883,True,OK,30.229923858652292,21.758893607299207,52.6455984455388,0.7197799673276868,0.20974897427409617,,,,,,,,,,,,0,,,-0.04484856363811929,-0.41726280138035854,-711.755728453289,0.505492521252771,3,3,stability+modulus+mobility,measured_subset_stability+modulus+mobility,LiBr_x010,multi_category_2026_05_26_v23,4,True,,,,,1,,4,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiBr_x100_cLi48haS4a_s04,LiBr,Li_48h,S_4a,0.25,compound_set,4,-0.04484835689568634,-0.010977184985158437,True,9.479949323016914e-06,2.9866151806155314,0.0,3.165995205450728e-06,1.0000000363321062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,18,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiBr_x010,multi_category_2026_05_26_v23,4,False,,,,,1,,4,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x020_cLi24gaCl4d_s00,LiCl,Li_24g,Cl_4d,0.25,compound_set,4,2.426267142752181e-08,-4.526779828099753e-09,True,8.000531519249993e-05,3.482278707397145,0.0,7.652430915876704e-06,1.0000000138634904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,18,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x020_cLi24gaCl4d_s01,LiCl,Li_24g,Cl_4d,0.25,compound_set,4,2.324323222779867e-08,-1.3296285765051453e-08,True,5.6498886916351044e-05,3.482311049776667,0.0,8.368567220970179e-07,1.0000000516218686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,17,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x020_cLi24gaCl4d_s02,LiCl,Li_24g,Cl_4d,0.25,compound_set,4,1.5495488003836044e-08,-5.814505213471353e-09,True,9.01425170637601e-05,3.4822800796118387,0.0,8.649995521386186e-06,1.000000008360935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,16,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x020_cLi24gaCl4d_s03,LiCl,Li_24g,Cl_4d,0.25,compound_set,4,3.0583202637046725e-09,2.0204736446514837e-09,True,5.418944723837637e-05,3.4822923587002594,0.0,3.958874591928987e-06,1.0000000417975075,1.0130952106373157,0.10569199451046624,0.8825968537830107,0.14272,1.3107568537830108,-756.6464192444738,-4.15076767717996,-2.3394368234357596,True,21.01817721965676,20.265391181713312,4.908120184464913,0.9999114024261331,True,OK,23.11531958435742,19.284996588853673,45.26646157128264,0.8342950448283744,0.17361860456448597,,,,,,,,,,,,0,,,3.0583202637046725e-09,-0.4609863908394809,-756.6464192444737,0.8118648765773528,1,1,stability+modulus+mobility,measured_subset_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x020_cLi24gaCl4d_s04,LiCl,Li_24g,Cl_4d,0.25,compound_set,4,4.770979167290079e-08,6.136261359557852e-09,True,3.358877280429717e-05,3.4823847194481234,0.0,8.726667574015794e-07,1.0000000461258907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,20,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x020_cLi24gaS4a_s00,LiCl,Li_24g,S_4a,0.25,compound_set,4,-0.05038234672972175,-0.01175239135601761,True,1.1008639953602962e-05,2.984477612255225,0.0,3.842818427032523e-06,1.000000043392463,0.9939726089832422,0.11430524878261747,0.8803563226303054,0.141504,1.3048683226303055,-680.808806661452,-4.080926988183484,-1.4575073325657,True,14.784750263249114,20.35839420987469,13.8009950369164,0.9981288801447046,True,OK,25.418707093234286,19.382206397854205,46.36253846029472,0.7625173981808532,0.19600775857560518,,,,,,,,,,,,0,,,-0.05038234672972175,-0.3911457018430049,-680.8088066614517,0.4257479030780376,3,4,stability+modulus+mobility,measured_subset_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,True,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x020_cLi24gaS4a_s01,LiCl,Li_24g,S_4a,0.25,compound_set,4,-0.05038203314997691,-0.01175238366410289,True,5.48904040535371e-06,2.98447763055456,0.0,2.2157298551549945e-06,1.00000002435539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,11,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x020_cLi24gaS4a_s02,LiCl,Li_24g,S_4a,0.25,compound_set,4,-0.05038227761168956,-0.011752365315071806,True,1.2632339083592571e-05,2.9844771562148775,0.0,3.5294815724988028e-06,1.000000012733762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,5,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x020_cLi24gaS4a_s03,LiCl,Li_24g,S_4a,0.25,compound_set,4,-0.050382001343448835,-0.01175235480994588,True,5.1051552338566235e-06,2.9844768458772406,0.0,1.475614455280253e-06,1.0000000214625946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,12,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x020_cLi24gaS4a_s04,LiCl,Li_24g,S_4a,0.25,compound_set,4,-0.050382249271257784,-0.011752373390689092,True,6.376096124582355e-06,2.9844766900875306,0.0,1.672383806097847e-06,1.0000000221776355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,9,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x020_cLi48haCl4d_s00,LiCl,Li_48h,Cl_4d,0.25,compound_set,4,-2.283545574854884e-08,-1.109771732025311e-09,True,7.733410872430281e-05,3.482301638193921,0.0,6.5339015393279085e-06,1.0000000275533603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,13,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x020_cLi48haCl4d_s01,LiCl,Li_48h,Cl_4d,0.25,compound_set,4,4.159315158958066e-08,9.609872027842053e-09,True,7.35106282267063e-05,3.4822572407923507,0.0,6.921899038586311e-06,1.0000000550246049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,19,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x020_cLi48haCl4d_s02,LiCl,Li_48h,Cl_4d,0.25,compound_set,4,1.2029392149059959e-08,4.5368464433769545e-09,True,6.330677947492724e-05,3.48231735153937,0.0,5.648063212604219e-06,1.0000000190124394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,15,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x020_cLi48haCl4d_s03,LiCl,Li_48h,Cl_4d,0.25,compound_set,4,-1.7942144214799782e-08,-1.3176045081180287e-08,True,4.620441491187303e-05,3.4822667834956333,0.0,2.1826507507754355e-06,1.000000033717947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x020_cLi48haCl4d_s04,LiCl,Li_48h,Cl_4d,0.25,compound_set,4,-4.8117568152150625e-08,-7.517709970919407e-09,True,8.261461155868135e-05,3.48220542960944,0.0,7.692622352987613e-06,1.000000038336951,0.9990544012284222,0.10077960079705953,0.8983700974980765,0.131456,1.2927380974980764,-732.7166770223789,-4.126837944132825,-3.8362418963134295,True,21.26064922065451,19.830023385361677,4.4464000149777645,0.9991448544665994,True,OK,24.10222469522202,17.723704745861223,42.70365711937169,0.7353555520281386,0.2047045956727445,,,,,,,,,,,,0,,,-4.8117568152150625e-08,-0.43705665779234604,-732.7166770223789,0.2629467527255219,4,2,stability+modulus+mobility,measured_subset_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x020_cLi48haS4a_s00,LiCl,Li_48h,S_4a,0.25,compound_set,4,-0.050382422983832775,-0.011752362274850877,True,7.382689449476567e-06,2.98447783737979,0.0,8.856561934237025e-07,1.0000000430655418,0.9839618654004912,0.12564031879618692,0.8603365829482827,0.152512,1.317872582948283,-686.5404288579538,-4.086658630564899,-3.1865117178169076,True,16.64566103421247,19.727520319801208,9.465270788309015,0.9998008145388844,True,OK,25.287492883189778,19.5383015313166,46.61043588819596,0.7726468425149795,0.1927965133890299,,,,,,,,,,,,0,,,-0.050382422983832775,-0.39687734422441956,-686.540428857954,0.6328269521035444,2,3,stability+modulus+mobility,measured_subset_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,True,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x020_cLi48haS4a_s01,LiCl,Li_48h,S_4a,0.25,compound_set,4,-0.0503822676211767,-0.011752340475882483,True,8.722330328512179e-06,2.984478251668984,0.0,1.4179163470747838e-06,1.0000000419426562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,6,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x020_cLi48haS4a_s02,LiCl,Li_48h,S_4a,0.25,compound_set,4,-0.050382133462872236,-0.011752373969892227,True,1.4122885421826574e-05,2.984477882362325,0.0,1.9290231867017538e-06,1.0000000399484332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,10,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x020_cLi48haS4a_s03,LiCl,Li_48h,S_4a,0.25,compound_set,4,-0.05038224947514447,-0.011752361091657984,True,9.348990600024075e-06,2.9844765032259155,0.0,2.6064984837616864e-06,1.0000000458785574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,8,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x020_cLi48haS4a_s04,LiCl,Li_48h,S_4a,0.25,compound_set,4,-0.05038226476674579,-0.011752316362765507,True,8.583549268344031e-06,2.9844758451535207,0.0,4.0112321151632685e-06,1.000000009503198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,7,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x002,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x050_cLi24gaCl4d_s00,LiCl,Li_24g,Cl_4d,0.25,compound_set,4,1.1601227178914542e-07,-1.502876578147425e-08,True,0.00010474166516830113,3.482189379730034,0.0,9.904051688269754e-06,1.0000000343107114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,13,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x050_cLi24gaCl4d_s01,LiCl,Li_24g,Cl_4d,0.25,compound_set,4,1.9695580855128014e-07,4.836621703681887e-09,True,6.379800414473519e-05,3.482300524885756,0.0,4.93187650568784e-06,1.000000004901014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,19,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x050_cLi24gaCl4d_s02,LiCl,Li_24g,Cl_4d,0.25,compound_set,4,9.72545759481136e-08,-1.5650608775501008e-08,True,7.722384398633266e-05,3.482246125564144,0.0,6.794750122741309e-06,1.0000000556014212,0.984109999110132,0.08986672465321394,0.8956712567916272,0.133824,1.2971432567916272,-777.8689326201138,-4.171990220731025,-4.448576265490402,True,19.74207419997795,18.235617104558308,12.415800921601974,0.9551871937504939,True,OK,27.99159145458526,23.25671305323816,54.63816491215011,0.8308464022480048,0.17467513115621777,,,,,,,,,,,,0,,,9.72545759481136e-08,-0.4822088191938252,-777.8689326201143,0.8074020499260698,1,1,stability+modulus+mobility,measured_subset_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x050_cLi24gaCl4d_s03,LiCl,Li_24g,Cl_4d,0.25,compound_set,4,2.791226725307183e-07,4.3627430434019474e-09,True,5.4708079307606806e-05,3.4823301120421672,0.0,5.059658127921812e-06,1.0000000878465936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,20,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x050_cLi24gaCl4d_s04,LiCl,Li_24g,Cl_4d,0.25,compound_set,4,1.653531680467779e-07,-6.7751654321495144e-09,True,6.563566880070224e-05,3.4822959021355366,0.0,5.581115033423471e-06,1.0000000480714992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,16,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x050_cLi24gaS4a_s00,LiCl,Li_24g,S_4a,0.25,compound_set,4,-0.05038218606597633,-0.011752330478629997,True,8.306785929794933e-06,2.9844783118646085,0.0,2.8402821250559774e-06,1.0000000293746851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,6,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x050_cLi24gaS4a_s01,LiCl,Li_24g,S_4a,0.25,compound_set,4,-0.05038213183176854,-0.011752366302462017,True,9.613775521135157e-06,2.984477296324261,0.0,2.241373306854033e-06,1.0000000213281717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,9,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x050_cLi24gaS4a_s02,LiCl,Li_24g,S_4a,0.25,compound_set,4,-0.05038219585260073,-0.011752377282617382,True,4.701231077580362e-06,2.984477908530794,0.0,6.810186400554528e-07,1.000000060387263,0.9836741259864025,0.08787410156278697,0.8972346459347876,0.134976,1.3021626459347877,-711.5881418447523,-4.11170636781437,-3.0032725012581283,True,22.912581008402064,19.80830265441221,7.609889572275897,0.9999641137717434,True,OK,26.28432446888839,16.719750014959182,41.384255552061525,0.6361110796189425,0.2375859541869638,,,,,,,,,,,,0,,,-0.05038219585260073,-0.42192496627717047,-711.5881418447518,0.4068146684062465,3,3,stability+modulus+mobility,measured_subset_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,True,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x050_cLi24gaS4a_s03,LiCl,Li_24g,S_4a,0.25,compound_set,4,-0.05038200582898522,-0.011752375554546128,True,5.148674915204983e-06,2.9844781576226675,0.0,1.382994284069158e-06,1.000000067730567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,12,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x050_cLi24gaS4a_s04,LiCl,Li_24g,S_4a,0.25,compound_set,4,-0.050382030703321146,-0.01175237868029055,True,8.473300274954785e-06,2.9844779514073365,0.0,2.315461032953389e-06,1.0000000218046892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,11,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x050_cLi48haCl4d_s00,LiCl,Li_48h,Cl_4d,0.25,compound_set,4,1.6555705650844743e-07,7.053594124228515e-09,True,2.3506655818076062e-05,3.482316976673021,0.0,1.2533881478220546e-06,1.0000000476766626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,17,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x050_cLi48haCl4d_s01,LiCl,Li_48h,Cl_4d,0.25,compound_set,4,1.504693436515936e-07,-9.946502339306097e-09,True,7.808242652910972e-05,3.4822446265708735,0.0,7.426573497740341e-06,1.0000000596948628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,15,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x050_cLi48haCl4d_s02,LiCl,Li_48h,Cl_4d,0.25,compound_set,4,1.0867230404443262e-07,-3.4565169355234044e-09,True,8.231284315185684e-05,3.482264623675402,0.0,7.601933905214842e-06,1.0000000533371356,1.0134419327293511,0.08806946700485972,0.8996724241167783,0.135104,1.3049844241167783,-735.6265277248511,-4.129747787291441,-0.8258270070783625,True,16.324548498882404,20.608555270472063,10.132834002190066,0.9999040028523547,True,OK,27.459858777891313,20.82673051618572,49.871871846986195,0.7584427394416862,0.1973043922623314,,,,,,,,,,,,0,,,1.0867230404443262e-07,-0.4399663857542415,-735.6265277248513,0.6815517456993325,2,2,stability+modulus+mobility,measured_subset_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x050_cLi48haCl4d_s03,LiCl,Li_48h,Cl_4d,0.25,compound_set,4,1.965480320720303e-07,2.736140331038429e-08,True,5.762539935451813e-05,3.4822913913034483,0.0,4.842273903948025e-06,1.0000000224607792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,18,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x050_cLi48haCl4d_s04,LiCl,Li_48h,Cl_4d,0.25,compound_set,4,1.22944464386876e-07,9.790927217335414e-09,True,7.406276093447641e-05,3.4822423982712976,0.0,6.723462196808882e-06,1.00000005185572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,,,,,24,,,,,,,,,,4,20,,,,,,,,,,,,,
LiCl_x050_cLi48haS4a_s00,LiCl,Li_48h,S_4a,0.25,compound_set,4,-0.050382063733176,-0.011752360809025694,True,3.5821310378294848e-06,2.9844773505158124,0.0,1.5726043358772698e-06,1.0000000291233173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,10,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x050_cLi48haS4a_s01,LiCl,Li_48h,S_4a,0.25,compound_set,4,-0.05038234938026509,-0.011752359930581477,True,6.234110525273099e-06,2.984478174119491,0.0,1.903927311886129e-06,1.0000000168606087,1.016698156049287,0.1199257449030295,0.8653786378504013,0.142464,1.2927706378504014,-708.6265433483152,-4.108744725074236,-2.590482751749594,True,,,,0.9939262286239862,False,"r2=0.9939 / V0 / B0'=-4.40 unphysical (need r2>=0.95, 0<B0'<15)",16.66244536368722,10.855529001741239,26.75608598454193,0.6514967500147906,0.23237135565895614,,,,,,,,,,,,0,,,-0.05038234938026509,-0.41896332353703647,-708.6265433483154,0.0,4,4,stability+modulus+mobility,measured_subset_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,True,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
LiCl_x050_cLi48haS4a_s02,LiCl,Li_48h,S_4a,0.25,compound_set,4,-0.050382142026168086,-0.01175238779249516,True,7.466040915223007e-06,2.9844786747489374,0.0,5.274152047527909e-07,1.0000000357668601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,7,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,LiCl_x005,multi_category_2026_05_26_v23,4,False,,,,,,,5,,,,,,,,,,,,,24,,,,,,,,,,4,19,,,,,,,,,,,,,
