"# lpscl16 element PDOS normalized. _perTOT = /total atoms (62); _perEL = /count of that element {'Li': 27, 'P': 5, 'S': 22, 'Cl': 8}"
E_minus_VBM,Li_perTOT,P_perTOT,S_perTOT,Cl_perTOT,Li_perEL,P_perEL,S_perEL,Cl_perEL
4.7800,0.11897,0.04139,0.06266,0.01681,0.27318,0.51318,0.17660,0.13026
4.7900,0.12063,0.03984,0.06172,0.01708,0.27700,0.49402,0.17393,0.13237
4.8000,0.12242,0.03838,0.06086,0.01736,0.28111,0.47594,0.17151,0.13456
4.8100,0.12433,0.03701,0.06010,0.01765,0.28550,0.45892,0.16936,0.13683
4.8200,0.12636,0.03573,0.05943,0.01795,0.29016,0.44300,0.16747,0.13915
4.8300,0.12850,0.03453,0.05885,0.01826,0.29508,0.42816,0.16585,0.14153
4.8400,0.13076,0.03342,0.05836,0.01857,0.30026,0.41442,0.16447,0.14394
4.8500,0.13311,0.03240,0.05797,0.01889,0.30567,0.40176,0.16336,0.14640
4.8600,0.13557,0.03146,0.05766,0.01921,0.31131,0.39016,0.16250,0.14889
4.8700,0.13812,0.03061,0.05744,0.01953,0.31717,0.37962,0.16189,0.15139
4.8800,0.14076,0.02985,0.05731,0.01986,0.32323,0.37010,0.16150,0.15390
4.8900,0.14348,0.02916,0.05725,0.02018,0.32947,0.36158,0.16135,0.15641
4.9000,0.14627,0.02855,0.05728,0.02050,0.33587,0.35400,0.16142,0.15891
4.9100,0.14912,0.02801,0.05737,0.02082,0.34243,0.34732,0.16169,0.16139
4.9200,0.15203,0.02754,0.05754,0.02114,0.34911,0.34152,0.16216,0.16384
4.9300,0.15500,0.02714,0.05777,0.02145,0.35591,0.33654,0.16281,0.16624
4.9400,0.15800,0.02680,0.05806,0.02175,0.36281,0.33232,0.16364,0.16860
4.9500,0.16104,0.02652,0.05841,0.02205,0.36979,0.32882,0.16461,0.17090
4.9600,0.16410,0.02629,0.05881,0.02234,0.37683,0.32598,0.16574,0.17314
4.9700,0.16719,0.02611,0.05925,0.02262,0.38392,0.32372,0.16699,0.17529
4.9800,0.17029,0.02597,0.05974,0.02289,0.39104,0.32204,0.16836,0.17736
4.9900,0.17340,0.02587,0.06027,0.02314,0.39817,0.32082,0.16984,0.17935
5.0000,0.17650,0.02581,0.06082,0.02339,0.40529,0.32004,0.17141,0.18125
5.0100,0.17960,0.02578,0.06141,0.02362,0.41240,0.31966,0.17305,0.18304
5.0200,0.18268,0.02577,0.06201,0.02384,0.41949,0.31960,0.17477,0.18473
5.0300,0.18574,0.02579,0.06264,0.02404,0.42652,0.31982,0.17654,0.18631
5.0400,0.18878,0.02583,0.06329,0.02423,0.43350,0.32030,0.17836,0.18779
5.0500,0.19179,0.02588,0.06395,0.02440,0.44041,0.32096,0.18021,0.18914
5.0600,0.19477,0.02595,0.06461,0.02457,0.44724,0.32176,0.18209,0.19039
5.0700,0.19770,0.02602,0.06529,0.02471,0.45399,0.32270,0.18399,0.19151
5.0800,0.20060,0.02611,0.06596,0.02484,0.46063,0.32372,0.18590,0.19254
5.0900,0.20345,0.02619,0.06664,0.02496,0.46717,0.32480,0.18780,0.19344
5.1000,0.20624,0.02628,0.06732,0.02506,0.47359,0.32590,0.18971,0.19423
5.1100,0.20898,0.02637,0.06799,0.02515,0.47989,0.32702,0.19161,0.19490
5.1200,0.21167,0.02646,0.06866,0.02522,0.48606,0.32810,0.19350,0.19548
5.1300,0.21430,0.02655,0.06932,0.02528,0.49209,0.32916,0.19535,0.19594
5.1400,0.21686,0.02663,0.06997,0.02533,0.49798,0.33016,0.19720,0.19630
5.1500,0.21936,0.02670,0.07061,0.02536,0.50372,0.33108,0.19900,0.19657
5.1600,0.22180,0.02677,0.07124,0.02539,0.50931,0.33194,0.20078,0.19674
5.1700,0.22416,0.02683,0.07186,0.02540,0.51474,0.33270,0.20251,0.19681
5.1800,0.22645,0.02688,0.07246,0.02539,0.52001,0.33336,0.20421,0.19680
5.1900,0.22868,0.02693,0.07305,0.02538,0.52511,0.33392,0.20587,0.19670
5.2000,0.23083,0.02696,0.07362,0.02536,0.53005,0.33434,0.20748,0.19651
5.2100,0.23290,0.02699,0.07417,0.02532,0.53481,0.33464,0.20904,0.19625
5.2200,0.23490,0.02700,0.07471,0.02528,0.53940,0.33482,0.21054,0.19591
5.2300,0.23682,0.02700,0.07522,0.02522,0.54382,0.33486,0.21199,0.19549
5.2400,0.23867,0.02700,0.07572,0.02516,0.54806,0.33474,0.21338,0.19499
5.2500,0.24044,0.02697,0.07619,0.02509,0.55213,0.33448,0.21471,0.19441
5.2600,0.24214,0.02694,0.07664,0.02500,0.55602,0.33408,0.21598,0.19378
5.2700,0.24376,0.02690,0.07706,0.02491,0.55974,0.33350,0.21718,0.19306
5.2800,0.24530,0.02684,0.07746,0.02481,0.56329,0.33276,0.21831,0.19226
5.2900,0.24677,0.02676,0.07784,0.02470,0.56666,0.33184,0.21937,0.19141
5.3000,0.24817,0.02667,0.07819,0.02458,0.56988,0.33076,0.22035,0.19049
5.3100,0.24951,0.02657,0.07851,0.02445,0.57294,0.32950,0.22126,0.18949
5.3200,0.25077,0.02646,0.07881,0.02431,0.57584,0.32808,0.22209,0.18843
5.3300,0.25197,0.02633,0.07907,0.02417,0.57860,0.32646,0.22285,0.18729
5.3400,0.25311,0.02618,0.07931,0.02401,0.58122,0.32466,0.22351,0.18609
5.3500,0.25420,0.02602,0.07952,0.02385,0.58371,0.32268,0.22410,0.18484
5.3600,0.25522,0.02585,0.07970,0.02368,0.58607,0.32052,0.22460,0.18351
5.3700,0.25620,0.02566,0.07985,0.02350,0.58831,0.31820,0.22502,0.18213
5.3800,0.25713,0.02546,0.07997,0.02332,0.59045,0.31570,0.22536,0.18070
5.3900,0.25802,0.02525,0.08006,0.02312,0.59250,0.31304,0.22562,0.17921
5.4000,0.25887,0.02502,0.08012,0.02293,0.59445,0.31022,0.22580,0.17767
5.4100,0.25969,0.02478,0.08016,0.02272,0.59632,0.30724,0.22590,0.17611
5.4200,0.26047,0.02453,0.08016,0.02252,0.59812,0.30416,0.22592,0.17450
5.4300,0.26123,0.02427,0.08015,0.02231,0.59986,0.30094,0.22587,0.17288
5.4400,0.26196,0.02400,0.08011,0.02209,0.60153,0.29762,0.22575,0.17121
5.4500,0.26266,0.02373,0.08004,0.02188,0.60316,0.29420,0.22557,0.16955
5.4600,0.26335,0.02345,0.07996,0.02166,0.60473,0.29072,0.22533,0.16789
5.4700,0.26402,0.02316,0.07985,0.02145,0.60627,0.28720,0.22504,0.16621
5.4800,0.26467,0.02287,0.07973,0.02123,0.60776,0.28364,0.22470,0.16456
5.4900,0.26530,0.02259,0.07960,0.02102,0.60921,0.28010,0.22431,0.16294
5.5000,0.26592,0.02230,0.07945,0.02082,0.61062,0.27656,0.22390,0.16132
5.5100,0.26651,0.02202,0.07929,0.02061,0.61199,0.27306,0.22345,0.15976
5.5200,0.26709,0.02175,0.07912,0.02042,0.61332,0.26964,0.22298,0.15825
5.5300,0.26765,0.02148,0.07895,0.02023,0.61460,0.26630,0.22250,0.15680
5.5400,0.26819,0.02122,0.07878,0.02005,0.61583,0.26308,0.22202,0.15541
5.5500,0.26870,0.02097,0.07861,0.01988,0.61701,0.26000,0.22154,0.15409
5.5600,0.26918,0.02073,0.07844,0.01972,0.61811,0.25708,0.22107,0.15286
5.5700,0.26963,0.02051,0.07828,0.01958,0.61915,0.25436,0.22061,0.15171
5.5800,0.27005,0.02031,0.07813,0.01944,0.62011,0.25184,0.22018,0.15066
5.5900,0.27043,0.02012,0.07799,0.01932,0.62099,0.24954,0.21978,0.14970
5.6000,0.27077,0.01996,0.07786,0.01921,0.62178,0.24750,0.21942,0.14886
5.6100,0.27107,0.01981,0.07774,0.01911,0.62247,0.24570,0.21910,0.14813
5.6200,0.27133,0.01969,0.07765,0.01903,0.62305,0.24418,0.21882,0.14751
5.6300,0.27154,0.01959,0.07756,0.01897,0.62353,0.24296,0.21859,0.14701
5.6400,0.27169,0.01952,0.07750,0.01892,0.62388,0.24204,0.21842,0.14664
5.6500,0.27180,0.01947,0.07746,0.01889,0.62412,0.24142,0.21830,0.14639
5.6600,0.27185,0.01944,0.07744,0.01887,0.62424,0.24110,0.21824,0.14626
