"# Slide: Step 3 - volume change vs relative energy, one row per structure.",,,
# dV_pct = |screen_dV_over_V0| x 100.  dE_per_atom = screen_de_per_atom.,,,
# ** dE compares structures INSIDE this screen only ** - not a formation energy or hull distance.,,,
"# group: 'carried_forward' if dV_pct <= 25, else 'dropped'.",,,
# In Origin: plot dE vs dV as two scatter series split by the group column.,,,
dV_pct,dE_per_atom,group,dopant
19.412,-0.9832,carried_forward,Nb2O5
19.421,-0.9832,carried_forward,Nb2O5
19.422,-0.5175,carried_forward,SnO2
19.422,-0.5175,carried_forward,SnO2
19.422,-0.5175,carried_forward,SnO2
19.435,-0.6344,carried_forward,ZrO2
19.435,-0.8685,carried_forward,La2O3
19.436,-0.6344,carried_forward,ZrO2
19.446,-0.5794,carried_forward,ScCl3
19.452,-0.9326,carried_forward,La2O3+Clrich
19.455,-0.5429,carried_forward,CaF2
19.455,-0.5429,carried_forward,CaF2
19.455,-0.5429,carried_forward,CaF2
19.460,-0.5707,carried_forward,YF3
19.466,-0.9326,carried_forward,La2O3+Clrich
19.469,-0.6874,carried_forward,NdF3
19.469,-0.6874,carried_forward,NdF3
19.482,-1.0154,carried_forward,Ta2O5
19.483,-0.9328,carried_forward,La2O3+Clrich
19.484,-0.9790,carried_forward,Nb2O5
19.486,-0.5343,carried_forward,FeCl3
19.486,-0.5343,carried_forward,FeCl3
19.486,-1.0154,carried_forward,Ta2O5
19.486,-0.5343,carried_forward,FeCl3
19.487,-0.6874,carried_forward,NdF3
19.488,-1.0155,carried_forward,Ta2O5
19.491,-0.5192,carried_forward,BaO
19.491,-0.5192,carried_forward,BaO
19.535,-0.7794,carried_forward,ZrF4
19.546,-0.3775,carried_forward,HfCl4
19.549,-0.3775,carried_forward,HfCl4
19.550,-0.3775,carried_forward,HfCl4
19.551,-0.4306,carried_forward,SrCl2
19.559,-0.7071,carried_forward,YF3
19.560,-0.5194,carried_forward,BaO
19.560,-0.5710,carried_forward,YF3
19.571,-0.7655,carried_forward,ZrO2
19.584,-0.7838,carried_forward,WO3
19.585,-0.7838,carried_forward,WO3
19.600,-0.5710,carried_forward,YF3
19.601,-0.4306,carried_forward,SrCl2
19.603,-0.5851,carried_forward,Sb2O5
19.605,-0.7839,carried_forward,WO3
19.610,-0.5851,carried_forward,Sb2O5
19.614,-0.4733,carried_forward,GeO2
19.614,-0.7074,carried_forward,YF3
19.616,-0.4464,carried_forward,TaCl5
19.621,-0.4733,carried_forward,GeO2
19.621,-1.0582,carried_forward,Ta2O5
19.624,-0.4733,carried_forward,GeO2
19.626,-1.0582,carried_forward,Ta2O5
19.636,-1.0582,carried_forward,Ta2O5
19.638,-0.5851,carried_forward,Sb2O5
19.640,-0.6297,carried_forward,WO3
19.643,-0.6851,carried_forward,Y2O3
19.645,-0.6851,carried_forward,Y2O3
19.652,-0.6851,carried_forward,Y2O3
19.664,-0.7093,carried_forward,LaF3
19.664,-0.7093,carried_forward,LaF3
19.666,-0.7093,carried_forward,LaF3
19.689,-0.3011,carried_forward,Sb2S3
19.691,-0.3011,carried_forward,Sb2S3
19.693,-0.4324,carried_forward,GeS2
19.693,-0.4324,carried_forward,GeS2
19.707,-0.4324,carried_forward,GeS2
19.711,-0.3010,carried_forward,Sb2S3
19.713,-0.3010,carried_forward,Sb2S3
19.714,-0.3010,carried_forward,Sb2S3
19.715,-0.3010,carried_forward,Sb2S3
19.736,-0.9281,carried_forward,V2O5
19.752,-0.3969,carried_forward,ZnO
19.754,-0.3969,carried_forward,ZnO
19.759,-0.4317,carried_forward,SrCl2
19.761,-0.3969,carried_forward,ZnO
19.764,-0.9281,carried_forward,V2O5
19.791,-0.9282,carried_forward,V2O5
19.802,-0.6301,carried_forward,WO3
19.809,-0.4262,carried_forward,ZrCl4
19.817,-0.5089,carried_forward,TiCl4
19.819,-0.7677,carried_forward,ZrF4
19.819,-0.7677,carried_forward,ZrF4
19.819,-0.7677,carried_forward,ZrF4
19.820,-0.5089,carried_forward,TiCl4
19.821,-0.5089,carried_forward,TiCl4
19.870,-0.4118,carried_forward,GeS2
19.870,-0.4118,carried_forward,GeS2
19.870,-0.4118,carried_forward,GeS2
19.872,-0.3978,carried_forward,Na2S
19.873,-0.3978,carried_forward,Na2S
19.884,-0.3414,carried_forward,TaCl5
19.897,-0.3979,carried_forward,Na2S
19.914,-0.5068,carried_forward,SnO2
19.947,-0.6303,carried_forward,WO3
19.952,-1.0022,carried_forward,Y2O3+Clrich
19.955,-0.3416,carried_forward,TaCl5
19.957,-0.4604,carried_forward,SiS2
19.957,-1.0022,carried_forward,Y2O3+Clrich
19.957,-0.4604,carried_forward,SiS2
19.959,-0.4603,carried_forward,SiS2
19.961,-1.0023,carried_forward,Y2O3+Clrich
19.964,-0.4604,carried_forward,SiS2
19.967,-0.4604,carried_forward,SiS2
19.969,-0.4604,carried_forward,SiS2
19.970,-0.7114,carried_forward,YF3
19.980,-0.3416,carried_forward,TaCl5
19.988,-0.3338,carried_forward,Sb2S3
19.990,-0.3338,carried_forward,Sb2S3
19.991,-0.5070,carried_forward,SnO2
19.991,-0.5070,carried_forward,SnO2
19.997,-0.3338,carried_forward,Sb2S3
20.036,-0.5336,carried_forward,BaO
20.037,-0.5336,carried_forward,BaO
20.038,-0.5336,carried_forward,BaO
20.049,-0.6694,carried_forward,Sb2O5
20.051,-0.6694,carried_forward,Sb2O5
20.051,-0.6694,carried_forward,Sb2O5
20.092,-0.3980,carried_forward,Na2S
20.101,-0.5369,carried_forward,CaO
20.101,-0.5370,carried_forward,CaO
20.114,-0.4018,carried_forward,YCl3
20.114,-0.4018,carried_forward,YCl3
20.114,-0.4018,carried_forward,YCl3
20.115,-0.5370,carried_forward,CaO
20.123,-0.5145,carried_forward,SrO
20.123,-0.5145,carried_forward,SrO
20.124,-0.5145,carried_forward,SrO
20.148,-0.5929,carried_forward,AlF3
20.149,-0.5929,carried_forward,AlF3
20.177,-0.4708,carried_forward,ZnO
20.178,-0.4708,carried_forward,ZnO
20.186,-0.4443,carried_forward,TaCl5
20.191,-0.5336,carried_forward,NiO
20.195,-0.5336,carried_forward,NiO
20.196,-0.5336,carried_forward,NiO
20.204,-0.4709,carried_forward,ZnO
20.240,-0.7856,carried_forward,ZrF4
20.240,-0.3982,carried_forward,Na2S
20.252,-0.6761,carried_forward,ZrF4
20.252,-0.6761,carried_forward,ZrF4
20.253,-0.6761,carried_forward,ZrF4
20.253,-0.6761,carried_forward,ZrF4
20.253,-0.6761,carried_forward,ZrF4
20.253,-0.6761,carried_forward,ZrF4
20.253,-0.6761,carried_forward,ZrF4
20.253,-0.6761,carried_forward,ZrF4
20.262,-0.3771,carried_forward,NbCl5
20.304,-0.3802,carried_forward,NbCl5
20.317,-0.5679,carried_forward,LaCl3
20.328,-0.6763,carried_forward,ZrF4
20.367,-0.6002,carried_forward,YF3
20.367,-0.6002,carried_forward,YF3
20.367,-0.6002,carried_forward,YF3
20.382,-0.5500,carried_forward,SiO2
20.403,-0.5500,carried_forward,SiO2
20.409,-0.4279,carried_forward,HfCl4
20.409,-0.4279,carried_forward,HfCl4
20.409,-0.4279,carried_forward,HfCl4
20.415,-0.4341,carried_forward,GeS2
20.422,-0.5500,carried_forward,SiO2
20.446,-0.4881,carried_forward,MgF2
20.457,-0.5940,carried_forward,AlF3
20.475,-0.7007,carried_forward,LaF3
20.477,-0.7008,carried_forward,LaF3
20.478,-0.7008,carried_forward,LaF3
20.493,-0.4552,carried_forward,Na2O
20.495,-0.4552,carried_forward,Na2O
20.495,-0.4552,carried_forward,Na2O
20.496,-0.4552,carried_forward,Na2O
20.506,-0.4553,carried_forward,Na2O
20.508,-0.3984,carried_forward,Na2S
20.508,-0.4553,carried_forward,Na2O
20.514,-0.4346,carried_forward,GeS2
20.519,-0.4344,carried_forward,GeS2
20.536,-0.5592,carried_forward,Sb2O5
20.536,-0.5592,carried_forward,Sb2O5
20.536,-0.5592,carried_forward,Sb2O5
20.558,-0.4908,carried_forward,GeO2
20.563,-0.4955,carried_forward,Al2S3
20.563,-0.6698,carried_forward,Ca3N2
20.564,-0.4955,carried_forward,Al2S3
20.564,-0.4955,carried_forward,Al2S3
20.564,-0.4955,carried_forward,Al2S3
20.564,-0.4955,carried_forward,Al2S3
20.564,-0.4955,carried_forward,Al2S3
20.587,-0.4908,carried_forward,GeO2
20.587,-0.4908,carried_forward,GeO2
20.667,-0.4264,carried_forward,ZrCl4
20.684,-0.4264,carried_forward,ZrCl4
20.687,-0.7579,carried_forward,WO3+Clrich
20.696,-0.7579,carried_forward,WO3+Clrich
20.706,-0.6699,carried_forward,Ca3N2
20.706,-0.6699,carried_forward,Ca3N2
20.714,-0.7579,carried_forward,WO3+Clrich
20.744,-0.6379,carried_forward,MnO
20.747,-0.6379,carried_forward,MnO
20.747,-0.6379,carried_forward,MnO
20.751,-0.9228,carried_forward,Sm2O3
20.752,-0.9229,carried_forward,Sm2O3
20.756,-0.3848,carried_forward,Na2S
20.762,-0.7470,carried_forward,V2O5
20.762,-0.7470,carried_forward,V2O5
20.771,-0.7470,carried_forward,V2O5
20.777,-0.9230,carried_forward,Sm2O3
20.791,-0.3850,carried_forward,Na2S
20.812,-0.6775,carried_forward,ScF3
20.814,-0.6774,carried_forward,ScF3
20.815,-0.6774,carried_forward,ScF3
20.834,-0.4338,carried_forward,MgS
20.844,-0.3851,carried_forward,Na2S
20.844,-0.3851,carried_forward,Na2S
20.851,-0.3852,carried_forward,Na2S
20.905,-0.4604,carried_forward,SiS2
20.905,-0.4604,carried_forward,SiS2
20.905,-0.4604,carried_forward,SiS2
20.919,-0.3853,carried_forward,Na2S
20.927,-0.6735,carried_forward,HfO2
20.935,-0.9325,carried_forward,Sc2O3+Clrich
20.950,-0.4343,carried_forward,MgS
20.952,-0.9327,carried_forward,Sc2O3+Clrich
20.952,-0.9327,carried_forward,Sc2O3+Clrich
20.981,-0.4342,carried_forward,MgS
21.008,-0.6739,carried_forward,HfO2
21.010,-0.4344,carried_forward,MgCl2
21.021,-0.4314,carried_forward,GaCl3
21.044,-0.6257,carried_forward,AlF3
21.076,-0.4344,carried_forward,MgS
21.094,-0.6742,carried_forward,HfO2
21.170,-0.4347,carried_forward,MgCl2
21.183,-0.6261,carried_forward,AlF3
21.232,-0.4345,carried_forward,MgCl2
21.264,-1.3065,carried_forward,Gd2O3
21.264,-1.3065,carried_forward,Gd2O3
21.264,-0.6207,carried_forward,AlF3
21.265,-1.3065,carried_forward,Gd2O3
21.293,-0.7183,carried_forward,YF3
21.293,-0.7183,carried_forward,YF3
21.294,-0.7183,carried_forward,YF3
21.315,-0.6397,carried_forward,TiO2
21.316,-0.6397,carried_forward,TiO2
21.328,-0.6398,carried_forward,TiO2
21.343,-0.4118,carried_forward,LiBr
21.374,-0.3883,carried_forward,NbCl5
21.380,-0.3883,carried_forward,NbCl5
21.382,-0.3882,carried_forward,NbCl5
21.386,-0.3882,carried_forward,NbCl5
21.391,-0.3882,carried_forward,NbCl5
21.395,-0.5460,carried_forward,CaF2
21.430,-0.3880,carried_forward,NbCl5
21.444,-0.6021,carried_forward,TiO2
21.532,-0.5659,carried_forward,LaCl3
21.535,-0.9295,carried_forward,Nb2O5
21.535,-0.9295,carried_forward,Nb2O5
21.539,-0.9295,carried_forward,Nb2O5
21.552,-0.7574,carried_forward,V2O5
21.553,-0.7574,carried_forward,V2O5
21.554,-0.7574,carried_forward,V2O5
21.558,-0.5879,carried_forward,Mg3N2
21.559,-0.4891,carried_forward,AlN
21.564,-0.5879,carried_forward,Mg3N2
21.586,-0.5880,carried_forward,Mg3N2
21.590,-0.4043,carried_forward,TiCl4
21.598,-0.7154,carried_forward,Al2O3+Clrich
21.599,-0.7154,carried_forward,Al2O3+Clrich
21.599,-0.7154,carried_forward,Al2O3+Clrich
21.601,-0.4043,carried_forward,TiCl4
21.602,-0.4043,carried_forward,TiCl4
21.618,-0.4892,carried_forward,AlN
21.619,-0.4893,carried_forward,AlN
21.628,-0.7900,carried_forward,ZrF4
21.632,-0.9970,carried_forward,Nb2O5
21.632,-0.9970,carried_forward,Nb2O5
21.632,-0.9970,carried_forward,Nb2O5
21.632,-0.9970,carried_forward,Nb2O5
21.632,-0.9970,carried_forward,Nb2O5
21.641,-0.9002,carried_forward,Sm2O3
21.651,-0.9970,carried_forward,Nb2O5
21.661,-0.9003,carried_forward,Sm2O3
21.702,-0.6027,carried_forward,TiO2
21.744,-0.7185,carried_forward,YF3
21.745,-0.7185,carried_forward,YF3
21.753,-0.7185,carried_forward,YF3
21.754,-0.6078,carried_forward,YF3
21.754,-0.6078,carried_forward,YF3
21.754,-0.6078,carried_forward,YF3
21.863,-0.8050,carried_forward,ZrF4
21.864,-0.8050,carried_forward,ZrF4
21.864,-0.8050,carried_forward,ZrF4
21.882,-0.5356,carried_forward,CaO
21.884,-0.5356,carried_forward,CaO
21.896,-0.5357,carried_forward,CaO
21.896,-0.5036,carried_forward,SnO2
21.897,-0.5036,carried_forward,SnO2
21.905,-0.5400,carried_forward,SrO
21.906,-0.5400,carried_forward,SrO
21.907,-0.5401,carried_forward,SrO
21.918,-0.9079,carried_forward,Nb2O5
21.924,-0.9080,carried_forward,Nb2O5
21.926,-0.5037,carried_forward,SnO2
22.086,-0.6685,carried_forward,NdF3
22.106,-0.6693,carried_forward,NdF3
22.164,-0.5883,carried_forward,Sb2O5
22.164,-0.5883,carried_forward,Sb2O5
22.164,-0.4186,carried_forward,ZrCl4
22.165,-0.5883,carried_forward,Sb2O5
22.165,-0.4186,carried_forward,ZrCl4
22.167,-0.4186,carried_forward,ZrCl4
22.184,-0.4712,carried_forward,SiS2
22.184,-0.4712,carried_forward,SiS2
22.184,-0.4712,carried_forward,SiS2
22.190,-0.6798,carried_forward,ZrO2
22.208,-0.4570,carried_forward,SiS2
22.210,-0.4570,carried_forward,SiS2
22.211,-0.4570,carried_forward,SiS2
22.213,-0.3302,carried_forward,Sb2S3
22.214,-0.3302,carried_forward,Sb2S3
22.214,-0.3302,carried_forward,Sb2S3
22.232,-0.6799,carried_forward,ZrO2
22.232,-0.4904,carried_forward,Cu2O
22.232,-0.4904,carried_forward,Cu2O
22.232,-0.6799,carried_forward,ZrO2
22.233,-0.4904,carried_forward,Cu2O
22.233,-0.4904,carried_forward,Cu2O
22.233,-0.4904,carried_forward,Cu2O
22.233,-0.4904,carried_forward,Cu2O
22.276,-0.5469,carried_forward,CaF2
22.285,-0.6626,carried_forward,TiF4
22.383,-0.5378,carried_forward,GeO2
22.405,-0.6834,carried_forward,NdF3
22.405,-0.6834,carried_forward,NdF3
22.406,-0.6834,carried_forward,NdF3
22.429,-0.5380,carried_forward,GeO2
22.473,-0.5382,carried_forward,GeO2
22.486,-0.5215,carried_forward,SiO2
22.537,-0.5710,carried_forward,Sb2O5
22.571,-0.4789,carried_forward,YCl3
22.572,-0.4789,carried_forward,YCl3
22.572,-0.4789,carried_forward,YCl3
22.608,-0.5713,carried_forward,Sb2O5
22.621,-0.5710,carried_forward,Sb2O5
22.661,-0.9881,carried_forward,Y2O3
22.661,-0.9881,carried_forward,Y2O3
22.662,-0.9881,carried_forward,Y2O3
22.664,-1.0818,carried_forward,Ta2O5
22.678,-1.0818,carried_forward,Ta2O5
22.681,-1.0818,carried_forward,Ta2O5
22.683,-0.6638,carried_forward,TiF4
22.725,-0.5716,carried_forward,SiO2
22.732,-0.5717,carried_forward,SiO2
22.747,-0.6373,carried_forward,HfO2
22.747,-0.6373,carried_forward,HfO2
22.747,-0.6373,carried_forward,HfO2
22.762,-0.5718,carried_forward,SiO2
22.782,-0.6640,carried_forward,TiF4
22.789,-1.0819,carried_forward,Ta2O5
22.790,-1.0819,carried_forward,Ta2O5
22.791,-0.5210,carried_forward,MgF2
22.855,-0.4801,carried_forward,ZnO
22.855,-0.4801,carried_forward,ZnO
22.863,-1.0820,carried_forward,Ta2O5
22.893,-0.5213,carried_forward,MgF2
22.912,-0.4804,carried_forward,ZnO
22.968,-0.6071,carried_forward,YF3
22.971,-0.6071,carried_forward,YF3
22.973,-0.6071,carried_forward,YF3
22.996,-0.8185,carried_forward,Cr2O3
22.996,-0.8185,carried_forward,Cr2O3
22.996,-0.8185,carried_forward,Cr2O3
23.104,-0.5469,carried_forward,SiO2
23.113,-0.5470,carried_forward,SiO2
23.115,-0.9929,carried_forward,Y2O3
23.116,-0.9929,carried_forward,Y2O3
23.118,-0.5470,carried_forward,SiO2
23.125,-0.6093,carried_forward,ZrO2
23.125,-0.6093,carried_forward,ZrO2
23.125,-0.6093,carried_forward,ZrO2
23.138,-0.9931,carried_forward,Y2O3
23.157,-0.5238,carried_forward,SiO2
23.186,-0.5238,carried_forward,SiO2
23.186,-0.2985,carried_forward,Sb2S3
23.193,-0.2985,carried_forward,Sb2S3
23.203,-0.2986,carried_forward,Sb2S3
23.209,-0.2986,carried_forward,Sb2S3
23.210,-0.2985,carried_forward,Sb2S3
23.220,-0.2987,carried_forward,Sb2S3
23.306,-0.8991,carried_forward,Cr2O3
23.312,-0.8991,carried_forward,Cr2O3
23.348,-0.8992,carried_forward,Cr2O3
23.361,-0.9543,carried_forward,V2O5
23.361,-0.9543,carried_forward,V2O5
23.363,-0.9543,carried_forward,V2O5
23.364,-0.9543,carried_forward,V2O5
23.364,-0.9543,carried_forward,V2O5
23.376,-0.9544,carried_forward,V2O5
23.521,-0.5550,carried_forward,CaF2
23.542,-0.5095,carried_forward,GeO2
23.543,-0.4402,carried_forward,ZnO
23.543,-0.4402,carried_forward,ZnO
23.543,-0.4402,carried_forward,ZnO
23.551,-0.5097,carried_forward,GeO2
23.569,-0.5099,carried_forward,GeO2
23.576,-1.3018,carried_forward,Gd2O3
23.633,-1.3020,carried_forward,Gd2O3
23.633,-1.3020,carried_forward,Gd2O3
23.706,-0.6609,carried_forward,ZrO2
23.714,-0.6610,carried_forward,ZrO2
23.745,-0.6611,carried_forward,ZrO2
23.771,-0.4087,carried_forward,Na2S
23.771,-0.4087,carried_forward,Na2S
23.771,-0.4087,carried_forward,Na2S
23.772,-0.4087,carried_forward,Na2S
23.774,-0.4087,carried_forward,Na2S
23.786,-0.6429,carried_forward,TiO2
23.856,-0.4090,carried_forward,Na2S
23.974,-0.7253,carried_forward,Y2O3
23.985,-0.7252,carried_forward,Y2O3
23.988,-0.5301,carried_forward,MgF2
23.990,-0.7252,carried_forward,Y2O3
24.054,-0.6346,carried_forward,ZrO2
24.054,-0.6346,carried_forward,ZrO2
24.054,-0.6346,carried_forward,ZrO2
24.103,-0.6865,carried_forward,Sb2O5
24.116,-0.6866,carried_forward,Sb2O5
24.123,-0.4849,carried_forward,MgO
24.124,-0.4849,carried_forward,MgO
24.127,-0.4849,carried_forward,MgO
24.135,-0.7291,carried_forward,Y2O3
24.136,-0.7291,carried_forward,Y2O3
24.138,-0.7291,carried_forward,Y2O3
24.140,-0.6866,carried_forward,Sb2O5
24.338,-0.5458,carried_forward,SiO2
24.339,-0.5458,carried_forward,SiO2
24.353,-0.5458,carried_forward,SiO2
24.400,-0.7751,carried_forward,V2O5
24.443,-0.7769,carried_forward,V2O5
24.458,-1.0284,carried_forward,Ta2O5
24.467,-0.7771,carried_forward,V2O5
24.512,-1.0988,carried_forward,Ta2O5
24.512,-1.0988,carried_forward,Ta2O5
24.513,-1.0988,carried_forward,Ta2O5
24.519,-0.6607,carried_forward,Y2O3
24.519,-0.6607,carried_forward,Y2O3
24.519,-0.6607,carried_forward,Y2O3
24.536,-0.6523,carried_forward,TiO2
24.595,-0.6524,carried_forward,TiO2
24.597,-0.6524,carried_forward,TiO2
24.602,-0.4622,carried_forward,SnO2
24.724,-0.4626,carried_forward,SnO2
24.731,-0.4627,carried_forward,SnO2
24.886,-0.6724,carried_forward,TiF4
24.899,-0.6725,carried_forward,TiF4
24.908,-0.5176,carried_forward,MgF2
24.921,-0.6727,carried_forward,TiF4
24.925,-0.6851,carried_forward,NdF3
24.974,-0.6731,carried_forward,TiF4
24.975,-0.6732,carried_forward,TiF4
24.982,-0.6732,carried_forward,TiF4
25.030,-0.6735,dropped,TiF4
25.034,-0.5183,dropped,MgF2
25.034,-0.6735,dropped,TiF4
25.039,-0.6735,dropped,TiF4
25.084,-0.6795,dropped,LaF3
25.095,-0.6796,dropped,LaF3
25.155,-0.3450,dropped,Sb2S3
25.168,-0.6798,dropped,LaF3
25.235,-0.9384,dropped,Nb2O5
25.238,-0.3455,dropped,Sb2S3
25.241,-0.3455,dropped,Sb2S3
25.289,-0.5821,dropped,SiO2
25.293,-0.5821,dropped,SiO2
25.301,-0.6444,dropped,TiO2
25.302,-0.6444,dropped,TiO2
25.312,-0.6442,dropped,TiO2
25.375,-0.5822,dropped,SiO2
25.440,-1.0172,dropped,Nb2O5
25.441,-1.0172,dropped,Nb2O5
25.441,-1.0172,dropped,Nb2O5
25.468,-0.6466,dropped,Y2O3
25.468,-0.6466,dropped,Y2O3
25.469,-0.6466,dropped,Y2O3
25.724,-0.9572,dropped,Nb2O5
25.866,-0.9618,dropped,Nb2O5
25.919,-0.7441,dropped,Y2O3
25.919,-0.7441,dropped,Y2O3
25.921,-0.7441,dropped,Y2O3
25.931,-1.0345,dropped,Ta2O5
25.935,-0.6503,dropped,TiF4
25.935,-0.6503,dropped,TiF4
25.935,-0.6503,dropped,TiF4
25.988,-0.6801,dropped,ZrF4
25.989,-0.6801,dropped,ZrF4
25.999,-0.9616,dropped,Nb2O5
26.060,-0.6002,dropped,YF3
26.060,-0.6002,dropped,YF3
26.060,-0.6002,dropped,YF3
26.136,-0.6804,dropped,ZrF4
26.169,-0.4993,dropped,B2O3
26.170,-0.4993,dropped,B2O3
26.173,-1.0356,dropped,Ta2O5
26.174,-0.4996,dropped,B2O3
26.253,-0.6198,dropped,TiO2
26.328,-0.6199,dropped,TiO2
26.680,-0.5521,dropped,CoO
26.729,-0.6114,dropped,TiO2
26.739,-0.6201,dropped,TiO2
26.749,-0.5513,dropped,CoO
26.814,-0.6116,dropped,TiO2
26.873,-0.5519,dropped,CoO
26.928,-0.6119,dropped,TiO2
27.066,-0.6603,dropped,Y2O3
27.066,-0.6603,dropped,Y2O3
27.066,-0.6603,dropped,Y2O3
27.220,-0.7555,dropped,V2O5
27.223,-0.3324,dropped,Sb2S3
27.223,-0.3324,dropped,Sb2S3
27.223,-0.3324,dropped,Sb2S3
27.224,-0.3324,dropped,Sb2S3
27.226,-0.3324,dropped,Sb2S3
27.226,-0.3324,dropped,Sb2S3
27.250,-0.7556,dropped,V2O5
27.289,-0.7557,dropped,V2O5
27.298,-0.5824,dropped,B2O3
27.298,-0.5824,dropped,B2O3
27.299,-0.5824,dropped,B2O3
27.596,-0.7359,dropped,Y2O3
27.596,-0.7359,dropped,Y2O3
27.596,-0.7359,dropped,Y2O3
28.053,-0.6026,dropped,B2O3
28.077,-0.6026,dropped,B2O3
28.424,-0.5985,dropped,B2O3
28.425,-0.5985,dropped,B2O3
28.524,-0.5986,dropped,B2O3
28.599,-0.6607,dropped,TiO2
28.600,-0.6607,dropped,TiO2
28.602,-0.7039,dropped,Y2O3
28.602,-0.6607,dropped,TiO2
28.623,-0.7038,dropped,Y2O3
28.624,-0.7037,dropped,Y2O3
28.689,-0.6052,dropped,B2O3
28.751,-0.6044,dropped,B2O3
28.751,-0.6044,dropped,B2O3
28.751,-0.6044,dropped,B2O3
29.513,-0.5114,dropped,B2O3
29.526,-0.5114,dropped,B2O3
29.547,-0.5115,dropped,B2O3
30.147,-0.5105,dropped,B2O3
30.147,-0.5105,dropped,B2O3
30.187,-0.5106,dropped,B2O3
31.966,-0.6192,dropped,B2O3
31.972,-0.6192,dropped,B2O3
32.021,-0.6193,dropped,B2O3
32.496,-0.6158,dropped,B2O3
32.496,-0.6158,dropped,B2O3
32.496,-0.6158,dropped,B2O3
33.081,-0.5977,dropped,B2O3
33.081,-0.5977,dropped,B2O3
33.081,-0.5977,dropped,B2O3
