,model,force_softening,energy_softening,model,dataset
wbm-1-37838,sevenn,0.9908349029,0.0035511108991666874,sevenn,mptrj
wbm-1-38418,sevenn,0.8740651562,-0.028033913310833353,sevenn,mptrj
wbm-1-38520,sevenn,0.8969841944,-0.0746075938283333,sevenn,mptrj
wbm-1-38808,sevenn,0.9888846061000001,-0.005935406590833203,sevenn,mptrj
wbm-1-39089,sevenn,0.926682714,-0.018373849465,sevenn,mptrj
wbm-1-40024,sevenn,0.8723461206,-0.08967434209800004,sevenn,mptrj
wbm-1-40484,sevenn,0.9759250301000001,0.0019443001208333162,sevenn,mptrj
wbm-1-40953,sevenn,0.9657765288000001,-0.021857406919999888,sevenn,mptrj
wbm-1-41091,sevenn,0.9914334221000001,-0.00689725086000017,sevenn,mptrj
wbm-1-41383,sevenn,0.9438963165,-0.018006329724999878,sevenn,mptrj
wbm-1-41389,sevenn,0.8864075126000001,-0.051332497211818276,sevenn,mptrj
wbm-1-41515,sevenn,0.926771801,-0.017039204828333137,sevenn,mptrj
wbm-1-41644,sevenn,0.8811881078,-0.018378705604761753,sevenn,mptrj
wbm-1-42383,sevenn,0.9900674483,-0.009998816084999902,sevenn,mptrj
wbm-1-42731,sevenn,0.9129981259000001,-0.014148781035555499,sevenn,mptrj
wbm-1-43066,sevenn,0.9735552598,-0.006020124778333388,sevenn,mptrj
wbm-1-43649,sevenn,0.9921791754,0.014758279133333356,sevenn,mptrj
wbm-1-43796,sevenn,0.8939153918,-0.02965193621666658,sevenn,mptrj
wbm-1-44126,sevenn,0.9516770834,-0.00876829917000009,sevenn,mptrj
wbm-1-44340,sevenn,0.8908944335000001,-0.027828169314999998,sevenn,mptrj
wbm-1-44478,sevenn,0.9825935506000001,-0.43921226169555555,sevenn,mptrj
wbm-1-44580,sevenn,1.0170023253,0.009796122133750095,sevenn,mptrj
wbm-1-44656,sevenn,0.8796972445000001,-0.1297698792333332,sevenn,mptrj
wbm-1-45122,sevenn,0.9238209755000001,-0.05976666010999991,sevenn,mptrj
wbm-1-45422,sevenn,0.8323733520000001,-0.09692459516333322,sevenn,mptrj
wbm-1-45595,sevenn,0.9506303612,-0.050438718436666606,sevenn,mptrj
wbm-1-45824,sevenn,0.7562570375000001,-0.06324271446666631,sevenn,mptrj
wbm-1-45844,sevenn,0.779240938,-0.11194149420714278,sevenn,mptrj
wbm-1-45939,sevenn,0.8800753722,-0.061105555605833216,sevenn,mptrj
wbm-1-45958,sevenn,0.8332593785,-0.02131371612499997,sevenn,mptrj
wbm-1-46061,sevenn,0.8726414644,-0.10769420052999977,sevenn,mptrj
wbm-1-46063,sevenn,0.9413618578,-0.05597155479750018,sevenn,mptrj
wbm-1-462,sevenn,1.0078262152,-0.033544950205000076,sevenn,mptrj
wbm-1-46216,sevenn,0.8888052664,-0.020637722808333276,sevenn,mptrj
wbm-1-4644,sevenn,0.917661841,-0.06412069199090899,sevenn,mptrj
wbm-1-46479,sevenn,0.8593972479,0.006274158937499882,sevenn,mptrj
wbm-1-46897,sevenn,0.9583027442000001,-0.025758995062222092,sevenn,mptrj
wbm-1-47256,sevenn,1.0591143427,0.001889522322500059,sevenn,mptrj
wbm-1-47271,sevenn,0.9058320977000001,-0.007211509782500025,sevenn,mptrj
wbm-1-47332,sevenn,1.1044029705,-0.008799487759999947,sevenn,mptrj
wbm-1-47390,sevenn,0.8359370479,-0.021543745603749987,sevenn,mptrj
wbm-1-4748,sevenn,0.811141718,-0.033678805381000244,sevenn,mptrj
wbm-1-47680,sevenn,0.9200730720000001,-0.045371345165000035,sevenn,mptrj
wbm-1-48045,sevenn,0.8975487787,-0.018142222912500026,sevenn,mptrj
wbm-1-48387,sevenn,0.8789073313,-0.08328560168375017,sevenn,mptrj
wbm-1-48516,sevenn,0.7122265704,-0.05532761763750003,sevenn,mptrj
wbm-1-48844,sevenn,1.0047942575,-0.006623500365625023,sevenn,mptrj
wbm-1-48894,sevenn,0.9897037719,0.012900752968888993,sevenn,mptrj
wbm-1-48917,sevenn,0.9267968817000001,-0.01193313664625002,sevenn,mptrj
wbm-1-48956,sevenn,0.9799358037,-0.008180562763749944,sevenn,mptrj
wbm-1-4923,sevenn,0.9686798578,-0.18113372549999998,sevenn,mptrj
wbm-1-4926,sevenn,0.9726731473,0.005539762004999904,sevenn,mptrj
wbm-1-49882,sevenn,0.9629351797000001,-0.0298074756127776,sevenn,mptrj
wbm-1-50042,sevenn,0.9706894205000001,-0.011660740639999763,sevenn,mptrj
wbm-1-5045,sevenn,0.8910518334,-0.1589082872800006,sevenn,mptrj
wbm-1-50475,sevenn,0.9928166887000001,-0.0006388269359999655,sevenn,mptrj
wbm-1-5112,sevenn,1.0301215677,-0.06817843294200003,sevenn,mptrj
wbm-1-51210,sevenn,1.0012313458,-0.007528320689999912,sevenn,mptrj
wbm-1-51562,sevenn,0.6486776222,0.044372080354999885,sevenn,mptrj
wbm-1-51828,sevenn,0.9192043964000001,-0.055578388519999945,sevenn,mptrj
wbm-1-51920,sevenn,0.9107669693,-0.04280575196416662,sevenn,mptrj
wbm-1-52323,sevenn,0.9419599386,-0.017048596735000105,sevenn,mptrj
wbm-1-5320,sevenn,0.9835202225,-0.004618846057499937,sevenn,mptrj
wbm-1-54021,sevenn,0.8900362959,-0.056091788212000185,sevenn,mptrj
wbm-1-54211,sevenn,0.9716262772,-0.028310702676000048,sevenn,mptrj
wbm-1-54223,sevenn,0.9873818814,-0.047703692401999905,sevenn,mptrj
wbm-1-54845,sevenn,0.8771753138,0.07388520467999982,sevenn,mptrj
wbm-1-55055,sevenn,0.8635667375,-0.06098191218214234,sevenn,mptrj
wbm-1-55621,sevenn,0.8915673222,-0.029520504521666758,sevenn,mptrj
wbm-1-55626,sevenn,0.947911601,-0.06985675202666665,sevenn,mptrj
wbm-1-55839,sevenn,0.9675331890000001,-0.0009319619870370896,sevenn,mptrj
wbm-1-56095,sevenn,0.8328849596000001,-0.033953234213333044,sevenn,mptrj
wbm-1-56442,sevenn,0.9216538901,-0.04569540109624985,sevenn,mptrj
wbm-1-56596,sevenn,0.9158882214,-0.046431405654444466,sevenn,mptrj
wbm-1-56597,sevenn,1.0110939439,-0.023826937535000016,sevenn,mptrj
wbm-1-5673,sevenn,0.7964386394,-0.03089410221249995,sevenn,mptrj
wbm-1-5686,sevenn,0.9011777292,-0.09421809397599994,sevenn,mptrj
wbm-1-57622,sevenn,0.9954604206000001,-0.004325545419166647,sevenn,mptrj
wbm-1-58300,sevenn,0.9631308730000001,-0.07517346623854178,sevenn,mptrj
wbm-1-58411,sevenn,0.7359803018000001,-0.004984911103333486,sevenn,mptrj
wbm-1-58431,sevenn,0.8924886515,-0.020934754333333316,sevenn,mptrj
wbm-1-5891,sevenn,0.8161032484,-0.046374769331249656,sevenn,mptrj
wbm-1-59108,sevenn,0.7530287021000001,-0.06411868750749994,sevenn,mptrj
wbm-1-59510,sevenn,0.876112124,-0.058089829043750284,sevenn,mptrj
wbm-1-59715,sevenn,0.9359976426000001,-0.020299470099999974,sevenn,mptrj
wbm-1-59754,sevenn,0.9373946492,-0.018334676804000055,sevenn,mptrj
wbm-1-59925,sevenn,1.0950595727,-0.03908396679000023,sevenn,mptrj
wbm-1-60339,sevenn,0.9237577196000001,-0.01030661388749996,sevenn,mptrj
wbm-1-60437,sevenn,1.021345943,-0.014475002069999876,sevenn,mptrj
wbm-1-60536,sevenn,0.9175026513000001,-0.061233280569047595,sevenn,mptrj
wbm-1-61353,sevenn,1.0675926987,-0.0167097653925,sevenn,mptrj
wbm-1-61447,sevenn,0.8459984784,-0.0454112833383333,sevenn,mptrj
wbm-1-61492,sevenn,0.7486024138,-0.05025056864749988,sevenn,mptrj
wbm-1-61567,sevenn,0.8350540659,-0.05725202364500008,sevenn,mptrj
wbm-1-6677,sevenn,1.0368698179,-0.07380854157083346,sevenn,mptrj
wbm-1-6831,sevenn,1.00832146,0.0015721264145457522,sevenn,mptrj
wbm-1-6877,sevenn,0.8973900337,0.08587183549500015,sevenn,mptrj
wbm-1-7173,sevenn,0.7972847445,-0.11705221943399977,sevenn,mptrj
wbm-1-7275,sevenn,0.9135550750000001,-0.05802231133125,sevenn,mptrj
wbm-1-7410,sevenn,0.8374872903,-0.08905943522333325,sevenn,mptrj
wbm-1-8359,sevenn,0.9675148599000001,-0.021949318397500008,sevenn,mptrj
wbm-1-8367,sevenn,0.9592303495000001,-0.02538634903333339,sevenn,mptrj
wbm-1-9075,sevenn,0.9634231489,-0.035191938472500024,sevenn,mptrj
wbm-1-9196,sevenn,0.9347385438,-0.009140587542500089,sevenn,mptrj
wbm-1-9201,sevenn,0.7859980225000001,-0.00975012794500012,sevenn,mptrj
wbm-1-987,sevenn,0.9175432716,-0.009281486952857116,sevenn,mptrj
wbm-1-9927,sevenn,0.987657505,-0.0011185797820000686,sevenn,mptrj
wbm-2-10245,sevenn,0.9879674511000001,-0.001803787488999973,sevenn,mptrj
wbm-2-10499,sevenn,0.9394564858000001,-0.022105063325555622,sevenn,mptrj
wbm-2-10810,sevenn,0.8381805102000001,-0.049696215437777705,sevenn,mptrj
wbm-2-10923,sevenn,0.9022276259,-0.02735981435000016,sevenn,mptrj
wbm-2-11068,sevenn,0.8761390993,-0.039221730174999934,sevenn,mptrj
wbm-2-11084,sevenn,0.7726843299,-0.04961032617899995,sevenn,mptrj
wbm-2-11128,sevenn,0.9410023397,-0.01355054181599975,sevenn,mptrj
wbm-2-11212,sevenn,1.0821140571,-0.03500027525272716,sevenn,mptrj
wbm-2-11382,sevenn,0.9023282728,0.007959171286904518,sevenn,mptrj
wbm-2-1151,sevenn,0.9961496179,-0.03034969104249997,sevenn,mptrj
wbm-2-11618,sevenn,0.8650658760000001,-0.05654561501999993,sevenn,mptrj
wbm-2-11694,sevenn,0.9147054686,-0.03211192217125021,sevenn,mptrj
wbm-2-11991,sevenn,0.9296905194,-0.03377191847750005,sevenn,mptrj
wbm-2-12110,sevenn,0.9106747804,-0.07256818904666686,sevenn,mptrj
wbm-2-1217,sevenn,1.0658779457,-0.035438873439999935,sevenn,mptrj
wbm-2-12245,sevenn,0.8067640663000001,-0.038501936578888916,sevenn,mptrj
wbm-2-12407,sevenn,0.6397579764,-0.08443295453250003,sevenn,mptrj
wbm-2-12899,sevenn,1.1005067722,-0.07115248607833334,sevenn,mptrj
wbm-2-13207,sevenn,0.9448460740000001,-0.05566910654999996,sevenn,mptrj
wbm-2-13474,sevenn,0.9536206805,-0.027020324602499902,sevenn,mptrj
wbm-2-13628,sevenn,1.0894698696,-0.05809498037000011,sevenn,mptrj
wbm-2-13632,sevenn,0.9950309203000001,-0.027767010709999932,sevenn,mptrj
wbm-2-13798,sevenn,0.8281928704,0.05775774914666674,sevenn,mptrj
wbm-2-13799,sevenn,0.9064023207,-0.06780498803333283,sevenn,mptrj
wbm-2-13911,sevenn,0.9955845033,-0.04048830530250012,sevenn,mptrj
wbm-2-14116,sevenn,1.0370440312,-0.028806900649166776,sevenn,mptrj
wbm-2-14733,sevenn,0.9347663197,-0.04329754261249992,sevenn,mptrj
wbm-2-14949,sevenn,0.9099011344,-0.03237083676666638,sevenn,mptrj
wbm-2-14980,sevenn,0.9436212541000001,-0.03260968265625008,sevenn,mptrj
wbm-2-15047,sevenn,0.8638379615,0.02366776820749994,sevenn,mptrj
wbm-2-15398,sevenn,0.9055959961000001,0.016061826051249995,sevenn,mptrj
wbm-2-15816,sevenn,1.0208121525,-0.0033761619420000243,sevenn,mptrj
wbm-2-15882,sevenn,0.9648288232000001,0.0038338824124999338,sevenn,mptrj
wbm-2-16299,sevenn,0.9756447276,-0.00966680080125002,sevenn,mptrj
wbm-2-16983,sevenn,0.8570520942000001,-0.04091305548199998,sevenn,mptrj
wbm-2-17344,sevenn,0.9147571927,-0.00374625465499987,sevenn,mptrj
wbm-2-1787,sevenn,0.8631932495,-0.02811198383571433,sevenn,mptrj
wbm-2-19108,sevenn,0.9498628647,-0.04160616100500002,sevenn,mptrj
wbm-2-19313,sevenn,0.9175866299000001,-0.014463954834444416,sevenn,mptrj
wbm-2-20028,sevenn,1.1127810075,-0.1186204603533336,sevenn,mptrj
wbm-2-20166,sevenn,0.9815608781,-0.03234727288727273,sevenn,mptrj
wbm-2-20256,sevenn,0.9605632002000001,-0.07059972082363647,sevenn,mptrj
wbm-2-20265,sevenn,0.526175379,0.08745448790370353,sevenn,mptrj
wbm-2-20392,sevenn,0.9386563744,-0.03763129168499999,sevenn,mptrj
wbm-2-20448,sevenn,0.9120806636000001,-0.0021494426587500117,sevenn,mptrj
wbm-2-20797,sevenn,0.9938827258,0.00013488348333332568,sevenn,mptrj
wbm-2-21074,sevenn,0.5817807526000001,0.07305158935599991,sevenn,mptrj
wbm-2-21198,sevenn,0.9243583540000001,-0.13884544209500002,sevenn,mptrj
wbm-2-21508,sevenn,0.937373514,-0.10524724036124997,sevenn,mptrj
wbm-2-21597,sevenn,0.9796091210000001,-0.08756066332300001,sevenn,mptrj
wbm-2-21693,sevenn,0.7382017135000001,-0.11011016830916666,sevenn,mptrj
wbm-2-21990,sevenn,0.9486669667000001,-0.00871630609249996,sevenn,mptrj
wbm-2-22192,sevenn,0.9710537494,-0.06466507844500002,sevenn,mptrj
wbm-2-2223,sevenn,1.0082822917,0.00038912850249979886,sevenn,mptrj
wbm-2-22928,sevenn,1.1073613911,0.08510321231964284,sevenn,mptrj
wbm-2-22992,sevenn,0.9221290954,-0.011376421970238075,sevenn,mptrj
wbm-2-2316,sevenn,0.9519220393000001,-0.030728430982500044,sevenn,mptrj
wbm-2-23452,sevenn,0.9724524363,-0.022877719119999983,sevenn,mptrj
wbm-2-23794,sevenn,0.9348132257,-0.03759603281857155,sevenn,mptrj
wbm-2-23880,sevenn,1.0121274438,0.03164905368000008,sevenn,mptrj
wbm-2-23973,sevenn,0.9645945564,0.011882557150833388,sevenn,mptrj
wbm-2-24003,sevenn,0.9146657895,-0.018187571780000005,sevenn,mptrj
wbm-2-24061,sevenn,0.9217224071000001,-0.028536408516666733,sevenn,mptrj
wbm-2-24501,sevenn,0.9706422779,-0.002186253578000006,sevenn,mptrj
wbm-2-24549,sevenn,0.8661665595,-0.0728173692975,sevenn,mptrj
wbm-2-24887,sevenn,0.9514479076000001,0.010670870835000023,sevenn,mptrj
wbm-2-25039,sevenn,0.9568925579,-0.008333194163333378,sevenn,mptrj
wbm-2-25087,sevenn,0.9557612247,-0.04976081528499989,sevenn,mptrj
wbm-2-25091,sevenn,0.7424909039,0.020347210252500147,sevenn,mptrj
wbm-2-25182,sevenn,0.8987844013,-0.02990511041375008,sevenn,mptrj
wbm-2-25748,sevenn,0.6903853672,-0.01193946260699974,sevenn,mptrj
wbm-2-25883,sevenn,1.0364910028,-0.016801145765000046,sevenn,mptrj
wbm-2-26027,sevenn,0.7474920615,0.041365340473333255,sevenn,mptrj
wbm-2-26175,sevenn,0.8213042877000001,-0.009272041742499936,sevenn,mptrj
wbm-2-26205,sevenn,0.857823285,0.16899115328500008,sevenn,mptrj
wbm-2-26262,sevenn,0.8393841008,-0.0066924348790122525,sevenn,mptrj
wbm-2-26500,sevenn,1.0244660063,-0.044289492233333526,sevenn,mptrj
wbm-2-26676,sevenn,0.9949748072000001,-0.002634304548000088,sevenn,mptrj
wbm-2-2669,sevenn,0.9737002224,0.024068425547222105,sevenn,mptrj
wbm-2-27233,sevenn,0.624848136,0.04539250548666669,sevenn,mptrj
wbm-2-27460,sevenn,0.8521682468,-0.058882309717272686,sevenn,mptrj
wbm-2-27581,sevenn,0.8817007703,-0.10005125809500004,sevenn,mptrj
wbm-2-27803,sevenn,0.8912782451,-0.03323687849111118,sevenn,mptrj
wbm-2-27955,sevenn,0.9259693710000001,-0.008861475241666718,sevenn,mptrj
wbm-2-28151,sevenn,0.8157968499,-0.07832771743749989,sevenn,mptrj
wbm-2-28311,sevenn,0.7749921894,-0.08283530617962952,sevenn,mptrj
wbm-2-28628,sevenn,0.7961671611000001,0.010454772629000075,sevenn,mptrj
wbm-2-28666,sevenn,0.7062693946,0.025753721976999773,sevenn,mptrj
wbm-2-29064,sevenn,0.8571983512,-0.05004556567799995,sevenn,mptrj
wbm-2-29551,sevenn,1.0058091245,0.11310465689166661,sevenn,mptrj
wbm-2-29590,sevenn,0.717348987,-0.14814632364875005,sevenn,mptrj
wbm-2-2973,sevenn,0.9325238842,-0.0012693041124999915,sevenn,mptrj
wbm-2-30232,sevenn,0.9902459367,-0.011032829901250008,sevenn,mptrj
wbm-2-30753,sevenn,0.9931976506,0.03836190656999996,sevenn,mptrj
wbm-2-31075,sevenn,0.80232658,-0.07690463614750005,sevenn,mptrj
wbm-2-31128,sevenn,0.7878246863,-0.061089478317777765,sevenn,mptrj
wbm-2-31420,sevenn,0.9188019769,-0.04767708839916682,sevenn,mptrj
wbm-2-31514,sevenn,0.9423610752,-0.0024970137824999127,sevenn,mptrj
wbm-2-31515,sevenn,0.9534946339,-0.019217472695555435,sevenn,mptrj
wbm-2-31561,sevenn,1.1123159526,-0.013287574619999682,sevenn,mptrj
wbm-2-31795,sevenn,0.9756724506000001,-0.00038822783833332154,sevenn,mptrj
wbm-2-32099,sevenn,0.9231189919,-0.01975281334166657,sevenn,mptrj
wbm-2-32354,sevenn,0.888284245,-0.0007853435599999514,sevenn,mptrj
wbm-2-32386,sevenn,0.9224808859,-0.019289089679999805,sevenn,mptrj
wbm-2-32777,sevenn,0.9272386494,-0.04109829339166667,sevenn,mptrj
wbm-2-32910,sevenn,0.8022169463000001,-0.013111419911666762,sevenn,mptrj
wbm-2-33373,sevenn,0.9567102655,-0.01359199345111107,sevenn,mptrj
wbm-2-33421,sevenn,0.976674141,-0.024447779372000013,sevenn,mptrj
wbm-2-34088,sevenn,1.0744196323,0.015466725856000068,sevenn,mptrj
wbm-2-3424,sevenn,0.9118445233,-0.012665624946666653,sevenn,mptrj
wbm-2-34474,sevenn,0.9471299961,-0.0040132051787500345,sevenn,mptrj
wbm-2-34818,sevenn,0.8793203592000001,-0.009600782344999932,sevenn,mptrj
wbm-2-34985,sevenn,0.898483397,-0.007239817304999837,sevenn,mptrj
wbm-2-35177,sevenn,0.8974580729,-0.02377570423333342,sevenn,mptrj
wbm-2-35202,sevenn,0.9436499537,-0.019220026351515106,sevenn,mptrj
wbm-2-35598,sevenn,0.9028448383000001,-0.0659036141990002,sevenn,mptrj
wbm-2-35958,sevenn,0.8259583419000001,0.021535096425999854,sevenn,mptrj
wbm-2-36105,sevenn,0.9743950976,-0.0008200837490000623,sevenn,mptrj
wbm-2-36320,sevenn,0.9675134602000001,-0.007027462452727077,sevenn,mptrj
wbm-2-36499,sevenn,0.9823934368,-0.004430245604545488,sevenn,mptrj
wbm-2-36606,sevenn,0.9723760369000001,-0.00030982431749985534,sevenn,mptrj
wbm-2-37493,sevenn,0.8940326747,-0.053570125800833306,sevenn,mptrj
wbm-2-37746,sevenn,0.922062457,-0.01110935981899992,sevenn,mptrj
wbm-2-38,sevenn,0.9210090121000001,-0.03182752088333333,sevenn,mptrj
wbm-2-38123,sevenn,0.9677330997,-0.11795134074777779,sevenn,mptrj
wbm-2-38626,sevenn,0.8606335066,-0.08377772663199992,sevenn,mptrj
wbm-2-38768,sevenn,0.9729065041,0.004093127643333361,sevenn,mptrj
wbm-2-38824,sevenn,0.9810490843,0.013122176243333191,sevenn,mptrj
wbm-2-39093,sevenn,0.7805678826,-0.09434150627833364,sevenn,mptrj
wbm-2-39277,sevenn,0.9385959122,-0.04438351170648134,sevenn,mptrj
wbm-2-39858,sevenn,0.9196717717,-0.02008969145833343,sevenn,mptrj
wbm-2-3987,sevenn,0.8910695179,-0.07434866670200002,sevenn,mptrj
wbm-2-40383,sevenn,0.854467603,-0.04522739518200005,sevenn,mptrj
wbm-2-40651,sevenn,0.9129427225000001,-0.03638595675999993,sevenn,mptrj
wbm-2-40707,sevenn,0.8920353980000001,-0.03771244961100002,sevenn,mptrj
wbm-2-4091,sevenn,0.9525346756,-0.07082019050666671,sevenn,mptrj
wbm-2-40954,sevenn,0.959203011,-0.017593500973749877,sevenn,mptrj
wbm-2-41053,sevenn,0.9043719878,-0.03684656892999989,sevenn,mptrj
wbm-2-4187,sevenn,0.8708646001,-0.03628913742261916,sevenn,mptrj
wbm-2-42127,sevenn,0.9791032181,-0.024399720692500005,sevenn,mptrj
wbm-2-42209,sevenn,0.926895145,-0.08348416328249994,sevenn,mptrj
wbm-2-42382,sevenn,0.9801746982,-0.012781294957499868,sevenn,mptrj
wbm-2-44123,sevenn,1.0087459701000001,-0.05076887008222219,sevenn,mptrj
wbm-2-44195,sevenn,0.9770559746,-0.017251113243333314,sevenn,mptrj
wbm-2-44473,sevenn,0.9062587114,-0.031948679668749945,sevenn,mptrj
wbm-2-44832,sevenn,0.8995921137,-0.01984224423250014,sevenn,mptrj
wbm-2-44888,sevenn,0.9095998337000001,-0.015301659077499962,sevenn,mptrj
wbm-2-45158,sevenn,1.0326772316,-0.03828358346000007,sevenn,mptrj
wbm-2-45183,sevenn,0.8994680129,0.006088989829999746,sevenn,mptrj
wbm-2-45365,sevenn,0.8941539047,-0.007658031916666413,sevenn,mptrj
wbm-2-45585,sevenn,0.8168957750000001,-0.02934063622000025,sevenn,mptrj
wbm-2-45645,sevenn,0.9459750702,-0.025247041952857024,sevenn,mptrj
wbm-2-45772,sevenn,0.9012732362,-0.018843916668000275,sevenn,mptrj
wbm-2-45812,sevenn,0.8722082751,-0.01909891246499997,sevenn,mptrj
wbm-2-46026,sevenn,0.9096242837,-0.024736983089999994,sevenn,mptrj
wbm-2-46362,sevenn,0.8251196008,-0.018756473193635968,sevenn,mptrj
wbm-2-46431,sevenn,0.9268756140000001,-0.05028343300500012,sevenn,mptrj
wbm-2-46663,sevenn,0.8769699439,-0.03286896631454539,sevenn,mptrj
wbm-2-46903,sevenn,0.9455655282000001,-0.007762065415000012,sevenn,mptrj
wbm-2-46975,sevenn,0.9110881492,-0.05150310053833334,sevenn,mptrj
wbm-2-4763,sevenn,0.8684876107,-0.02361457256111146,sevenn,mptrj
wbm-2-47914,sevenn,0.896994842,-0.0026626562604169144,sevenn,mptrj
wbm-2-48685,sevenn,0.9992229329000001,-0.060861722095833404,sevenn,mptrj
wbm-2-48699,sevenn,1.0621269467,-0.06507979944400007,sevenn,mptrj
wbm-2-49019,sevenn,0.9756849189000001,-0.11169355305249992,sevenn,mptrj
wbm-2-49081,sevenn,0.8779658679000001,-0.04680721320916679,sevenn,mptrj
wbm-2-49233,sevenn,0.9201308863000001,-0.02184323237666669,sevenn,mptrj
wbm-2-49340,sevenn,0.6635187186,0.005476925782500075,sevenn,mptrj
wbm-2-49384,sevenn,1.1087414055,-0.0742863521900001,sevenn,mptrj
wbm-2-49468,sevenn,0.8516953249,-0.04331192603375,sevenn,mptrj
wbm-2-50279,sevenn,0.8967982853,-0.04209915221416658,sevenn,mptrj
wbm-2-50333,sevenn,0.9718062258000001,0.008779598080000046,sevenn,mptrj
wbm-2-50495,sevenn,0.8735405812,0.012298713603333294,sevenn,mptrj
wbm-2-50655,sevenn,0.9430220674,-0.028096540235714278,sevenn,mptrj
wbm-2-51174,sevenn,0.913166196,-0.01819480298000001,sevenn,mptrj
wbm-2-5119,sevenn,0.92553577,-0.04636302455181839,sevenn,mptrj
wbm-2-51568,sevenn,0.6774792118,0.02449023455000035,sevenn,mptrj
wbm-2-51816,sevenn,1.0101139384,-0.037202349430000045,sevenn,mptrj
wbm-2-51830,sevenn,0.8477704312000001,-0.10718994492222222,sevenn,mptrj
wbm-2-51886,sevenn,0.8889891155,-0.08477577823999999,sevenn,mptrj
wbm-2-5191,sevenn,0.8463227168,-0.12760969744818154,sevenn,mptrj
wbm-2-52052,sevenn,1.0139084618,0.01048439799250005,sevenn,mptrj
wbm-2-52350,sevenn,0.9604780303,-0.01244350620833335,sevenn,mptrj
wbm-2-52424,sevenn,0.9579496141,-0.02846981147750003,sevenn,mptrj
wbm-2-5247,sevenn,1.0015347384,0.005724316562000098,sevenn,mptrj
wbm-2-52502,sevenn,0.9257670652000001,-0.010473598387500083,sevenn,mptrj
wbm-2-52632,sevenn,0.8789598609,-0.04447532035333318,sevenn,mptrj
wbm-2-5290,sevenn,0.8413524439000001,-0.07167362444000006,sevenn,mptrj
wbm-2-5804,sevenn,0.9183032221,-0.05780367131666667,sevenn,mptrj
wbm-2-6062,sevenn,0.9081382979,-0.017217404330833474,sevenn,mptrj
wbm-2-6092,sevenn,0.8864331937000001,-0.044008046011666545,sevenn,mptrj
wbm-2-6110,sevenn,1.0135746678,-0.009823036403999766,sevenn,mptrj
wbm-2-6329,sevenn,0.7295741545000001,-0.08048660027875006,sevenn,mptrj
wbm-2-6620,sevenn,1.0398343275,-0.019558318655000018,sevenn,mptrj
wbm-2-6627,sevenn,0.8462882029000001,-0.06596470868399991,sevenn,mptrj
wbm-2-6892,sevenn,0.8795353592,-0.07311257464000001,sevenn,mptrj
wbm-2-6906,sevenn,0.9375405158000001,-0.020152946833333452,sevenn,mptrj
wbm-2-6947,sevenn,0.9569007585,-0.07880368865500002,sevenn,mptrj
wbm-2-7202,sevenn,0.9875265808,-0.10503388587909081,sevenn,mptrj
wbm-2-7809,sevenn,0.9683568305,-0.026815358931999995,sevenn,mptrj
wbm-2-828,sevenn,0.9579029870000001,-0.02656600968124998,sevenn,mptrj
wbm-2-9248,sevenn,1.0036933177,-0.031250265742500186,sevenn,mptrj
wbm-2-9267,sevenn,0.9451559498000001,-0.0013157260112500956,sevenn,mptrj
wbm-2-9731,sevenn,0.9698851439,-0.033404182935999956,sevenn,mptrj
wbm-3-10689,sevenn,0.9476384003,-0.09752671037818175,sevenn,mptrj
wbm-3-11165,sevenn,0.9143715087000001,-0.07661489676562483,sevenn,mptrj
wbm-3-11718,sevenn,0.9091385434,-0.056697378457142886,sevenn,mptrj
wbm-3-12323,sevenn,0.8660036091000001,-0.04458471726200003,sevenn,mptrj
wbm-3-12716,sevenn,0.9397893780000001,-0.0810727680044445,sevenn,mptrj
wbm-3-12746,sevenn,1.0032305222,-0.008223880687500107,sevenn,mptrj
wbm-3-12774,sevenn,0.9217282406,-0.037448613090999956,sevenn,mptrj
wbm-3-12889,sevenn,0.8554402419,-0.017869443967499996,sevenn,mptrj
wbm-3-13114,sevenn,0.9072634743,-0.0021961286600000445,sevenn,mptrj
wbm-3-13317,sevenn,0.9486250191000001,-0.0455443481375001,sevenn,mptrj
wbm-3-13400,sevenn,0.8128772399,0.01451826576203701,sevenn,mptrj
wbm-3-13486,sevenn,0.9376230413000001,-0.05916906006125,sevenn,mptrj
wbm-3-13949,sevenn,0.9188070502000001,-0.02986611511249988,sevenn,mptrj
wbm-3-13976,sevenn,1.0516706093,-0.0578070488640001,sevenn,mptrj
wbm-3-14196,sevenn,0.9131679629,-0.050482066457499905,sevenn,mptrj
wbm-3-14217,sevenn,1.0102882475,-0.09826475121333339,sevenn,mptrj
wbm-3-1457,sevenn,0.8719172083000001,-0.051648389041999886,sevenn,mptrj
wbm-3-14648,sevenn,0.9815373412,0.007772455818750012,sevenn,mptrj
wbm-3-148,sevenn,0.9035251878,-0.023974063621666628,sevenn,mptrj
wbm-3-14897,sevenn,1.0262935997,-0.036532949012222184,sevenn,mptrj
wbm-3-15167,sevenn,0.9532193923000001,-0.02630270058999994,sevenn,mptrj
wbm-3-15223,sevenn,0.9475992626,-0.14031818927000012,sevenn,mptrj
wbm-3-15280,sevenn,1.0258695894,-0.14770684222299998,sevenn,mptrj
wbm-3-15327,sevenn,0.6535233159,0.08406862761499999,sevenn,mptrj
wbm-3-1552,sevenn,0.9369265410000001,0.07297051005000002,sevenn,mptrj
wbm-3-15643,sevenn,0.9530798081,-0.03168397327000008,sevenn,mptrj
