# li3po4_mp-13725 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 2.892 eV. Gap is the fixed-occ nscf value (5.912 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Li_p,Li_s,O_p,O_s,P_p,P_s
-1.168,-4.0599,0.3098,0.132096,6.222,0.624,1.552,0.00712
-1.158,-4.0499,0.3102,0.12696,6.25,0.6286,1.556,0.00738
-1.148,-4.0399,0.3082,0.12094,6.202,0.6242,1.546,0.00752
-1.138,-4.0299,0.3024,0.114075,6.09,0.6146,1.518,0.00754
-1.128,-4.0199,0.2928,0.106604,5.886,0.5948,1.468,0.0074
-1.118,-4.0099,0.279,0.098548,5.606,0.5682,1.4,0.00712
-1.108,-3.9999,0.262,0.090006,5.26,0.533,1.314,0.00674
-1.098,-3.9899,0.2414,0.080584,4.848,0.491,1.21,0.00624
-1.088,-3.9799,0.2188,0.071496,4.394,0.4446,1.096,0.00566
-1.078,-3.9699,0.1946,0.062456,3.906,0.3958,0.974,0.00504
-1.068,-3.9599,0.1698,0.05348,3.41,0.3452,0.852,0.0044
-1.058,-3.9499,0.1454,0.045,2.922,0.29444,0.73,0.00378
-1.048,-3.9399,0.1222,0.037312,2.452,0.24846,0.612,0.00316
-1.038,-3.9299,0.1006,0.03038,2.022,0.20484,0.506,0.0026
-1.028,-3.9199,0.0812,0.02429,1.636,0.16554,0.408,0.0021
-1.018,-3.9099,0.0643,0.01906,1.298,0.13128,0.324,0.00166
-1.008,-3.8999,0.04998,0.0147076,1.0084,0.10214,0.252,0.001288
-0.998,-3.8899,0.03806,0.0111498,0.769,0.07778,0.1922,0.000978
-0.988,-3.8799,0.02842,0.0082774,0.5756,0.05822,0.1438,0.000728
-0.978,-3.8699,0.0208,0.006005,0.4204,0.0425,0.1054,0.000532
-0.968,-3.8599,0.01488,0.0043024,0.3023,0.030538,0.0756,0.00038
-0.958,-3.8499,0.01048,0.0030144,0.213,0.021532,0.0532,0.000268
-0.948,-3.8399,0.007226,0.0020712,0.147,0.014854,0.0368,0.0001836
-0.938,-3.8299,0.004868,0.00139731,0.09932,0.010042,0.0248,0.0001238
-0.928,-3.8199,0.00322,0.00092368,0.0657,0.006656,0.01646,8.18e-05
-0.918,-3.8099,0.002088,0.00059942,0.04264,0.0043122,0.01068,5.3e-05
-0.908,-3.7999,0.001322,0.00037946,0.02714,0.0027546,0.0068,3.36e-05
-0.898,-3.7899,0.000822,0.00023612,0.0169,0.001711,0.00424,2.08e-05
-0.888,-3.7799,0.000502,0.000144282,0.010338,0.001045,0.00258,1.27e-05
-0.878,-3.7699,0.0002996,8.5912e-05,0.00617,0.000624,0.001548,7.58e-06
-0.868,-3.7599,0.0001754,5.0434e-05,0.00362,0.00036566,0.000906,4.44e-06
-0.858,-3.7499,0.0001004,2.8906e-05,0.00208,0.00021,0.00052,2.54e-06
-0.848,-3.7399,5.63e-05,1.62517e-05,0.0011686,0.00011796,0.000292,1.426e-06
-0.838,-3.7299,3.098e-05,8.9374e-06,0.0006429,6.502e-05,0.000161,7.84e-07
-0.828,-3.7199,1.666e-05,4.8278e-06,0.0003468,3.5082e-05,8.68e-05,4.22e-07
-0.818,-3.7099,8.78e-06,2.5488e-06,0.000183,1.8494e-05,4.58e-05,2.22e-07
-0.808,-3.6999,4.538e-06,1.31902e-06,9.462e-05,9.558e-06,2.38e-05,1.152e-07
-0.798,-3.6899,2.294e-06,6.6904e-07,4.788e-05,4.845e-06,1.2e-05,5.84e-08
-0.788,-3.6799,1.136e-06,3.316e-07,2.378e-05,2.4e-06,5.96e-06,2.9e-08
-0.778,-3.6699,5.516e-07,1.60972e-07,1.1544e-05,1.1666e-06,2.9e-06,1.404e-08
-0.768,-3.6599,2.61e-07,7.6717e-08,5.482e-06,5.542e-07,1.374e-06,6.68e-09
-0.758,-3.6499,1.214e-07,3.5712e-08,2.554e-06,2.5895e-07,6.4e-07,3.12e-09
-0.748,-3.6399,5.524e-08,1.62588e-08,1.1646e-06,1.1752e-07,2.92e-07,1.418e-09
-0.738,-3.6299,2.462e-08,7.2815e-09,5.198e-07,5.2482e-08,1.302e-07,6.34e-10
-0.728,-3.6199,1.074e-08,3.1778e-09,2.27e-07,2.2906e-08,5.68e-08,2.78e-10
-0.718,-3.6099,4.584e-09,1.3608e-09,9.7e-08,9.806e-09,2.44e-08,1.186e-10
-0.708,-3.5999,1.918e-09,5.696e-10,4.066e-08,4.1076e-09,1.018e-08,4.98e-11
-0.698,-3.5899,7.84e-10,2.338e-10,1.664e-08,1.6818e-09,4.16e-09,2.04e-11
-0.688,-3.5799,3.144e-10,9.386e-11,6.67e-09,6.7506e-10,1.672e-09,8.2e-12
-0.678,-3.5699,1.232e-10,3.6885e-11,2.622e-09,2.6462e-10,6.56e-10,3.22e-12
-0.668,-3.5599,4.718e-11,1.41508e-11,1.0064e-09,1.015e-10,2.52e-10,1.234e-12
-0.658,-3.5499,1.754e-11,5.259e-12,3.75e-10,3.7808e-11,9.4e-11,4.6e-13
-0.648,-3.5399,6.288e-12,1.89978e-12,1.3446e-10,1.3578e-11,3.36e-11,1.648e-13
-0.638,-3.5299,2.204e-12,6.8108e-13,4.756e-11,4.8094e-12,1.192e-11,5.9e-14
-0.628,-3.5199,5.758e-13,1.78174e-13,1.2561e-11,1.2674e-12,3.14e-12,1.522e-14
-0.618,-3.5099,1.518e-13,5.0301e-14,3.422e-12,3.4584e-13,8.56e-13,4.92e-15
-0.608,-3.4999,0,0,0,0,0,0
-0.598,-3.4899,0,0,0,0,0,0
-0.588,-3.4799,0,0,0,0,0,0
-0.578,-3.4699,0,0,0,0,0,0
-0.568,-3.4599,0,0,0,0,0,0
-0.558,-3.4499,0,0,0,0,0,0
-0.548,-3.4399,0,0,0,0,0,0
-0.538,-3.4299,0,0,0,0,0,0
-0.528,-3.4199,0,0,0,0,0,0
-0.518,-3.4099,0,0,0,0,0,0
-0.508,-3.3999,0,0,0,0,0,0
-0.498,-3.3899,0,0,0,0,0,0
-0.488,-3.3799,0,0,0,0,0,0
-0.478,-3.3699,0,0,0,0,0,0
-0.468,-3.3599,0,0,0,0,0,0
-0.458,-3.3499,0,0,0,0,0,0
-0.448,-3.3399,0,0,0,0,0,0
-0.438,-3.3299,0,0,0,0,0,0
-0.428,-3.3199,0,0,0,0,0,0
-0.418,-3.3099,0,0,0,0,0,0
-0.408,-3.2999,0,0,0,0,0,0
-0.398,-3.2899,0,0,0,0,0,0
-0.388,-3.2799,0,0,0,0,0,0
-0.378,-3.2699,0,0,0,0,0,0
-0.368,-3.2599,0,0,0,0,0,0
-0.358,-3.2499,0,0,0,0,0,0
-0.348,-3.2399,0,0,0,0,0,0
-0.338,-3.2299,0,0,0,0,0,0
-0.328,-3.2199,0,0,0,0,0,0
-0.318,-3.2099,0,0,0,0,0,0
-0.308,-3.1999,0,0,0,0,0,0
-0.298,-3.1899,0,0,0,0,0,0
-0.288,-3.1799,4.726e-13,2.2048e-13,3.498e-12,5.2934e-14,2.94e-14,1.142e-15
-0.278,-3.1699,1.346e-12,6.288e-13,9.97e-12,1.5074e-13,8.38e-14,3.26e-15
-0.268,-3.1599,3.756e-12,1.7558e-12,2.78e-11,4.2122e-13,2.34e-13,9.08e-15
-0.258,-3.1499,1.11e-11,5.156e-12,8.222e-11,1.221e-12,6.8e-13,2.68e-14
-0.248,-3.1399,3.184e-11,1.4666e-11,2.352e-10,3.4198e-12,1.932e-12,7.62e-14
-0.238,-3.1299,8.46e-11,3.8846e-11,6.259e-10,9.02e-12,5.12e-12,2.02e-13
-0.228,-3.1199,2.192e-10,1.0024e-10,1.618e-09,2.3238e-11,1.322e-11,5.24e-13
-0.218,-3.1099,5.568e-10,2.5452e-10,4.11e-09,5.8702e-11,3.34e-11,1.327e-12
-0.208,-3.0999,1.384e-09,6.315e-10,1.0206e-08,1.4538e-10,8.3e-11,3.3e-12
-0.198,-3.0899,3.37e-09,1.5354e-09,2.484e-08,3.5074e-10,2.02e-10,8e-12
-0.188,-3.0799,8.02e-09,3.644e-09,5.914e-08,8.332e-10,4.78e-10,1.901e-11
-0.178,-3.0699,1.872e-08,8.496e-09,1.38e-07,1.932e-09,1.112e-09,4.42e-11
-0.168,-3.0599,4.276e-08,1.933e-08,3.148e-07,4.3884e-09,2.54e-09,1.01e-10
-0.158,-3.0499,9.58e-08,4.3202e-08,7.049e-07,9.766e-09,5.66e-09,2.26e-10
-0.148,-3.0399,2.098e-07,9.464e-08,1.544e-06,2.1254e-08,1.236e-08,4.94e-10
-0.138,-3.0299,4.506e-07,2.0252e-07,3.318e-06,4.5408e-08,2.64e-08,1.058e-09
-0.128,-3.0199,9.5e-07,4.253e-07,6.982e-06,9.49e-08,5.54e-08,2.22e-09
-0.118,-3.0099,1.958e-06,8.728e-07,1.44e-05,1.943e-07,1.14e-07,4.58e-09
-0.108,-2.9999,3.958e-06,1.764e-06,2.91e-05,3.8972e-07,2.3e-07,9.22e-09
-0.098,-2.9899,7.86e-06,3.4872e-06,5.768e-05,7.666e-07,4.52e-07,1.822e-08
-0.088,-2.9799,1.522e-05,6.736e-06,0.00011196,1.474e-06,8.76e-07,3.52e-08
-0.078,-2.9699,2.9e-05,1.2812e-05,0.0002132,2.7832e-06,1.66e-06,6.7e-08
-0.068,-2.9599,5.412e-05,2.3806e-05,0.0003974,5.152e-06,3.08e-06,1.244e-07
-0.058,-2.9499,9.92e-05,4.3424e-05,0.0007258,9.334e-06,5.62e-06,2.26e-07
-0.048,-2.9399,0.0001776,7.762e-05,0.001302,1.6594e-05,1.002e-05,4.06e-07
-0.038,-2.9299,0.0003122,0.000136,0.002292,2.8904e-05,1.754e-05,7.1e-07
-0.028,-2.9199,0.0005386,0.00023362,0.003954,4.938e-05,3e-05,1.218e-06
-0.018,-2.9099,0.00091,0.0003938,0.006684,8.274e-05,5.06e-05,2.04e-06
-0.008,-2.8999,0.001512,0.0006504,0.01108,0.00013552,8.36e-05,3.38e-06
0.002,-2.8899,0.002458,0.001053,0.01804,0.0002188,0.0001352,5.46e-06
0.012,-2.8799,0.003922,0.0016758,0.02878,0.0003452,0.000214,8.68e-06
0.022,-2.8699,0.00614,0.0026128,0.04502,0.0005352,0.000334,1.348e-05
0.032,-2.8599,0.0094,0.0039952,0.06914,0.000813,0.00051,2.06e-05
0.042,-2.8499,0.0142,0.005992,0.104,0.0012106,0.000766,3.08e-05
0.052,-2.8399,0.02096,0.008798,0.154,0.0017728,0.001126,4.5e-05
0.062,-2.8299,0.03038,0.01274,0.2232,0.002548,0.001624,6.48e-05
0.072,-2.8199,0.04324,0.018048,0.3178,0.003588,0.0023,9.14e-05
0.082,-2.8099,0.06024,0.025036,0.4438,0.00497,0.0032,0.0001266
0.092,-2.7999,0.0824,0.034186,0.6089,0.006736,0.00436,0.0001718
0.102,-2.7899,0.111,0.045784,0.8184,0.00899,0.00584,0.000228
0.112,-2.7799,0.147,0.0602,1.086,0.011758,0.0077,0.0003
0.122,-2.7699,0.1904,0.07764,1.409,0.015136,0.00994,0.000384
0.132,-2.7599,0.2422,0.09874,1.794,0.01913,0.01262,0.000484
0.142,-2.7499,0.303,0.12276,2.252,0.02374,0.01574,0.000598
0.152,-2.7399,0.3722,0.1502,2.776,0.02898,0.0193,0.000726
0.162,-2.7299,0.4496,0.18086,3.359,0.0348,0.0232,0.000868
0.172,-2.7199,0.5338,0.21386,4.002,0.04108,0.0276,0.001018
0.182,-2.7099,0.622,0.24906,4.69,0.04776,0.0322,0.001176
0.192,-2.6999,0.718,0.2848,5.411,0.0545,0.037,0.001337
0.202,-2.6899,0.81,0.32134,6.148,0.06154,0.0418,0.001498
0.212,-2.6799,0.902,0.35694,6.888,0.06832,0.0468,0.001656
0.222,-2.6699,0.99,0.39028,7.604,0.07472,0.0514,0.00181
0.232,-2.6599,1.074,0.42148,8.276,0.0807,0.0558,0.001954
0.242,-2.6499,1.148,0.44916,8.92,0.08596,0.0598,0.0021
0.252,-2.6399,1.214,0.4732,9.5,0.0906,0.0632,0.00222
0.262,-2.6299,1.27,0.4926,10.04,0.09444,0.0664,0.00236
0.272,-2.6199,1.314,0.508,10.5,0.0976,0.0688,0.00248
0.282,-2.6099,1.35,0.5194,10.88,0.09998,0.071,0.00262
0.292,-2.5999,1.38,0.5268,11.26,0.1016,0.0726,0.00276
0.302,-2.5899,1.4,0.5314,11.56,0.10292,0.0738,0.0029
0.312,-2.5799,1.418,0.5334,11.86,0.10348,0.0748,0.00308
0.322,-2.5699,1.434,0.5334,12.14,0.10404,0.0756,0.00328
0.332,-2.5599,1.448,0.5338,12.4,0.1044,0.0764,0.0035
0.342,-2.5499,1.458,0.5334,12.68,0.10512,0.0772,0.00374
0.352,-2.5399,1.476,0.5346,13,0.106,0.078,0.004
0.362,-2.5299,1.494,0.5366,13.3,0.10712,0.0792,0.00428
0.372,-2.5199,1.514,0.5404,13.66,0.10872,0.0804,0.00458
0.382,-2.5099,1.534,0.546,14.02,0.1109,0.082,0.00486
0.392,-2.4999,1.556,0.553,14.38,0.11336,0.0836,0.00516
0.402,-2.4899,1.58,0.562,14.74,0.11638,0.0856,0.00544
0.412,-2.4799,1.604,0.5714,15.1,0.1196,0.0876,0.00572
0.422,-2.4699,1.624,0.581,15.44,0.1232,0.0896,0.00596
0.432,-2.4599,1.642,0.5902,15.72,0.126,0.0914,0.00618
0.442,-2.4499,1.654,0.5978,15.96,0.1292,0.093,0.00636
0.452,-2.4399,1.662,0.6026,16.14,0.1312,0.0944,0.0065
0.462,-2.4299,1.658,0.6052,16.24,0.133,0.0952,0.00662
0.472,-2.4199,1.65,0.6034,16.3,0.134,0.0956,0.00668
0.482,-2.4099,1.636,0.596,16.22,0.1336,0.0952,0.00672
0.492,-2.3999,1.612,0.5862,16.06,0.1326,0.0942,0.00672
0.502,-2.3899,1.578,0.5722,15.8,0.1302,0.0926,0.0067
0.512,-2.3799,1.538,0.55432,15.46,0.1272,0.0904,0.00664
0.522,-2.3699,1.49,0.53044,15.06,0.1234,0.0876,0.00656
0.532,-2.3599,1.436,0.50544,14.58,0.1188,0.0844,0.00644
0.542,-2.3499,1.376,0.47819,14.02,0.1142,0.0808,0.00632
0.552,-2.3399,1.316,0.4497,13.45,0.1088,0.077,0.0062
0.562,-2.3299,1.252,0.4208,12.84,0.104,0.0732,0.00606
0.572,-2.3199,1.188,0.3929,12.28,0.0994,0.0696,0.00592
0.582,-2.3099,1.132,0.36688,11.7,0.0956,0.0664,0.0058
0.592,-2.2999,1.076,0.34308,11.22,0.0924,0.0636,0.00566
0.602,-2.2899,1.024,0.3229,10.8,0.09,0.0614,0.00556
0.612,-2.2799,0.98,0.3065,10.44,0.0892,0.06,0.00546
0.622,-2.2699,0.946,0.29372,10.14,0.0888,0.0592,0.00538
0.632,-2.2599,0.92,0.28476,9.96,0.09,0.0592,0.00532
0.642,-2.2499,0.9,0.27898,9.83,0.0916,0.0596,0.00526
0.652,-2.2399,0.882,0.27648,9.8,0.0942,0.0608,0.00522
0.662,-2.2299,0.872,0.27682,9.78,0.0972,0.0624,0.0052
0.672,-2.2199,0.866,0.27898,9.84,0.1008,0.0646,0.00518
0.682,-2.2099,0.858,0.28224,9.9,0.1044,0.0668,0.00518
0.692,-2.1999,0.854,0.28656,9.96,0.108,0.0694,0.00518
0.702,-2.1899,0.848,0.29056,10.02,0.1118,0.0722,0.00518
0.712,-2.1799,0.846,0.29518,10.08,0.1154,0.0748,0.0052
0.722,-2.1699,0.836,0.29904,10.12,0.1184,0.0778,0.00522
0.732,-2.1599,0.828,0.30284,10.16,0.1212,0.0806,0.00524
0.742,-2.1499,0.818,0.30582,10.14,0.1242,0.0834,0.00528
0.752,-2.1399,0.808,0.30828,10.18,0.1266,0.0862,0.0053
0.762,-2.1299,0.798,0.31016,10.16,0.1286,0.089,0.00534
0.772,-2.1199,0.788,0.31136,10.14,0.1304,0.0916,0.00536
0.782,-2.1099,0.778,0.31209,10.14,0.132,0.094,0.00538
0.792,-2.0999,0.768,0.31166,10.12,0.133,0.0962,0.0054
0.802,-2.0899,0.76,0.31078,10.1,0.1332,0.098,0.0054
0.812,-2.0799,0.756,0.30876,10.1,0.1332,0.0994,0.00538
0.822,-2.0699,0.748,0.30516,10.08,0.132,0.1002,0.00534
0.832,-2.0599,0.744,0.3009,10.06,0.1308,0.1006,0.00528
0.842,-2.0499,0.738,0.29514,10.06,0.1286,0.1004,0.00522
0.852,-2.0399,0.73,0.28802,9.98,0.12574,0.0994,0.00512
0.862,-2.0299,0.722,0.28,9.92,0.12224,0.098,0.00502
0.872,-2.0199,0.716,0.27088,9.84,0.11808,0.0958,0.0049
0.882,-2.0099,0.702,0.26064,9.68,0.11364,0.093,0.00476
0.892,-1.9999,0.69,0.24952,9.48,0.10876,0.0898,0.0046
0.902,-1.9899,0.6768,0.23812,9.26,0.10364,0.0862,0.00444
0.912,-1.9799,0.6546,0.22648,9.014,0.09828,0.082,0.00428
0.922,-1.9699,0.6316,0.21438,8.7,0.0927,0.0776,0.0041
0.932,-1.9599,0.608,0.20232,8.36,0.08732,0.073,0.00392
0.942,-1.9499,0.58,0.1904,7.99,0.08194,0.0682,0.00374
0.952,-1.9399,0.55,0.17894,7.638,0.07669,0.0636,0.00356
0.962,-1.9299,0.52,0.16786,7.248,0.072,0.059,0.00336
0.972,-1.9199,0.4898,0.15773,6.894,0.0675,0.0548,0.00318
0.982,-1.9099,0.4614,0.14864,6.562,0.0636,0.051,0.003
0.992,-1.8999,0.4353,0.14028,6.288,0.05996,0.0478,0.00284
1.002,-1.8899,0.4128,0.13322,6.056,0.05694,0.0452,0.00268
1.012,-1.8799,0.3944,0.12708,5.89,0.05448,0.043,0.00254
1.022,-1.8699,0.3806,0.12186,5.792,0.05246,0.0416,0.00244
1.032,-1.8599,0.3714,0.118,5.76,0.05098,0.0408,0.00234
1.042,-1.8499,0.3676,0.1152,5.798,0.04992,0.0406,0.0023
1.052,-1.8399,0.3682,0.11288,5.892,0.04916,0.0408,0.00228
1.062,-1.8299,0.3728,0.11166,6.044,0.04876,0.0418,0.00232
1.072,-1.8199,0.381,0.11068,6.242,0.04857,0.043,0.00238
1.082,-1.8099,0.3928,0.10996,6.479,0.04855,0.0448,0.0025
1.092,-1.7999,0.407,0.11006,6.748,0.04862,0.047,0.00268
1.102,-1.7899,0.4234,0.10998,7.038,0.04882,0.0496,0.00288
1.112,-1.7799,0.4418,0.11012,7.35,0.04906,0.0526,0.00314
1.122,-1.7699,0.4612,0.11064,7.672,0.04934,0.0558,0.00346
1.132,-1.7599,0.4818,0.11082,8.006,0.04964,0.0594,0.0038
1.142,-1.7499,0.501,0.11114,8.388,0.04996,0.0634,0.00416
1.152,-1.7399,0.5248,0.11152,8.742,0.05032,0.0676,0.00454
1.162,-1.7299,0.5448,0.11186,9.082,0.0507,0.0718,0.00492
1.172,-1.7199,0.569,0.11224,9.446,0.05104,0.0763,0.0053
1.182,-1.7099,0.5896,0.11258,9.816,0.05136,0.0808,0.00566
1.192,-1.6999,0.6066,0.11314,10.148,0.05166,0.085,0.00598
1.202,-1.6899,0.6238,0.11368,10.46,0.05194,0.0892,0.00624
1.212,-1.6799,0.6416,0.11384,10.8,0.05216,0.0932,0.00646
1.222,-1.6699,0.6554,0.11458,11.08,0.05236,0.0968,0.00662
1.232,-1.6599,0.6656,0.11508,11.32,0.05248,0.1002,0.00672
1.242,-1.6499,0.676,0.1156,11.56,0.05264,0.1032,0.00678
1.252,-1.6399,0.6826,0.11652,11.8,0.05284,0.106,0.00676
1.262,-1.6299,0.6854,0.11742,12,0.0531,0.1084,0.00672
1.272,-1.6199,0.6882,0.11894,12.14,0.05346,0.1106,0.00664
1.282,-1.6099,0.6872,0.1209,12.34,0.05394,0.1126,0.00654
1.292,-1.5999,0.6864,0.12346,12.5,0.05454,0.1144,0.00644
1.302,-1.5899,0.6818,0.12624,12.64,0.05532,0.1162,0.00634
1.312,-1.5799,0.681,0.12924,12.82,0.0562,0.118,0.00624
1.322,-1.5699,0.6764,0.13268,12.98,0.05712,0.1196,0.00616
1.332,-1.5599,0.6677,0.13672,13.14,0.058,0.1212,0.00608
1.342,-1.5499,0.6628,0.13972,13.3,0.05882,0.123,0.00602
1.352,-1.5399,0.6578,0.14298,13.4,0.05949,0.1244,0.006
1.362,-1.5299,0.6484,0.14538,13.52,0.05984,0.126,0.00596
1.372,-1.5199,0.6428,0.14734,13.62,0.05989,0.1274,0.00594
1.382,-1.5099,0.6328,0.14784,13.72,0.05956,0.1288,0.00594
1.392,-1.4999,0.6264,0.1475,13.76,0.05882,0.1302,0.00592
1.402,-1.4899,0.6156,0.1461,13.8,0.05766,0.1315,0.0059
1.412,-1.4799,0.6086,0.14354,13.82,0.05612,0.1328,0.00586
1.422,-1.4699,0.5972,0.14,13.84,0.05428,0.134,0.00582
1.432,-1.4599,0.5898,0.13564,13.8,0.0522,0.1352,0.00576
1.442,-1.4499,0.5782,0.1307,13.76,0.04996,0.1364,0.00568
1.452,-1.4399,0.5704,0.125348,13.72,0.04766,0.1376,0.00558
1.462,-1.4299,0.5624,0.119996,13.64,0.0454,0.1388,0.00544
1.472,-1.4199,0.5518,0.11465,13.58,0.04326,0.1396,0.0053
1.482,-1.4099,0.5422,0.109306,13.5,0.04128,0.1404,0.00512
1.492,-1.3999,0.5324,0.103968,13.38,0.03946,0.1408,0.00492
1.502,-1.3899,0.5218,0.099276,13.25,0.03788,0.141,0.00472
1.512,-1.3799,0.5104,0.095028,13.16,0.0365,0.1407,0.00448
1.522,-1.3699,0.498,0.090984,12.98,0.03528,0.14,0.00424
1.532,-1.3599,0.485,0.087576,12.8,0.03416,0.1388,0.004
1.542,-1.3499,0.471,0.084172,12.62,0.03318,0.1373,0.00374
1.552,-1.3399,0.4564,0.081188,12.38,0.03218,0.1352,0.0035
1.562,-1.3299,0.4414,0.078206,12.14,0.0312,0.133,0.00326
1.572,-1.3199,0.4256,0.074972,11.88,0.03016,0.1302,0.00302
1.582,-1.3099,0.41,0.072076,11.56,0.02902,0.1272,0.0028
1.592,-1.2999,0.394,0.068758,11.26,0.02782,0.1242,0.00258
1.602,-1.2899,0.3786,0.06542,10.94,0.02652,0.121,0.00238
1.612,-1.2799,0.3634,0.062038,10.64,0.02508,0.1178,0.0022
1.622,-1.2699,0.3486,0.05843,10.36,0.02364,0.1148,0.00202
1.632,-1.2599,0.3345,0.054864,10.019,0.02206,0.1118,0.001862
1.642,-1.2499,0.321,0.051332,9.724,0.02048,0.1088,0.001714
1.652,-1.2399,0.308,0.047824,9.43,0.0189,0.1058,0.001578
1.662,-1.2299,0.295,0.044404,9.136,0.01738,0.103,0.00145
1.672,-1.2199,0.2824,0.041084,8.841,0.01586,0.1,0.001332
1.682,-1.2099,0.2697,0.037868,8.546,0.0144,0.0968,0.001222
1.692,-1.1999,0.2572,0.034794,8.19,0.01306,0.0934,0.001118
1.702,-1.1899,0.244,0.031856,7.834,0.011764,0.0898,0.001021
1.712,-1.1799,0.2306,0.02908,7.47,0.010585,0.0858,0.00093
1.722,-1.1699,0.2166,0.026428,7.084,0.009492,0.0814,0.000844
1.732,-1.1599,0.2024,0.023944,6.657,0.008482,0.0766,0.000765
1.742,-1.1499,0.188,0.021586,6.22,0.007568,0.0714,0.000691
1.752,-1.1399,0.1732,0.019336,5.77,0.00673,0.0662,0.000622
1.762,-1.1299,0.1582,0.017272,5.312,0.005965,0.0606,0.00056
1.772,-1.1199,0.1436,0.015336,4.852,0.005283,0.055,0.0005
1.782,-1.1099,0.1294,0.013568,4.398,0.004668,0.0494,0.000448
1.792,-1.0999,0.1156,0.011892,3.956,0.004098,0.044,0.000398
1.802,-1.0899,0.1022,0.0104043,3.53,0.003606,0.039,0.000353
1.812,-1.0799,0.09,0.009042,3.13,0.00316,0.034,0.000312
1.822,-1.0699,0.07824,0.0078184,2.752,0.002758,0.0296,0.000274
1.832,-1.0599,0.0678,0.0066874,2.408,0.002406,0.0254,0.000238
1.842,-1.0499,0.05812,0.0057162,2.096,0.002086,0.0216,0.000206
1.852,-1.0399,0.0496,0.0048454,1.812,0.0018063,0.0184,0.0001778
1.862,-1.0299,0.04204,0.0040738,1.56,0.0015579,0.01554,0.0001517
1.872,-1.0199,0.03542,0.003402,1.338,0.0013415,0.01308,0.0001284
1.882,-1.0099,0.02966,0.0028166,1.148,0.0011484,0.01096,0.0001078
1.892,-0.9999,0.02474,0.0023068,0.982,0.0009804,0.00918,8.97e-05
1.902,-0.9899,0.02058,0.001877,0.836,0.0008351,0.00768,7.4e-05
1.912,-0.9799,0.01704,0.0015103,0.712,0.0007072,0.00642,6.06e-05
1.922,-0.9699,0.01406,0.0012084,0.6052,0.000598,0.00536,4.92e-05
1.932,-0.9599,0.0116,0.00095438,0.5138,0.0005036,0.0045,3.98e-05
1.942,-0.9499,0.00952,0.00074646,0.4346,0.0004219,0.00376,3.18e-05
1.952,-0.9399,0.0078,0.00058098,0.3666,0.0003508,0.00314,2.52e-05
1.962,-0.9299,0.00638,0.00045052,0.3076,0.00029087,0.00262,1.996e-05
1.972,-0.9199,0.005184,0.0003521,0.2566,0.00023931,0.00216,1.566e-05
1.982,-0.9099,0.004199,0.00028334,0.2128,0.00019523,0.001786,1.223e-05
1.992,-0.8999,0.003392,0.00024354,0.1752,0.00015859,0.00146,9.54e-06
2.002,-0.8899,0.002744,0.00023432,0.1434,0.00012757,0.001182,7.49e-06
2.012,-0.8799,0.002238,0.00026104,0.1176,0.00010245,0.000946,6e-06
2.022,-0.8699,0.00187,0.00033252,0.0974,8.249e-05,0.00075,5.04e-06
2.032,-0.8599,0.001644,0.00046274,0.08268,6.739e-05,0.000588,4.6e-06
2.042,-0.8499,0.001572,0.00067329,0.0742,5.725e-05,0.000456,4.7e-06
2.052,-0.8399,0.001678,0.0009858,0.07257,5.1942e-05,0.000352,5.39e-06
2.062,-0.8299,0.001994,0.0014418,0.0786,5.1896e-05,0.000274,6.8e-06
2.072,-0.8199,0.002566,0.0020804,0.09358,5.7498e-05,0.000218,9.06e-06
2.082,-0.8099,0.003458,0.0029552,0.11952,6.959e-05,0.0001854,1.234e-05
2.092,-0.7999,0.00476,0.0041296,0.1584,8.918e-05,0.0001722,1.691e-05
2.102,-0.7899,0.006586,0.0056744,0.213,0.00011726,0.000179,2.3e-05
2.112,-0.7799,0.00902,0.0076752,0.2866,0.00015592,0.000206,3.1e-05
2.122,-0.7699,0.01218,0.010136,0.383,0.0002065,0.000256,4.1e-05
2.132,-0.7599,0.01628,0.013236,0.505,0.00027155,0.000328,5.34e-05
2.142,-0.7499,0.0215,0.017026,0.6576,0.00035303,0.000426,6.86e-05
2.152,-0.7399,0.02796,0.02151,0.8472,0.0004528,0.000556,8.66e-05
2.162,-0.7299,0.03584,0.026812,1.0743,0.0005728,0.00072,0.0001078
2.172,-0.7199,0.04534,0.03293,1.346,0.00072,0.00092,0.0001324
2.182,-0.7099,0.05676,0.039866,1.664,0.0008916,0.001163,0.0001606
2.192,-0.6999,0.06976,0.047672,2.028,0.0010925,0.001452,0.000192
2.202,-0.6899,0.085,0.056324,2.45,0.0013236,0.001792,0.000228
2.212,-0.6799,0.1024,0.0657,2.926,0.0015862,0.00218,0.000266
2.222,-0.6699,0.1222,0.075868,3.46,0.0018855,0.00264,0.000308
2.232,-0.6599,0.1442,0.087192,4.05,0.0022279,0.00314,0.000354
2.242,-0.6499,0.1686,0.098768,4.702,0.0026018,0.0037,0.000402
2.252,-0.6399,0.1952,0.11056,5.409,0.0030192,0.00432,0.000456
2.262,-0.6299,0.2238,0.12354,6.182,0.0034782,0.005,0.000512
2.272,-0.6199,0.2544,0.13674,7,0.0039786,0.00574,0.000572
2.282,-0.6099,0.287,0.15014,7.862,0.0045216,0.00652,0.000634
