# li2o_mp-1960 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 2.795 eV. Gap is the fixed-occ nscf value (4.986 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Li_p,Li_s,O_p,O_s
25.197,22.4025,0.248,0.0368,0.00699,0.00336
25.207,22.4125,0.252,0.03612,0.00639,0.00328
25.217,22.4225,0.254,0.03628,0.00596,0.00327
25.227,22.4325,0.25,0.03706,0.00569,0.00334
25.237,22.4425,0.242,0.03886,0.00556,0.00347
25.247,22.4525,0.232,0.04128,0.00556,0.00364
25.257,22.4625,0.216,0.04452,0.00567,0.00386
25.267,22.4725,0.2,0.04836,0.00588,0.0041
25.277,22.4825,0.1818,0.0526,0.00616,0.00435
25.287,22.4925,0.163,0.05702,0.00649,0.00458
25.297,22.5025,0.1446,0.06124,0.00682,0.0048
25.307,22.5125,0.1268,0.065,0.00714,0.00497
25.317,22.5225,0.1104,0.06812,0.0074,0.00509
25.327,22.5325,0.0958,0.07038,0.0076,0.00515
25.337,22.5425,0.0826,0.07156,0.0077,0.00514
25.347,22.5525,0.0712,0.0715,0.0077,0.00505
25.357,22.5625,0.0614,0.07016,0.0076,0.00489
25.367,22.5725,0.0528,0.06796,0.00741,0.00467
25.377,22.5825,0.0456,0.06492,0.00715,0.00439
25.387,22.5925,0.0394,0.06124,0.00684,0.00407
25.397,22.6025,0.034,0.05734,0.00652,0.00373
25.407,22.6125,0.0292,0.05324,0.00623,0.00337
25.417,22.6225,0.0254,0.04954,0.00601,0.00302
25.427,22.6325,0.022,0.04628,0.00589,0.00269
25.437,22.6425,0.0192,0.04364,0.0059,0.00239
25.447,22.6525,0.017,0.04204,0.00609,0.00213
25.457,22.6625,0.01536,0.041276,0.00646,0.00192
25.467,22.6725,0.01426,0.04157,0.00704,0.00175
25.477,22.6825,0.0137,0.042714,0.00785,0.00164
25.487,22.6925,0.0137,0.045112,0.00889,0.00158
25.497,22.7025,0.0142,0.04836,0.0102,0.00157
25.507,22.7125,0.01518,0.052658,0.0117,0.0016
25.517,22.7225,0.01662,0.0578,0.0134,0.00167
25.527,22.7325,0.01848,0.0642,0.0153,0.00177
25.537,22.7425,0.0206,0.07142,0.0175,0.0019
25.547,22.7525,0.0232,0.0795,0.0198,0.00205
25.557,22.7625,0.0258,0.0884,0.0223,0.0022
25.567,22.7725,0.0286,0.09832,0.0248,0.00237
25.577,22.7825,0.0316,0.10844,0.0274,0.00252
25.587,22.7925,0.0344,0.11918,0.0301,0.00267
25.597,22.8025,0.0372,0.12972,0.0326,0.00281
25.607,22.8125,0.0398,0.13982,0.0351,0.00293
25.617,22.8225,0.042,0.1491,0.0373,0.00302
25.627,22.8325,0.0442,0.15712,0.0393,0.00309
25.637,22.8425,0.0458,0.16348,0.0409,0.00313
25.647,22.8525,0.047,0.168,0.0422,0.00315
25.657,22.8625,0.0478,0.17002,0.043,0.00314
25.667,22.8725,0.0484,0.1696,0.0434,0.0031
25.677,22.8825,0.0484,0.16688,0.0433,0.00304
25.687,22.8925,0.0482,0.16172,0.0428,0.00296
25.697,22.9025,0.0476,0.1545,0.0419,0.00286
25.707,22.9125,0.0468,0.14564,0.0407,0.00274
25.717,22.9225,0.0458,0.13556,0.0392,0.00261
25.727,22.9325,0.0446,0.12464,0.0375,0.00247
25.737,22.9425,0.0432,0.11332,0.0357,0.00231
25.747,22.9525,0.0416,0.102,0.0337,0.00215
25.757,22.9625,0.04,0.0911,0.0317,0.00198
25.767,22.9725,0.0382,0.0806,0.0297,0.00181
25.777,22.9825,0.0364,0.07112,0.0277,0.00164
25.787,22.9925,0.0344,0.06226,0.0256,0.00147
25.797,23.0025,0.0322,0.0542,0.0235,0.00131
25.807,23.0125,0.03,0.04697,0.0214,0.00115
25.817,23.0225,0.0276,0.040352,0.0193,0.000991
25.827,23.0325,0.0252,0.034548,0.0172,0.000846
25.837,23.0425,0.0228,0.029358,0.0151,0.000712
25.847,23.0525,0.0206,0.024784,0.0131,0.000591
25.857,23.0625,0.01842,0.020586,0.0112,0.000483
25.867,23.0725,0.01648,0.016944,0.00947,0.000388
25.877,23.0825,0.01478,0.0138,0.00786,0.000307
25.887,23.0925,0.0134,0.011114,0.00642,0.000238
25.897,23.1025,0.01234,0.008908,0.00516,0.000182
25.907,23.1125,0.01166,0.00718,0.0041,0.000138
25.917,23.1225,0.01146,0.005916,0.00321,0.000103
25.927,23.1325,0.0118,0.005112,0.0025,7.64e-05
25.937,23.1425,0.01282,0.004812,0.00194,5.74e-05
25.947,23.1525,0.01468,0.00504,0.00152,4.48e-05
25.957,23.1625,0.01756,0.005836,0.00121,3.76e-05
25.967,23.1725,0.0218,0.007268,0.00101,3.51e-05
25.977,23.1825,0.0274,0.009356,0.000887,3.67e-05
25.987,23.1925,0.0348,0.012206,0.000841,4.2e-05
25.997,23.2025,0.044,0.01582,0.000859,5.07e-05
26.007,23.2125,0.0554,0.020262,0.00093,6.26e-05
26.017,23.2225,0.0686,0.025488,0.00105,7.73e-05
26.027,23.2325,0.0838,0.031434,0.00121,9.44e-05
26.037,23.2425,0.1006,0.03782,0.00139,0.000113
26.047,23.2525,0.1184,0.04482,0.0016,0.000134
26.057,23.2625,0.1364,0.05162,0.00182,0.000154
26.067,23.2725,0.1542,0.05842,0.00204,0.000174
26.077,23.2825,0.1706,0.06458,0.00224,0.000193
26.087,23.2925,0.1848,0.06988,0.00241,0.000209
26.097,23.3025,0.1964,0.07392,0.00255,0.000221
26.107,23.3125,0.204,0.07668,0.00264,0.000229
26.117,23.3225,0.208,0.07754,0.00267,0.000232
26.127,23.3325,0.21,0.0769,0.00265,0.00023
26.137,23.3425,0.206,0.07456,0.00258,0.000224
26.147,23.3525,0.202,0.07052,0.00245,0.000214
26.157,23.3625,0.1942,0.06544,0.00229,0.0002
26.167,23.3725,0.186,0.05948,0.00211,0.000184
26.177,23.3825,0.1782,0.05268,0.0019,0.000167
26.187,23.3925,0.1718,0.04588,0.0017,0.000151
26.197,23.4025,0.1674,0.03888,0.0015,0.000137
26.207,23.4125,0.166,0.032514,0.00133,0.000125
26.217,23.4225,0.1678,0.026576,0.00118,0.000117
26.227,23.4325,0.1728,0.021282,0.00107,0.000113
26.237,23.4425,0.1812,0.01696,0.000998,0.000115
26.247,23.4525,0.1924,0.013432,0.000964,0.00012
26.257,23.4625,0.206,0.010776,0.00097,0.000131
26.267,23.4725,0.222,0.008916,0.00101,0.000145
26.277,23.4825,0.238,0.007804,0.00109,0.000162
26.287,23.4925,0.256,0.0074,0.00121,0.000182
26.297,23.5025,0.276,0.0076,0.00135,0.000202
26.307,23.5125,0.296,0.008378,0.00152,0.000222
26.317,23.5225,0.318,0.009632,0.00172,0.000241
26.327,23.5325,0.34,0.01132,0.00194,0.000259
26.337,23.5425,0.362,0.013394,0.00217,0.000274
26.347,23.5525,0.386,0.015792,0.00241,0.000288
26.357,23.5625,0.41,0.018512,0.00265,0.000301
26.367,23.5725,0.434,0.02149,0.00288,0.000315
26.377,23.5825,0.458,0.02466,0.00311,0.000333
26.387,23.5925,0.48,0.02836,0.00332,0.000356
26.397,23.6025,0.5,0.03228,0.00351,0.000388
26.407,23.6125,0.52,0.03662,0.00368,0.000431
26.417,23.6225,0.538,0.0414,0.00382,0.000488
26.427,23.6325,0.552,0.04682,0.00395,0.000561
26.437,23.6425,0.566,0.05268,0.00405,0.000649
26.447,23.6525,0.582,0.05938,0.00414,0.000751
26.457,23.6625,0.596,0.06654,0.00423,0.000867
26.467,23.6725,0.614,0.07452,0.00431,0.000991
26.477,23.6825,0.634,0.08254,0.00441,0.00112
26.487,23.6925,0.658,0.09096,0.00453,0.00125
26.497,23.7025,0.684,0.09918,0.00466,0.00136
26.507,23.7125,0.714,0.10696,0.00482,0.00147
26.517,23.7225,0.744,0.1139,0.005,0.00156
26.527,23.7325,0.776,0.11994,0.0052,0.00163
26.537,23.7425,0.806,0.12468,0.00543,0.00167
26.547,23.7525,0.832,0.12792,0.00567,0.0017
26.557,23.7625,0.854,0.12986,0.00593,0.00171
26.567,23.7725,0.87,0.13072,0.00621,0.00171
26.577,23.7825,0.88,0.13048,0.0065,0.00171
26.587,23.7925,0.886,0.12958,0.00683,0.00171
26.597,23.8025,0.884,0.12848,0.00717,0.00171
26.607,23.8125,0.88,0.12798,0.00754,0.00172
26.617,23.8225,0.872,0.12814,0.00794,0.00175
26.627,23.8325,0.864,0.12996,0.00835,0.00179
26.637,23.8425,0.856,0.1333,0.00877,0.00183
26.647,23.8525,0.85,0.13894,0.00918,0.00188
26.657,23.8625,0.844,0.14652,0.00958,0.00193
26.667,23.8725,0.842,0.1564,0.00993,0.00198
26.677,23.8825,0.84,0.16818,0.0102,0.002
26.687,23.8925,0.838,0.18146,0.0105,0.00201
26.697,23.9025,0.834,0.19598,0.0106,0.002
26.707,23.9125,0.828,0.21092,0.0106,0.00196
26.717,23.9225,0.82,0.22664,0.0105,0.00189
26.727,23.9325,0.806,0.23934,0.0104,0.00181
26.737,23.9425,0.788,0.25396,0.0101,0.00171
26.747,23.9525,0.766,0.2645,0.00975,0.00159
26.757,23.9625,0.738,0.27492,0.00933,0.00146
26.767,23.9725,0.708,0.28126,0.00885,0.00133
26.777,23.9825,0.674,0.28748,0.00834,0.00121
26.787,23.9925,0.64,0.29162,0.00781,0.00109
26.797,24.0025,0.608,0.2937,0.00728,0.000976
26.807,24.0125,0.576,0.29374,0.00677,0.000879
26.817,24.0225,0.55,0.29376,0.0063,0.000797
26.827,24.0325,0.53,0.2918,0.00587,0.000734
26.837,24.0425,0.516,0.29192,0.0055,0.000689
26.847,24.0525,0.51,0.29214,0.00519,0.000663
26.857,24.0625,0.512,0.29448,0.00496,0.000658
26.867,24.0725,0.522,0.29896,0.0048,0.000672
26.877,24.0825,0.54,0.3056,0.00472,0.000704
26.887,24.0925,0.564,0.3124,0.00471,0.000753
26.897,24.1025,0.592,0.3234,0.00477,0.000816
26.907,24.1125,0.624,0.3344,0.00489,0.000889
26.917,24.1225,0.66,0.3474,0.00506,0.000968
26.927,24.1325,0.694,0.3604,0.00526,0.00105
26.937,24.1425,0.726,0.3712,0.00548,0.00112
26.947,24.1525,0.756,0.38,0.0057,0.00119
26.957,24.1625,0.782,0.3864,0.00591,0.00124
26.967,24.1725,0.804,0.3886,0.00609,0.00127
26.977,24.1825,0.82,0.3864,0.00623,0.00127
26.987,24.1925,0.832,0.38,0.00632,0.00126
26.997,24.2025,0.838,0.3692,0.00635,0.00122
27.007,24.2125,0.84,0.3542,0.00633,0.00117
27.017,24.2225,0.836,0.337,0.00624,0.00109
27.027,24.2325,0.828,0.3156,0.0061,0.00101
27.037,24.2425,0.816,0.29398,0.00591,0.00091
27.047,24.2525,0.8,0.27034,0.00566,0.000809
27.057,24.2625,0.78,0.24666,0.00536,0.000709
27.067,24.2725,0.754,0.221,0.00503,0.000612
27.077,24.2825,0.728,0.1978,0.00466,0.000521
27.087,24.2925,0.7,0.17526,0.00428,0.000439
27.097,24.3025,0.67,0.15422,0.00389,0.000368
27.107,24.3125,0.64,0.13514,0.0035,0.00031
27.117,24.3225,0.612,0.1186,0.00312,0.000264
27.127,24.3325,0.584,0.10486,0.00277,0.000232
27.137,24.3425,0.56,0.09434,0.00245,0.000216
27.147,24.3525,0.536,0.08784,0.00217,0.000215
27.157,24.3625,0.516,0.08542,0.00194,0.000232
27.167,24.3725,0.496,0.08748,0.00175,0.000268
27.177,24.3825,0.476,0.09422,0.00161,0.000323
27.187,24.3925,0.458,0.10608,0.00153,0.000399
27.197,24.4025,0.44,0.12284,0.00148,0.000495
27.207,24.4125,0.422,0.1445,0.00149,0.000612
27.217,24.4225,0.404,0.17042,0.00153,0.000747
27.227,24.4325,0.386,0.19996,0.00162,0.000898
27.237,24.4425,0.372,0.23206,0.00174,0.00106
27.247,24.4525,0.36,0.26606,0.00189,0.00122
27.257,24.4625,0.35,0.30004,0.00207,0.00139
27.267,24.4725,0.346,0.33194,0.00228,0.00154
27.277,24.4825,0.348,0.3596,0.00251,0.00168
27.287,24.4925,0.354,0.3852,0.00275,0.0018
27.297,24.5025,0.366,0.4044,0.00301,0.00189
27.307,24.5125,0.386,0.4192,0.00328,0.00195
27.317,24.5225,0.41,0.428,0.00356,0.00199
27.327,24.5325,0.44,0.4344,0.00385,0.002
27.337,24.5425,0.474,0.4366,0.00415,0.00199
27.347,24.5525,0.514,0.4388,0.00445,0.00198
27.357,24.5625,0.556,0.4412,0.00476,0.00196
27.367,24.5725,0.602,0.4456,0.00507,0.00195
27.377,24.5825,0.65,0.4544,0.00538,0.00196
27.387,24.5925,0.698,0.4656,0.00569,0.00198
27.397,24.6025,0.748,0.4848,0.00598,0.00203
27.407,24.6125,0.794,0.5066,0.00626,0.0021
27.417,24.6225,0.838,0.5324,0.00651,0.00218
27.427,24.6325,0.876,0.5582,0.00672,0.00228
27.437,24.6425,0.91,0.582,0.00689,0.00237
27.447,24.6525,0.934,0.6056,0.00701,0.00246
27.457,24.6625,0.95,0.6208,0.00706,0.00252
27.467,24.6725,0.958,0.6296,0.00705,0.00256
27.477,24.6825,0.952,0.6296,0.00698,0.00256
27.487,24.6925,0.938,0.619,0.00685,0.00251
27.497,24.7025,0.914,0.5998,0.00666,0.00243
27.507,24.7125,0.882,0.5722,0.00644,0.00231
27.517,24.7225,0.844,0.5378,0.00618,0.00215
27.527,24.7325,0.8,0.4972,0.00592,0.00197
27.537,24.7425,0.754,0.4544,0.00565,0.00176
27.547,24.7525,0.71,0.4094,0.0054,0.00155
27.557,24.7625,0.664,0.3666,0.00517,0.00135
27.567,24.7725,0.624,0.3258,0.00497,0.00115
27.577,24.7825,0.586,0.28736,0.00479,0.000963
27.587,24.7925,0.55,0.2552,0.00463,0.000801
27.597,24.8025,0.518,0.22938,0.00449,0.000663
27.607,24.8125,0.49,0.20628,0.00434,0.000551
27.617,24.8225,0.46,0.1887,0.00418,0.000467
27.627,24.8325,0.432,0.17562,0.00401,0.00041
27.637,24.8425,0.404,0.1664,0.00381,0.00038
27.647,24.8525,0.376,0.16084,0.00359,0.000376
27.657,24.8625,0.346,0.1589,0.00334,0.000396
27.667,24.8725,0.316,0.16058,0.00308,0.00044
27.677,24.8825,0.288,0.16548,0.00281,0.000507
27.687,24.8925,0.26,0.17362,0.00255,0.000595
27.697,24.9025,0.232,0.18516,0.0023,0.000703
27.707,24.9125,0.21,0.1999,0.00207,0.000827
27.717,24.9225,0.1888,0.21644,0.00187,0.000965
27.727,24.9325,0.172,0.2357,0.00172,0.00111
27.737,24.9425,0.1588,0.25706,0.0016,0.00127
27.747,24.9525,0.149,0.27842,0.00152,0.00142
27.757,24.9625,0.142,0.29772,0.00147,0.00157
27.767,24.9725,0.1374,0.3148,0.00145,0.00171
27.777,24.9825,0.1342,0.3298,0.00145,0.00183
27.787,24.9925,0.1316,0.3404,0.00146,0.00194
27.797,25.0025,0.129,0.3448,0.00147,0.00204
27.807,25.0125,0.126,0.3426,0.00149,0.00212
27.817,25.0225,0.122,0.334,0.00149,0.00219
27.827,25.0325,0.1168,0.3212,0.0015,0.00226
27.837,25.0425,0.1102,0.30194,0.00149,0.00233
27.847,25.0525,0.1028,0.2784,0.00148,0.00241
27.857,25.0625,0.0944,0.25266,0.00146,0.00251
27.867,25.0725,0.0854,0.22478,0.00145,0.00262
27.877,25.0825,0.0764,0.19506,0.00145,0.00276
27.887,25.0925,0.0674,0.16638,0.00146,0.00292
27.897,25.1025,0.059,0.13918,0.00148,0.00309
27.907,25.1125,0.0512,0.11412,0.00152,0.00326
27.917,25.1225,0.0442,0.09164,0.00157,0.00342
27.927,25.1325,0.0382,0.07236,0.00164,0.00355
27.937,25.1425,0.0332,0.05588,0.00172,0.00365
27.947,25.1525,0.0288,0.0426,0.00181,0.00369
27.957,25.1625,0.0252,0.03188,0.0019,0.00368
27.967,25.1725,0.0222,0.02374,0.00198,0.0036
27.977,25.1825,0.01966,0.017652,0.00205,0.00346
27.987,25.1925,0.0175,0.013438,0.00211,0.00326
27.997,25.2025,0.01566,0.01072,0.00214,0.00301
28.007,25.2125,0.01406,0.0093,0.00215,0.00272
28.017,25.2225,0.01268,0.008962,0.00214,0.00241
28.027,25.2325,0.01152,0.009516,0.0021,0.00209
28.037,25.2425,0.01058,0.010852,0.00205,0.00177
28.047,25.2525,0.00986,0.012862,0.00197,0.00147
28.057,25.2625,0.00936,0.01542,0.00188,0.00119
28.067,25.2725,0.0091,0.01846,0.00178,0.000949
28.077,25.2825,0.00906,0.021716,0.00169,0.000739
28.087,25.2925,0.00924,0.025264,0.00159,0.000563
28.097,25.3025,0.00962,0.029016,0.0015,0.000422
28.107,25.3125,0.01018,0.032366,0.00143,0.000311
28.117,25.3225,0.01092,0.035708,0.00136,0.000227
28.127,25.3325,0.0118,0.038438,0.00132,0.000166
28.137,25.3425,0.01288,0.040752,0.0013,0.000125
28.147,25.3525,0.01414,0.04245,0.0013,0.000101
28.157,25.3625,0.01562,0.043534,0.00132,8.96e-05
28.167,25.3725,0.01736,0.0442,0.00137,8.98e-05
28.177,25.3825,0.01944,0.04428,0.00144,9.97e-05
28.187,25.3925,0.0218,0.04434,0.00155,0.000118
28.197,25.4025,0.0248,0.04424,0.00168,0.000144
28.207,25.4125,0.0282,0.04414,0.00185,0.000176
28.217,25.4225,0.032,0.04468,0.00205,0.000214
28.227,25.4325,0.0362,0.04544,0.00228,0.000256
28.237,25.4425,0.0412,0.04704,0.00253,0.000302
28.247,25.4525,0.0464,0.04948,0.0028,0.00035
28.257,25.4625,0.0524,0.05278,0.00308,0.000397
28.267,25.4725,0.0592,0.0571,0.00337,0.000444
28.277,25.4825,0.0666,0.06246,0.00365,0.000489
28.287,25.4925,0.0754,0.06928,0.00391,0.00053
28.297,25.5025,0.0858,0.07774,0.00414,0.000568
28.307,25.5125,0.0984,0.0879,0.00434,0.000602
28.317,25.5225,0.1136,0.10012,0.00451,0.000635
28.327,25.5325,0.1324,0.11484,0.00464,0.000666
28.337,25.5425,0.1552,0.13188,0.00474,0.000699
28.347,25.5525,0.1826,0.15144,0.00481,0.000733
28.357,25.5625,0.214,0.17372,0.00487,0.00077
28.367,25.5725,0.252,0.1977,0.00491,0.000811
28.377,25.5825,0.294,0.22416,0.00496,0.000856
28.387,25.5925,0.338,0.24948,0.00501,0.000904
28.397,25.6025,0.384,0.27676,0.00506,0.000953
28.407,25.6125,0.432,0.29998,0.00513,0.001
28.417,25.6225,0.476,0.32108,0.0052,0.00104
28.427,25.6325,0.518,0.33998,0.00526,0.00108
28.437,25.6425,0.552,0.35262,0.00531,0.00111
28.447,25.6525,0.58,0.35898,0.00535,0.00113
28.457,25.6625,0.598,0.35902,0.00537,0.00114
28.467,25.6725,0.604,0.35476,0.00536,0.00114
28.477,25.6825,0.602,0.3442,0.00533,0.00115
28.487,25.6925,0.592,0.3274,0.00529,0.00116
28.497,25.7025,0.574,0.3084,0.00527,0.00117
28.507,25.7125,0.552,0.2873,0.00526,0.00121
28.517,25.7225,0.526,0.26614,0.0053,0.00127
28.527,25.7325,0.502,0.24502,0.00541,0.00135
28.537,25.7425,0.482,0.22398,0.00559,0.00147
28.547,25.7525,0.466,0.2077,0.00586,0.00162
28.557,25.7625,0.458,0.194,0.00622,0.0018
28.567,25.7725,0.458,0.18408,0.00666,0.002
28.577,25.7825,0.464,0.17794,0.00717,0.00221
28.587,25.7925,0.476,0.1748,0.00772,0.00242
28.597,25.8025,0.496,0.17438,0.00828,0.00261
28.607,25.8125,0.516,0.17588,0.00883,0.00278
28.617,25.8225,0.538,0.17864,0.00933,0.00291
28.627,25.8325,0.558,0.18204,0.00977,0.00299
28.637,25.8425,0.576,0.18546,0.0101,0.00301
28.647,25.8525,0.586,0.18846,0.0104,0.00297
28.657,25.8625,0.59,0.19082,0.0106,0.00287
28.667,25.8725,0.584,0.19258,0.0107,0.00271
28.677,25.8825,0.572,0.1937,0.0108,0.00252
28.687,25.8925,0.554,0.194,0.0109,0.00229
28.697,25.9025,0.53,0.19432,0.011,0.00205
28.707,25.9125,0.502,0.19422,0.0112,0.0018
28.717,25.9225,0.47,0.19394,0.0115,0.00156
28.727,25.9325,0.438,0.19366,0.012,0.00135
28.737,25.9425,0.408,0.19318,0.0126,0.00116
28.747,25.9525,0.38,0.1925,0.0134,0.00102
28.757,25.9625,0.356,0.19138,0.0144,0.000909
28.767,25.9725,0.334,0.1896,0.0156,0.000845
28.777,25.9825,0.318,0.18698,0.017,0.000824
28.787,25.9925,0.306,0.1833,0.0185,0.000844
28.797,26.0025,0.296,0.17896,0.0202,0.000903
28.807,26.0125,0.29,0.17352,0.0219,0.000997
28.817,26.0225,0.286,0.16722,0.0236,0.00112
28.827,26.0325,0.284,0.16006,0.0253,0.00128
28.837,26.0425,0.282,0.15222,0.0269,0.00145
28.847,26.0525,0.28,0.14374,0.0283,0.00165
28.857,26.0625,0.28,0.1348,0.0295,0.00186
28.867,26.0725,0.278,0.12562,0.0305,0.00208
28.877,26.0825,0.276,0.11602,0.0312,0.0023
28.887,26.0925,0.274,0.10618,0.0317,0.00253
28.897,26.1025,0.272,0.09654,0.0319,0.00274
28.907,26.1125,0.27,0.0869,0.0319,0.00294
28.917,26.1225,0.27,0.07748,0.0317,0.00312
28.927,26.1325,0.272,0.06868,0.0314,0.00326
28.937,26.1425,0.276,0.06052,0.0309,0.00337
28.947,26.1525,0.284,0.05322,0.0303,0.00344
28.957,26.1625,0.294,0.047,0.0297,0.00346
28.967,26.1725,0.31,0.04204,0.029,0.00343
28.977,26.1825,0.33,0.03858,0.0282,0.00336
28.987,26.1925,0.354,0.03662,0.0275,0.00323
28.997,26.2025,0.38,0.03636,0.0266,0.00306
29.007,26.2125,0.41,0.0376,0.0258,0.00285
29.017,26.2225,0.442,0.04096,0.0249,0.00261
29.027,26.2325,0.476,0.04604,0.024,0.00235
29.037,26.2425,0.508,0.05322,0.0232,0.00208
29.047,26.2525,0.54,0.06232,0.0223,0.00181
29.057,26.2625,0.568,0.07354,0.0215,0.00155
29.067,26.2725,0.592,0.08668,0.0207,0.00131
29.077,26.2825,0.61,0.10172,0.02,0.00108
29.087,26.2925,0.624,0.11824,0.0193,0.000881
29.097,26.3025,0.632,0.13564,0.0186,0.000708
29.107,26.3125,0.634,0.15366,0.018,0.000564
29.117,26.3225,0.63,0.17128,0.0174,0.000448
29.127,26.3325,0.622,0.18804,0.0168,0.000359
29.137,26.3425,0.61,0.20292,0.0161,0.000296
29.147,26.3525,0.592,0.21648,0.0155,0.000255
29.157,26.3625,0.574,0.2251,0.0149,0.000236
29.167,26.3725,0.552,0.23152,0.0143,0.000235
29.177,26.3825,0.532,0.23378,0.0139,0.000251
29.187,26.3925,0.512,0.23386,0.0134,0.000281
29.197,26.4025,0.494,0.22982,0.0132,0.000324
29.207,26.4125,0.48,0.22366,0.013,0.000376
29.217,26.4225,0.47,0.21744,0.0131,0.000436
29.227,26.4325,0.466,0.21022,0.0133,0.0005
29.237,26.4425,0.468,0.2032,0.0137,0.000567
29.247,26.4525,0.474,0.19746,0.0142,0.000634
29.257,26.4625,0.486,0.19322,0.0148,0.000698
29.267,26.4725,0.502,0.19084,0.0155,0.000755
29.277,26.4825,0.522,0.19038,0.0163,0.000805
29.287,26.4925,0.542,0.19158,0.017,0.000844
29.297,26.5025,0.562,0.1938,0.0176,0.000872
29.307,26.5125,0.58,0.19664,0.0182,0.000887
29.317,26.5225,0.594,0.19924,0.0186,0.000888
29.327,26.5325,0.602,0.20116,0.0189,0.000876
29.337,26.5425,0.604,0.20158,0.019,0.000852
29.347,26.5525,0.6,0.20026,0.0189,0.000815
29.357,26.5625,0.588,0.19656,0.0187,0.000769
29.367,26.5725,0.57,0.19072,0.0183,0.000715
29.377,26.5825,0.548,0.18254,0.0178,0.000654
29.387,26.5925,0.52,0.1724,0.0172,0.000591
29.397,26.6025,0.49,0.16058,0.0166,0.000525
29.407,26.6125,0.456,0.14786,0.0158,0.000461
29.417,26.6225,0.424,0.13432,0.0151,0.0004
29.427,26.6325,0.39,0.12076,0.0144,0.000343
29.437,26.6425,0.36,0.10784,0.0136,0.000291
29.447,26.6525,0.33,0.09556,0.013,0.000246
29.457,26.6625,0.304,0.08438,0.0124,0.000207
29.467,26.6725,0.278,0.07446,0.0118,0.000174
29.477,26.6825,0.256,0.06584,0.0112,0.000147
29.487,26.6925,0.238,0.0583,0.0107,0.000125
29.497,26.7025,0.22,0.05184,0.0103,0.000108
29.507,26.7125,0.204,0.04624,0.00979,9.37e-05
29.517,26.7225,0.191,0.04152,0.00934,8.24e-05
29.527,26.7325,0.179,0.03722,0.00891,7.32e-05
29.537,26.7425,0.169,0.033364,0.0085,6.57e-05
29.547,26.7525,0.1608,0.029736,0.00813,5.97e-05
29.557,26.7625,0.1546,0.026536,0.00781,5.5e-05
29.567,26.7725,0.1504,0.023558,0.00757,5.19e-05
29.577,26.7825,0.1486,0.021048,0.00742,5.07e-05
29.587,26.7925,0.1492,0.01895,0.00739,5.19e-05
29.597,26.8025,0.1522,0.017426,0.00748,5.61e-05
29.607,26.8125,0.1576,0.016546,0.0077,6.4e-05
29.617,26.8225,0.1654,0.016452,0.00806,7.64e-05
29.627,26.8325,0.1754,0.01719,0.00856,9.4e-05
29.637,26.8425,0.1872,0.018844,0.00917,0.000117
29.647,26.8525,0.2,0.021518,0.0099,0.000147
29.657,26.8625,0.214,0.025152,0.0107,0.000183
29.667,26.8725,0.23,0.029644,0.0116,0.000225
29.677,26.8825,0.244,0.035,0.0124,0.000272
29.687,26.8925,0.256,0.04138,0.0132,0.000325
29.697,26.9025,0.268,0.04822,0.014,0.00038
29.707,26.9125,0.278,0.05548,0.0146,0.000436
29.717,26.9225,0.284,0.06316,0.0151,0.00049
29.727,26.9325,0.288,0.07064,0.0154,0.00054
29.737,26.9425,0.29,0.07788,0.0155,0.000583
29.747,26.9525,0.288,0.0845,0.0153,0.000618
29.757,26.9625,0.286,0.09046,0.015,0.000641
29.767,26.9725,0.28,0.09534,0.0145,0.000651
29.777,26.9825,0.276,0.09894,0.0137,0.000648
29.787,26.9925,0.27,0.10128,0.0129,0.000631
29.797,27.0025,0.268,0.10232,0.0119,0.000603
29.807,27.0125,0.266,0.10188,0.0108,0.000564
29.817,27.0225,0.266,0.10056,0.00975,0.000516
29.827,27.0325,0.27,0.0982,0.00866,0.000463
29.837,27.0425,0.276,0.09518,0.00761,0.000406
29.847,27.0525,0.284,0.09174,0.0066,0.000349
29.857,27.0625,0.294,0.08788,0.00566,0.000294
29.867,27.0725,0.306,0.084,0.00481,0.000242
29.877,27.0825,0.316,0.07994,0.00403,0.000195
29.887,27.0925,0.324,0.07588,0.00335,0.000154
29.897,27.1025,0.33,0.0718,0.00275,0.000119
29.907,27.1125,0.332,0.06774,0.00223,9.01e-05
29.917,27.1225,0.328,0.06348,0.00179,6.67e-05
29.927,27.1325,0.32,0.059,0.00142,4.83e-05
29.937,27.1425,0.306,0.05454,0.00111,3.42e-05
29.947,27.1525,0.288,0.04964,0.000853,2.38e-05
29.957,27.1625,0.264,0.04476,0.000648,1.61e-05
29.967,27.1725,0.24,0.03966,0.000485,1.07e-05
29.977,27.1825,0.212,0.03457,0.000357,6.98e-06
29.987,27.1925,0.1838,0.029686,0.000259,4.44e-06
29.997,27.2025,0.1562,0.025018,0.000185,2.77e-06
30.007,27.2125,0.1302,0.020632,0.000129,1.7e-06
30.017,27.2225,0.1066,0.016708,8.89e-05,1.03e-06
30.027,27.2325,0.086,0.013272,6.01e-05,6.3e-07
30.037,27.2425,0.0686,0.010324,4e-05,4.17e-07
30.047,27.2525,0.0548,0.007866,2.63e-05,3.34e-07
30.057,27.2625,0.0444,0.005874,1.72e-05,3.6e-07
