time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,eta_minus_etaMid_N_V,boundary_N_phis_V,boundary_N_phil_V,boundary_N_Eeq_V,boundary_N_etamid_V,boundary_N_x_surface,boundary_N_x_particle_average,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x,eta_minus_etaMid_P_V,boundary_P_phis_V,boundary_P_phil_V,boundary_P_Eeq_V,boundary_P_etamid_V,boundary_P_x_surface,boundary_P_x_particle_average
0.00075,2.230774528502339,2.165498974885741,0.062711687002525714,0.0025638666140726,1.236902963915190321,-3.14E-16,0E-15,0E-12,0E-17,0.0,-1.3583801735332326,1.412889271007363,-0.05450909747413046,0.011723300053248783,0.011720700555979716,0E-15,0E-11,0E-18,2.230774528502339,-1.35581630691916,3.578388245893104,0.008202589528395254,0.924061144397028,0.9240638661797694
0.001,2.2308285543296167,2.1655538836258533,0.062710751140309331,0.0025639195634539,1.236902963915191936,1.69E-16,0E-15,0E-13,0E-17,0.0,-1.3583265282701449,1.412834832967978,-0.05450830469783319,0.011724168320565841,0.011720706911521226,0E-16,0E-10,0E-18,2.2308285543296167,-1.355762608706691,3.5783887165938313,0.008202446442476141,0.92406026717841,0.9240638593415892
0.0014999999999999996,2.230936162667385,2.1656632458767013,0.062708891393485237,0.0025640253971984,1.236902963915190939,6.3E-17,0E-16,0E-12,0E-16,0.0,-1.3582196614289304,1.4127263845048053,-0.0545067230758749,0.01172589803488365,0.011720719622923861,0E-16,0E-11,0E-18,2.230936162667385,-1.355655636031732,3.5783896303815066,0.008202168317610337,0.9240585642034296,0.924063845665473
0.002,2.2310431839092386,2.165772005591862,0.06270704717383535,0.0025641311435415,1.236902963915190334,-2.5E-16,0E-15,0E-12,0E-17,0.0,-1.3581133565350645,1.412618503212595,-0.05450514667753059,0.011727618703026847,0.011720732334750399,0E-15,0E-11,0E-17,2.2310431839092386,-1.355549225391523,3.578390508804457,0.00820190049630476,0.9240569271357097,0.9240638319896721
0.0025,2.231149623732941,2.1658801690636737,0.06270521786880856,0.0025642368004588,1.236902963915191557,-6E-17,0E-16,0E-12,0E-17,0.0,-1.35800760933353,1.4125111848127943,-0.05450357547926421,0.011729330393236826,0.01172074504699767,0E-15,0E-10,0E-17,2.231149623732941,-1.3554433725330712,3.578391353876468,0.00820164238954435,0.924055352222271,0.9240638183141769
0.003,2.2312554878461546,2.1659877425951054,0.062703402886514767,0.0025643423645344,1.236902963915190577,3.3E-17,0E-16,0E-12,0E-17,0.0,-1.3579024154896184,1.4124044249462906,-0.05450200945667216,0.011731033175039872,0.011720757759662425,0E-15,0E-10,0E-18,2.2312554878461546,-1.355338073125084,3.578392167541396,0.008201393429842607,0.924053835840455,0.9240638046389759
0.0035,2.23136078188195,2.1660947323837052,0.062701601666411699,0.0025644478318330,1.236902963915189983,1.01E-16,0E-16,0E-13,0E-18,0.0,-1.3577977706675193,1.4122982192524713,-0.054500448584952066,0.011732727117986208,0.011720770472741428,0E-16,0E-10,0E-18,2.23136078188195,-1.3552333228356863,3.5783929516361765,0.008201153081459633,0.9240523745668692,0.9240637909640588
0.004,2.2314655113680906,2.1662011444885336,0.062699813681244668,0.0025645531983122,1.236902963915189681,1.32E-16,0E-15,0E-12,0E-17,0.0,-1.3576936705562936,1.412192563395418,-0.05449889283912435,0.011734412291232184,0.011720783186231461,0E-16,0E-11,0E-18,2.2314655113680906,-1.3551291173579814,3.5783937078839516,0.008200920842120318,0.9240509651901898,0.9240637772894167
0.0045000000000000005,2.231569681720839,2.1663069848246423,0.062698038436127313,0.0025646584600691,1.236902963915191602,2.87E-16,0E-16,0E-12,0E-17,0.0,-1.3575901108782955,1.4120874530724397,-0.05449734219414415,0.011736088763404184,0.01172079590012933,0E-15,0E-10,0E-18,2.231569681720839,-1.3550254524182264,3.578394437897082,0.008200696241983163,0.9240496047055506,0.92406376361504
0.005,2.23167329824665,2.166412259166453,0.062696275466817216,0.0025647636133797,1.236902963915189691,8.4E-17,0E-15,0E-12,0E-17,0.0,-1.3574870873917289,1.411982884016696,-0.05449579662496706,0.011737756602556793,0.011720808614431873,0E-15,0E-10,0E-18,2.23167329824665,-1.3549223237783492,3.578395143183149,0.008200478841850156,0.9240482903033561,0.92406374994092
0.0055,2.231776366146304,2.1665169731537737,0.062694524337739252,0.0025648686547907,1.23690296391519069,3.48E-16,0E-15,0E-11,0E-17,0.0,-1.3573845958912767,1.411878851997852,-0.05449425610657532,0.011739415876162345,0.011720821329135968,0E-16,0E-10,0E-18,2.231776366146304,-1.354819727236486,3.5783958251516257,0.008200268231163932,0.9240470193568502,0.9240637362670494
0.006,2.231878890519553,2.1666211322983755,0.062692784640099311,0.0025649735810778,1.23690296391519163,3.89E-16,0E-16,0E-13,0E-17,0.0,-1.3572826322080678,1.4117753528220738,-0.05449272061400601,0.011741066651110996,0.011720834044238508,0E-16,0E-10,0E-18,2.231878890519553,-1.35471765862699,3.5783964851204493,0.008200064026093301,0.9240457894098684,0.9240637225934204
0.006500000000000001,2.2319808763697857,2.1667247419904437,0.06269105599005376,0.0025650783892883,1.236902963915190247,-6E-17,0E-16,0E-13,0E-17,0.0,-1.3571811922094459,1.4116723823318063,-0.05449119012236037,0.011742708993714268,0.01172084675973642,0E-14,0E-10,0E-17,2.2319808763697857,-1.3546161138201576,3.57839712432225,0.00819986586769339,0.9240445981652241,0.9240637089200244
0.007000000000000001,2.232082328608439,2.1668278075047079,0.06268933802700527,0.0025651830767252,1.236902963915190358,6.3E-16,0E-16,0E-13,0E-16,0.0,-1.3570802717986634,1.4115699364054821,-0.0544896646068187,0.011744342969709685,0.011720859475626661,0E-14,0E-10,0E-17,2.232082328608439,-1.3545150887219382,3.57839774391019,0.00819967342018657,0.9240434434738364,0.9240636952468566
0.0075000000000000015,2.232183252059147,2.1669303340061861,0.06268763041203518,0.002565287640926,1.236902963915190476,-2.8E-16,0E-16,0E-12,0E-17,0.0,-1.356979866914563,1.4114680109572073,-0.05448814404264435,0.011745968644265808,0.011720872191906226,0E-16,0E-10,0E-17,2.232183252059147,-1.354414579273637,3.5783983449633934,0.00819948636939083,0.9240423233246005,0.9240636815739096
0.008000000000000002,2.2322836514616453,2.1670323265555640,0.062685932826417765,0.0025653920796637,1.236902963915191893,-1.65E-16,0E-16,0E-12,0E-17,0.0,-1.3568799735312522,1.4113666019364415,-0.05448662840518925,0.011747586081987301,0.011720884908572121,0E-16,0E-10,0E-18,2.2322836514616453,-1.3543145814515885,3.5783989284920055,0.008199304421228515,0.9240412358349633,0.9240636679011771
0.008500000000000002,2.232383531475405,2.1671337901142165,0.062684244970252712,0.0025654963909358,1.236902963915191058,-1.2E-17,0E-14,0E-13,0E-18,0.0,-1.3567805876577752,1.41126570532768,-0.054485117669904826,0.011749195346920038,0.011720897625621394,0E-16,0E-10,0E-18,2.232383531475405,-1.3542150912668394,3.5783994954418965,0.008199127300347886,0.9240401792421638,0.924063654228654
0.009000000000000003,2.2324828966830297,2.1672347295488868,0.062682566561192979,0.0025656005729499,1.236902963915191765,2.1E-17,0E-16,0E-13,0E-17,0.0,-1.3566817053378026,1.4111653171501368,-0.05448361181233419,0.011750796502556142,0.011720910343051118,0E-16,0E-10,0E-18,2.2324828966830297,-1.3541161047648527,3.5784000466990236,0.008198954748858789,0.9240391518950888,0.924063640556335
0.009500000000000001,2.232581751593458,2.1673351496360728,0.062680897333269759,0.0025657046241152,1.23690296391519021,2.41E-16,0E-16,0E-12,0E-17,0.0,-1.3565833226493038,1.4110654334574289,-0.05448211080812504,0.011752389611839003,0.011720923060858382,0E-16,0E-10,0E-18,2.232581751593458,-1.3540176180251886,3.5784005830935017,0.008198786525144719,0.9240381522467017,0.9240636268842135
0.01,2.232680100644896,2.167435055066109,0.062679237035770496,0.0025658085430162,1.23690296391519021,3.04E-16,0E-15,0E-13,0E-18,0.0,-1.3564854357042375,1.410966050337267,-0.054480614633029445,0.01175397473716825,0.011720935779040325,0E-15,0E-11,0E-18,2.232680100644896,-1.3539196271612213,3.578401105403376,0.008198622402741051,0.9240371788470024,0.9240636132122866
0.0105,2.2327779482076506,2.1675344504469906,0.062677585432237226,0.0025659123284228,1.23690296391519190,-2.6E-17,0E-16,0E-13,0E-16,0.0,-1.356388040648249,1.4108671639111454,-0.0544791232628965,0.011755551940404655,0.0117209484975941,0E-15,0E-10,0E-18,2.2327779482076506,-1.3538221283198262,3.578401614358136,0.008198462169340726,0.9240362303364851,0.9240635995405492
0.011000000000000001,2.23287529858671,2.1676333403079399,0.062675942299505574,0.0025660159792642,1.23690296391519001,3.26E-16,0E-16,0E-13,0E-17,0.0,-1.3562911336603487,1.4107687703340375,-0.05447763667368877,0.011757121282875036,0.011720961216516869,0E-16,0E-10,0E-18,2.23287529858671,-1.3537251176810845,3.5784021106419774,0.008198305625816804,0.9240353054400483,0.9240635858689957
0.011500000000000002,2.232972156024201,2.1677317291027534,0.062674307426825227,0.0025661194946223,1.236902963915190837,7.3E-17,0E-16,0E-11,0E-18,0.0,-1.3561947109526198,1.4106708657940916,-0.054476154841471836,0.01175868282537706,0.01172097393580587,0E-15,0E-10,0E-18,2.232972156024201,-1.3536285914579975,3.578402594896845,0.008198152585353391,0.9240344029613367,0.9240635721976233
0.012000000000000002,2.2330685247016726,2.167829621212925,0.062672680615030618,0.002566222873717,1.236902963915190408,-1.8E-17,0E-15,0E-11,0E-18,0.0,-1.356098768769911,1.410573446512331,-0.054474677742419875,0.011760236628184055,0.011720986655458312,0E-15,0E-11,0E-18,2.2330685247016726,-1.353532545896194,3.578403067725256,0.008198002872610743,0.924033521777474,0.9240635585264271
